Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Ireland	3849	98	5	3746	7.9303e-4	2.019e-5	32666.6666667	15076.9230769	9800	0.00673	0.00310615384615	0.002019	402	13	89.6	-7.1	NA	NA
Norway	5147	50	32	5065	9.6851e-4	9.41e-6	16666.6666667	7692.30769231	5000	0.00313666666667	0.00144769230769	9.41e-4	284	6	27.9	20	NA	NA
Israel	6857	36	338	6483	7.7185e-4	4.05e-6	12000	5538.46153846	3600	0.00135	6.23076923077e-4	4.05e-4	765	10	4.2	66.7	90394	0.009852
Belarus	304	4	53	247	3.205e-5	4.2e-7	1333.33333333	615.384615385	400	1.4e-4	6.46153846154e-5	4.2e-5	141	2	1181.8	100	31000	0.003161
Iceland	1319	4	284	1031	0.00373048	1.131e-5	1333.33333333	615.384615385	400	0.00377	0.00174	0.001131	99	2	16.5	100	20930	0.057459
Montenegro	144	2	0	142	2.3138e-4	3.21e-6	666.666666667	307.692307692	200	0.00107	4.93846153846e-4	3.21e-4	21	0	50	100	1063	0.001632
Slovenia	897	17	70	810	4.3388e-4	8.22e-6	5666.66666667	2615.38461538	1700	0.00274	0.00126461538462	8.22e-4	56	2	43.6	100	NA	NA
Germany	84794	1107	22440	61247	0.0010225	1.335e-5	369000	170307.692308	110700	0.00445	0.00205384615385	0.001335	6922	187	14.1	29	NA	NA
Bosnia and Herzegovina	533	16	20	497	1.6035e-4	4.81e-6	5333.33333333	2461.53846154	1600	0.00160333333333	7.4e-4	4.81e-4	74	3	89.7	100	4051	0.001175
Armenia	663	7	33	623	2.2461e-4	2.37e-6	2333.33333333	1076.92307692	700	7.9e-4	3.64615384615e-4	2.37e-4	92	3	135.9	200	3603	0.001221
Belgium	15348	1011	2495	11842	0.00134371	8.851e-5	337000	155538.461538	101100	0.0295033333333	0.0136169230769	0.008851	1384	183	16.4	48.8	NA	NA
Spain	112065	10348	26743	74974	0.00239846	2.2147e-4	3449333.33333	1592000	1034800	0.0738233333333	0.0340723076923	0.022147	7947	961	-3	4.1	NA	NA
Ukraine	897	22	19	856	2.01e-5	4.9e-7	7333.33333333	3384.61538462	2200	1.63333333333e-4	7.53846153846e-5	4.9e-5	103	2	-30.9	-33.3	3834	9.1e-5
San Marino	245	30	21	194	0.00725174	8.8797e-4	10000	4615.38461538	3000	0.29599	0.136610769231	0.088797	9	4	100	100	NA	NA
Netherlands	14788	1341	260	13187	8.5822e-4	7.782e-5	447000	206307.692308	134100	0.02594	0.0119723076923	0.007782	1092	166	6.1	23	NA	NA
Denmark	3573	123	1172	2278	6.1631e-4	2.122e-5	41000	18923.0769231	12300	0.00707333333333	0.00326461538462	0.002122	283	19	12.7	35.7	35473	0.005983
Poland	2946	57	56	2833	7.757e-5	1.5e-6	19000	8769.23076923	5700	5e-4	2.30769230769e-4	1.5e-4	392	14	61.3	40	61178	0.001594
Finland	1518	19	300	1199	2.751e-4	3.44e-6	6333.33333333	2923.07692308	1900	0.00114666666667	5.29230769231e-4	3.44e-4	72	2	157.1	100	25400	0.004591
Macedonia	384	11	17	356	1.8435e-4	5.28e-6	3666.66666667	1692.30769231	1100	0.00176	8.12307692308e-4	5.28e-4	30	0	20	-100	4117	0.001982
Moldova	505	6	23	476	1.4242e-4	1.69e-6	2000	923.076923077	600	5.63333333333e-4	2.6e-4	1.69e-4	82	1	17.1	0	NA	NA
Liechtenstein	75	0	0	75	0.00197837	0	375	150	93.75	0.00989185	0.00395674	0.0024729625	7	0	100	100	NA	NA
Latvia	458	0	31	427	2.3773e-4	0	2290	916	572.5	0.00118865	4.7546e-4	2.971625e-4	12	0	-75	100	16834	0.008768
Croatia	1011	7	88	916	2.4722e-4	1.71e-6	2333.33333333	1076.92307692	700	5.7e-4	2.63076923077e-4	1.71e-4	48	1	-50	100	8352	0.002049
Malta	196	0	2	194	4.0535e-4	0	980	392	245	0.00202675	8.107e-4	5.066875e-4	8	0	-57.9	100	NA	NA
Vatican	7	0	0	7	0.00873908	0	35	14	8.75	0.0436954	0.01747816	0.01092385	1	0	100	100	NA	NA
Sweden	5568	308	103	5157	5.4678e-4	3.025e-5	102666.666667	47384.6153846	30800	0.0100833333333	0.00465384615385	0.003025	621	69	21.3	16.9	NA	NA
Russia	3548	30	235	3283	2.456e-5	2.1e-7	10000	4615.38461538	3000	7e-5	3.23076923077e-5	2.1e-5	771	6	75.2	-14.3	NA	NA
Bulgaria	457	10	25	422	6.506e-5	1.42e-6	3333.33333333	1538.46153846	1000	4.73333333333e-4	2.18461538462e-4	1.42e-4	35	0	52.2	-100	NA	NA
Romania	2738	115	267	2356	1.406e-4	5.91e-6	38333.3333333	17692.3076923	11500	0.00197	9.09230769231e-4	5.91e-4	278	23	29.3	130	28483	0.001468
Albania	277	16	76	185	9.664e-5	5.58e-6	5333.33333333	2461.53846154	1600	0.0018600000000000001	8.58461538462e-4	5.58e-4	18	1	12.5	100	NA	NA
Portugal	9034	209	68	8757	8.7864e-4	2.033e-5	69666.6666667	32153.8461538	20900	0.00677666666667	0.00312769230769	0.002033	783	22	-3.1	-18.5	NA	NA
Estonia	858	11	45	802	6.4956e-4	8.33e-6	3666.66666667	1692.30769231	1100	0.00277666666667	0.00128153846154	8.33e-4	79	6	132.4	500	15725	0.011838
Kosovo	125	1	10	114	6.774e-5	5.4e-7	333.333333333	153.846153846	100	1.8e-4	8.30769230769e-5	5.4e-5	0	0	-100	100	NA	NA
Azerbaijan	400	5	26	369	4.023e-5	5e-7	1666.66666667	769.230769231	500	1.66666666667e-4	7.69230769231e-5	5e-5	41	0	-32.8	100	NA	NA
United Kingdom	34173	2926	192	31055	5.1396e-4	4.401e-5	975333.333333	450153.846154	292600	0.01467	0.00677076923077	0.004401	4308	569	-1.7	0.9	163194	0.002416
Austria	11129	158	1749	9222	0.00125794	1.786e-5	52666.6666667	24307.6923077	15800	0.00595333333333	0.00274769230769	0.001786	418	12	-21.3	-33.3	92190	0.010355
West Bank and Gaza	161	1	18	142	3.22e-5	2e-7	333.333333333	153.846153846	100	6.66666666667e-5	3.07692307692e-5	2e-5	27	0	80	100	NA	NA
Republic of Serbia	1171	31	0	1140	1.6771e-4	4.44e-6	10333.3333333	4769.23076923	3100	0.00148	6.83076923077e-4	4.44e-4	111	3	-30.6	-75	5008	7.19e-4
Greece	1544	53	61	1430	1.4393e-4	4.94e-6	17666.6666667	8153.84615385	5300	0.00164666666667	7.6e-4	4.94e-4	129	3	27.7	200	NA	NA
Hungary	585	21	42	522	5.988e-5	2.15e-6	7000	3230.76923077	2100	7.16666666667e-4	3.30769230769e-4	2.15e-4	60	1	81.8	-75	16401	0.001678
Cyprus	356	10	28	318	3.0427e-4	8.55e-6	3333.33333333	1538.46153846	1000	0.00285	0.00131538461538	8.55e-4	36	1	-37.9	0	NA	NA
