Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Prince Edward Island	0.022	2.395	28.395	101.247	4787.488	4787.488	1.4e-07	1.548e-05	0.00018349	0.00065427	0.03093732	0.03093732
Newfoundland and Labrador	0.633	47.334	304.334	0.0	0.062	3.062	1.21e-06	9.037e-05	0.00058102	0.0	1.2e-07	5.85e-06
New Brunswick	0.0	3.572	121.572	0.0	0.062	0.062	0.0	4.63e-06	0.00015746	0.0	8e-08	8e-08
Yukon	0.0	0.378	11.378	0.0	0.062	0.062	0.0	9.36e-06	0.00028185	0.0	1.54e-06	1.54e-06
Saskatchewan	0.0	14.053	330.053	0.0	0.62	4.62	0.0	1.203e-05	0.00028248	0.0	5.3e-07	3.95e-06
British Columbia	3.932	413.044	2060.044	1.101	75.972	157.972	7.8e-07	8.227e-05	0.00041034	2.2e-07	1.513e-05	3.147e-05
Manitoba	0.0	8.937	262.937	0.0	1.707	7.707	0.0	6.57e-06	0.00019328	0.0	1.25e-06	5.67e-06
Northwest Territories	0.0	0.0	5.0	0.0	1.708	1.708	0.0	0.0	0.00011211	0.0	3.83e-05	3.83e-05
Ontario	284.347	16563.606	28626.606	61.445	2504.466	3128.466	1.968e-05	0.00114655	0.00198156	4.25e-06	0.00017336	0.00021656
Nova Scotia	10.3	693.271	1414.271	0.0	0.0	9.0	1.06e-05	0.00071369	0.00145592	0.0	0.0	9.27e-06
Quebec	221.1	15255.199	34574.199	64.409	2904.892	3843.892	2.622e-05	0.00180892	0.00409972	7.64e-06	0.00034445	0.0004558
Alberta	245.184	8972.866	11880.866	0.298	32.83	91.83	5.642e-05	0.00206475	0.00273391	7e-08	7.55e-06	2.113e-05
