Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-12	0.725	1.7e-07	0.725	1.7e-07	0.004	0.0	0.004	0.0
2020-03-13	0.725	1.7e-07	1.45	3.5e-07	0.004	0.0	0.009	0.0
2020-03-14	0.725	1.7e-07	2.174	5.2e-07	0.004	0.0	0.013	0.0
2020-03-15	1.45	3.5e-07	3.624	8.7e-07	0.009	0.0	0.022	1e-08
2020-03-16	3.624	8.7e-07	7.248	1.74e-06	0.022	1e-08	0.043	1e-08
2020-03-17	5.798	1.39e-06	13.046	3.12e-06	0.035	1e-08	0.078	2e-08
2020-03-18	7.973	1.91e-06	21.019	5.03e-06	0.048	1e-08	0.126	3e-08
2020-03-19	10.872	2.6e-06	31.89	7.63e-06	0.065	2e-08	0.191	5e-08
2020-03-20	17.395	4.16e-06	49.285	1.18e-05	0.104	2e-08	0.296	7e-08
2020-03-21	26.092	6.25e-06	75.377	1.805e-05	0.157	4e-08	0.452	1.1e-07
2020-03-22	36.239	8.68e-06	111.616	2.672e-05	0.217	5e-08	0.67	1.6e-07
2020-03-23	44.212	1.058e-05	155.828	3.731e-05	0.265	6e-08	0.935	2.2e-07
2020-03-24	50.01	1.197e-05	205.838	4.928e-05	0.3	7e-08	1.235	3e-07
2020-03-25	53.634	1.284e-05	259.471	6.212e-05	0.322	8e-08	1.557	3.7e-07
2020-03-26	56.533	1.353e-05	316.004	7.566e-05	0.339	8e-08	1.896	4.5e-07
2020-03-27	57.258	1.371e-05	373.262	8.936e-05	0.344	8e-08	2.24	5.4e-07
2020-03-28	57.982	1.388e-05	431.244	0.00010325	0.348	8e-08	2.587	6.2e-07
2020-03-29	58.707	1.406e-05	489.952	0.0001173	0.352	8e-08	2.94	7e-07
2020-03-30	57.982	1.388e-05	547.934	0.00013118	0.348	8e-08	3.288	7.9e-07
2020-03-31	57.258	1.371e-05	605.192	0.00014489	0.344	8e-08	3.631	8.7e-07
2020-04-01	56.533	1.353e-05	661.725	0.00015843	0.339	8e-08	3.97	9.5e-07
2020-04-02	52.909	1.267e-05	714.634	0.00017109	0.317	8e-08	4.288	1.03e-06
2020-04-03	51.459	1.232e-05	766.093	0.00018341	0.309	7e-08	4.597	1.1e-06
2020-04-04	48.56	1.163e-05	814.653	0.00019504	0.291	7e-08	4.888	1.17e-06
2020-04-05	42.037	1.006e-05	856.691	0.0002051	0.252	6e-08	5.14	1.23e-06
2020-04-06	36.239	8.68e-06	892.93	0.00021378	0.217	5e-08	5.358	1.28e-06
2020-04-07	31.166	7.46e-06	924.095	0.00022124	0.187	4e-08	5.545	1.33e-06
2020-04-08	26.817	6.42e-06	950.912	0.00022766	0.161	4e-08	5.705	1.37e-06
2020-04-09	22.468	5.38e-06	973.38	0.00023304	0.135	3e-08	5.84	1.4e-06
2020-04-10	18.12	4.34e-06	991.5	0.00023738	0.109	3e-08	5.949	1.42e-06
2020-04-11	14.496	3.47e-06	1005.995	0.00024085	0.087	2e-08	6.036	1.45e-06
2020-04-12	12.321	2.95e-06	1018.317	0.0002438	0.074	2e-08	6.11	1.46e-06
2020-04-13	10.872	2.6e-06	1029.188	0.0002464	0.065	2e-08	6.175	1.48e-06
2020-04-14	9.422	2.26e-06	1038.61	0.00024866	0.057	1e-08	6.232	1.49e-06
2020-04-15	7.973	1.91e-06	1046.583	0.00025057	0.048	1e-08	6.279	1.5e-06
2020-04-16	6.523	1.56e-06	1053.106	0.00025213	0.039	1e-08	6.319	1.51e-06
2020-04-17	5.073	1.21e-06	1058.18	0.00025334	0.03	1e-08	6.349	1.52e-06
2020-04-18	3.624	8.7e-07	1061.803	0.00025421	0.022	1e-08	6.371	1.53e-06
2020-04-19	2.899	6.9e-07	1064.703	0.0002549	0.017	0.0	6.388	1.53e-06
2020-04-20	2.174	5.2e-07	1066.877	0.00025542	0.013	0.0	6.401	1.53e-06
2020-04-21	1.45	3.5e-07	1068.326	0.00025577	0.009	0.0	6.41	1.53e-06
2020-04-22	0.725	1.7e-07	1069.051	0.00025595	0.004	0.0	6.414	1.54e-06
