Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Middlesex	5693.0	193.0	0.0	5500.0	0.00686164	0.00023262	64333.3333333	29692.3076923	19300.0	0.07754	0.0357876923077	0.023262
Cumberland	165.0	3.0	0.0	162.0	0.00109292	1.987e-05	1000.0	461.538461538	300.0	0.00662333333333	0.00305692307692	0.001987
Union	6180.0	209.0	0.0	5971.0	0.01107394	0.00037451	69666.6666667	32153.8461538	20900.0	0.124836666667	0.0576169230769	0.037451
Hudson	7469.0	226.0	0.0	7243.0	0.01104782	0.00033429	75333.3333333	34769.2307692	22600.0	0.11143	0.0514292307692	0.033429
Burlington	1095.0	23.0	0.0	1072.0	0.00245855	5.164e-05	7666.66666667	3538.46153846	2300.0	0.0172133333333	0.00794461538462	0.005164
Somerset	1732.0	79.0	0.0	1653.0	0.00523004	0.00023855	26333.3333333	12153.8461538	7900.0	0.0795166666667	0.0367	0.023855
Passaic	5590.0	131.0	0.0	5459.0	0.01110648	0.00026028	43666.6666667	20153.8461538	13100.0	0.08676	0.0400430769231	0.026028
Sussex	483.0	35.0	0.0	448.0	0.00343042	0.00024858	11666.6666667	5384.61538462	3500.0	0.08286	0.0382430769231	0.024858
Unassigned	1274.0	2.0	0.0	1272.0	N/A	N/A	666.666666667	307.692307692	200.0	N/A	N/A	N/A
Atlantic	253.0	8.0	0.0	245.0	0.00095317	3.014e-05	2666.66666667	1230.76923077	800.0	0.0100466666667	0.00463692307692	0.003014
Hunterdon	314.0	11.0	0.0	303.0	0.00251776	8.82e-05	3666.66666667	1692.30769231	1100.0	0.0294	0.0135692307692	0.00882
Ocean	3554.0	138.0	0.0	3416.0	0.00590708	0.00022937	46000.0	21230.7692308	13800.0	0.0764566666667	0.0352876923077	0.022937
Morris	3099.0	162.0	0.0	2937.0	0.00627039	0.00032778	54000.0	24923.0769231	16200.0	0.10926	0.0504276923077	0.032778
Cape May	145.0	9.0	0.0	136.0	0.00156655	9.723e-05	3000.0	1384.61538462	900.0	0.03241	0.0149584615385	0.009723
Gloucester	532.0	9.0	0.0	523.0	0.00182562	3.088e-05	3000.0	1384.61538462	900.0	0.0102933333333	0.00475076923077	0.003088
Monmouth	3785.0	123.0	0.0	3662.0	0.00609154	0.00019795	41000.0	18923.0769231	12300.0	0.0659833333333	0.0304538461538	0.019795
Essex	7410.0	428.0	0.0	6982.0	0.0092652	0.00053516	142666.666667	65846.1538462	42800.0	0.178386666667	0.0823323076923	0.053516
Salem	61.0	4.0	0.0	57.0	0.00097433	6.389e-05	1333.33333333	615.384615385	400.0	0.0212966666667	0.00982923076923	0.006389
Camden	1270.0	32.0	0.0	1238.0	0.00250455	6.311e-05	10666.6666667	4923.07692308	3200.0	0.0210366666667	0.00970923076923	0.006311
Mercer	1567.0	50.0	0.0	1517.0	0.0042373	0.0001352	16666.6666667	7692.30769231	5000.0	0.0450666666667	0.0208	0.01352
Bergen	9784.0	453.0	0.0	9331.0	0.01044527	0.00048362	151000.0	69692.3076923	45300.0	0.161206666667	0.0744030769231	0.048362
Warren	395.0	22.0	0.0	373.0	0.0037342	0.00020798	7333.33333333	3384.61538462	2200.0	0.0693266666667	0.0319969230769	0.020798
