Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Heilongjiang	21.588	559.716	1464.716	0.0	0.0	13.0	5.6e-07	1.461e-05	3.823e-05	0.0	0.0	3.4e-07
Beijing	1.312	21.61	614.61	0.0	0.0	8.0	7e-08	1.1e-06	3.134e-05	0.0	0.0	4.1e-07
Qinghai	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	3.2e-06	0.0	0.0	0.0
Shanghai	5.835	151.285	789.285	0.006	0.119	7.119	2.5e-07	6.57e-06	3.429e-05	0.0	1e-08	3.1e-07
Nei Mongol	3.876	104.159	298.159	0.0	0.0	1.0	1.6e-07	4.22e-06	1.207e-05	0.0	0.0	4e-08
Shandong	0.199	5.149	792.149	0.0	0.0	7.0	0.0	5e-08	7.92e-06	0.0	0.0	7e-08
Henan	0.0	0.0	1276.0	0.0	0.0	22.0	0.0	0.0	1.357e-05	0.0	0.0	2.3e-07
Hainan	0.0	0.0	168.0	0.0	0.0	6.0	0.0	0.0	1.814e-05	0.0	0.0	6.5e-07
Shaanxi	0.0	0.0	256.0	0.0	0.0	3.0	0.0	0.0	6.86e-06	0.0	0.0	8e-08
Fujian	0.688	12.616	367.616	0.0	0.0	1.0	2e-08	3.4e-07	9.96e-06	0.0	0.0	3e-08
Jiangxi	0.0	0.0	937.0	0.0	0.0	1.0	0.0	0.0	2.102e-05	0.0	0.0	2e-08
Yunnan	0.0	0.0	184.0	0.0	0.0	2.0	0.0	0.0	4e-06	0.0	0.0	4e-08
Hubei	393.082	3083.886	71211.886	1571.993	12332.905	16844.905	6.87e-06	5.388e-05	0.00124414	2.746e-05	0.00021547	0.0002943
Macau	0.0	0.014	45.014	1571.993	12332.905	12332.905	0.0	3e-08	8.147e-05	0.00284522	0.02232188	0.02232188
Tianjin	0.561	13.346	202.346	0.0	0.0	3.0	4e-08	1.03e-06	1.564e-05	0.0	0.0	2.3e-07
Guangxi	0.0	0.0	254.0	0.0	0.0	2.0	0.0	0.0	5.52e-06	0.0	0.0	4e-08
Liaoning	0.003	1.235	147.235	0.0	0.0	2.0	0.0	3e-08	3.37e-06	0.0	0.0	5e-08
Sichuan	0.027	0.696	561.696	0.0	0.0	3.0	0.0	1e-08	6.98e-06	0.0	0.0	4e-08
Ningxia Hui	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	1.214e-05	0.0	0.0	0.0
Guizhou	0.011	0.279	147.279	0.0	0.0	2.0	0.0	1e-08	4.11e-06	0.0	0.0	6e-08
Xizang	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.3e-07	0.0	0.0	0.0
Chongqing	0.0	0.0	579.0	0.0	0.0	6.0	0.0	0.0	2.007e-05	0.0	0.0	2.1e-07
Shanxi	2.347	60.861	257.861	0.0	0.0	0.0	6e-08	1.67e-06	7.06e-06	0.0	0.0	0.0
Guangdong	2.842	72.259	1653.259	0.0	0.0	8.0	3e-08	6.5e-07	1.48e-05	0.0	0.0	7e-08
Xinjiang Uygur	0.0	0.0	76.0	0.0	0.0	3.0	0.0	0.0	3.48e-06	0.0	0.0	1.4e-07
Hunan	0.0	0.0	1019.0	0.0	0.0	4.0	0.0	0.0	1.551e-05	0.0	0.0	6e-08
Jiangsu	0.121	3.131	656.131	0.0	0.0	0.0	0.0	4e-08	8.34e-06	0.0	0.0	0.0
Anhui	0.0	0.067	991.067	0.0	0.0	6.0	0.0	0.0	1.962e-05	0.0	0.0	1.2e-07
Jilin	0.588	12.991	116.991	0.0	0.0	1.0	2e-08	4.7e-07	4.26e-06	0.0	0.0	4e-08
Hebei	1.814	14.235	342.235	0.0	0.0	6.0	3e-08	2e-07	4.76e-06	0.0	0.0	8e-08
Hong Kong	0.0	17.511	1042.511	0.0	0.0	4.0	0.0	2.48e-06	0.00014764	0.0	0.0	5.7e-07
Zhejiang	0.034	1.815	1269.815	0.0	0.0	1.0	0.0	3e-08	2.333e-05	0.0	0.0	2e-08
Gansu	0.0	0.0	139.0	0.0	0.0	2.0	0.0	0.0	5.43e-06	0.0	0.0	8e-08
