Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-12	16.833	8.5e-07	16.833	8.5e-07	0.0	0.0	0.0	0.0
2020-03-13	16.833	8.5e-07	33.665	1.7e-06	0.0	0.0	0.0	0.0
2020-03-14	16.833	8.5e-07	50.498	2.56e-06	0.0	0.0	0.0	0.0
2020-03-15	33.665	1.7e-06	84.163	4.26e-06	0.0	0.0	0.0	0.0
2020-03-16	84.163	4.26e-06	168.325	8.52e-06	0.0	0.0	0.0	0.0
2020-03-17	134.66	6.82e-06	302.986	1.534e-05	0.0	0.0	0.0	0.0
2020-03-18	185.158	9.37e-06	488.144	2.471e-05	0.0	0.0	0.0	0.0
2020-03-19	252.488	1.278e-05	740.632	3.75e-05	0.0	0.0	0.0	0.0
2020-03-20	403.981	2.045e-05	1144.613	5.795e-05	0.0	0.0	0.0	0.0
2020-03-21	605.971	3.068e-05	1750.584	8.863e-05	0.0	0.0	0.0	0.0
2020-03-22	841.627	4.261e-05	2592.211	0.00013124	0.101	1e-08	0.101	1e-08
2020-03-23	1026.785	5.199e-05	3618.996	0.00018323	0.101	1e-08	0.202	1e-08
2020-03-24	1161.445	5.88e-05	4780.441	0.00024203	0.101	1e-08	0.303	2e-08
2020-03-25	1245.608	6.306e-05	6026.049	0.00030509	0.202	1e-08	0.505	3e-08
2020-03-26	1312.938	6.647e-05	7338.988	0.00037157	0.505	3e-08	1.01	5e-08
2020-03-27	1329.771	6.732e-05	8668.758	0.00043889	0.808	4e-08	1.818	9e-08
2020-03-28	1346.603	6.818e-05	10015.361	0.00050707	1.111	6e-08	2.929	1.5e-07
2020-03-29	1363.436	6.903e-05	11378.797	0.0005761	1.515	8e-08	4.444	2.2e-07
2020-03-30	1346.603	6.818e-05	12725.4	0.00064427	2.424	1.2e-07	6.868	3.5e-07
2020-03-31	1329.771	6.732e-05	14055.171	0.0007116	3.636	1.8e-07	10.504	5.3e-07
2020-04-01	1312.938	6.647e-05	15368.109	0.00077807	5.05	2.6e-07	15.553	7.9e-07
2020-04-02	1228.775	6.221e-05	16596.885	0.00084028	6.161	3.1e-07	21.714	1.1e-06
2020-04-03	1195.11	6.051e-05	17791.995	0.00090079	6.969	3.5e-07	28.683	1.45e-06
2020-04-04	1127.78	5.71e-05	18919.775	0.00095789	7.474	3.8e-07	36.156	1.83e-06
2020-04-05	976.287	4.943e-05	19896.062	0.00100732	7.878	4e-07	44.034	2.23e-06
2020-04-06	841.627	4.261e-05	20737.689	0.00104993	7.979	4e-07	52.013	2.63e-06
2020-04-07	723.799	3.665e-05	21461.489	0.00108657	8.08	4.1e-07	60.092	3.04e-06
2020-04-08	622.804	3.153e-05	22084.293	0.00111811	8.181	4.1e-07	68.273	3.46e-06
2020-04-09	521.809	2.642e-05	22606.101	0.00114452	8.08	4.1e-07	76.352	3.87e-06
2020-04-10	420.814	2.131e-05	23026.915	0.00116583	7.979	4e-07	84.331	4.27e-06
2020-04-11	336.651	1.704e-05	23363.566	0.00118287	7.878	4e-07	92.209	4.67e-06
2020-04-12	286.153	1.449e-05	23649.719	0.00119736	7.373	3.7e-07	99.581	5.04e-06
2020-04-13	252.488	1.278e-05	23902.207	0.00121014	7.171	3.6e-07	106.752	5.4e-06
2020-04-14	218.823	1.108e-05	24121.03	0.00122122	6.767	3.4e-07	113.519	5.75e-06
2020-04-15	185.158	9.37e-06	24306.188	0.0012306	5.858	3e-07	119.376	6.04e-06
2020-04-16	151.493	7.67e-06	24457.681	0.00123827	5.05	2.6e-07	124.426	6.3e-06
2020-04-17	117.828	5.97e-06	24575.509	0.00124423	4.343	2.2e-07	128.769	6.52e-06
2020-04-18	84.163	4.26e-06	24659.671	0.00124849	3.737	1.9e-07	132.506	6.71e-06
2020-04-19	67.33	3.41e-06	24727.002	0.0012519	3.131	1.6e-07	135.637	6.87e-06
2020-04-20	50.498	2.56e-06	24777.499	0.00125446	2.525	1.3e-07	138.161	6.99e-06
2020-04-21	33.665	1.7e-06	24811.164	0.00125616	2.02	1e-07	140.181	7.1e-06
2020-04-22	16.833	8.5e-07	24827.997	0.00125702	1.717	9e-08	141.898	7.18e-06
2020-04-23	0.0	0.0	24827.997	0.00125702	1.515	8e-08	143.413	7.26e-06
2020-04-24	0.0	0.0	24827.997	0.00125702	1.313	7e-08	144.726	7.33e-06
2020-04-25	0.0	0.0	24827.997	0.00125702	1.111	6e-08	145.837	7.38e-06
2020-04-26	0.0	0.0	24827.997	0.00125702	0.909	5e-08	146.746	7.43e-06
2020-04-27	0.0	0.0	24827.997	0.00125702	0.707	4e-08	147.453	7.47e-06
2020-04-28	0.0	0.0	24827.997	0.00125702	0.505	3e-08	147.958	7.49e-06
2020-04-29	0.0	0.0	24827.997	0.00125702	0.404	2e-08	148.362	7.51e-06
2020-04-30	0.0	0.0	24827.997	0.00125702	0.303	2e-08	148.665	7.53e-06
2020-05-01	0.0	0.0	24827.997	0.00125702	0.202	1e-08	148.867	7.54e-06
2020-05-02	0.0	0.0	24827.997	0.00125702	0.101	1e-08	148.968	7.54e-06
