Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Barry	197.0	2.0	0.0	195.0	0.00322122	3.27e-05	666.666666667	307.692307692	200.0	0.0109	0.00503076923077	0.00327
Presque Isle	21.0	1.0	0.0	20.0	0.00164861	7.851e-05	333.333333333	153.846153846	100.0	0.02617	0.0120784615385	0.007851
Allegan	564.0	6.0	0.0	558.0	0.00480708	5.114e-05	2000.0	923.076923077	600.0	0.0170466666667	0.00786769230769	0.005114
Branch	379.0	2.0	0.0	377.0	0.00868828	4.585e-05	666.666666667	307.692307692	200.0	0.0152833333333	0.00705384615385	0.004585
Ionia	278.0	7.0	0.0	271.0	0.00432954	0.00010902	2333.33333333	1076.92307692	700.0	0.03634	0.0167723076923	0.010902
Lenawee	470.0	12.0	0.0	458.0	0.00478294	0.00012212	4000.0	1846.15384615	1200.0	0.0407066666667	0.0187876923077	0.012212
Mecosta	73.0	2.0	0.0	71.0	0.00167643	4.593e-05	666.666666667	307.692307692	200.0	0.01531	0.00706615384615	0.004593
Otsego	136.0	11.0	0.0	125.0	0.00551389	0.00044598	3666.66666667	1692.30769231	1100.0	0.14866	0.0686123076923	0.044598
Alpena	129.0	13.0	0.0	116.0	0.00454866	0.00045839	4333.33333333	2000.0	1300.0	0.152796666667	0.0705215384615	0.045839
Lapeer	491.0	33.0	0.0	458.0	0.00557777	0.00037488	11000.0	5076.92307692	3300.0	0.12496	0.0576738461538	0.037488
Saginaw	2158.0	128.0	0.0	2030.0	0.01131027	0.00067086	42666.6666667	19692.3076923	12800.0	0.22362	0.103209230769	0.067086
Bay	704.0	35.0	0.0	669.0	0.00677425	0.00033679	11666.6666667	5384.61538462	3500.0	0.112263333333	0.0518138461538	0.033679
Antrim	42.0	0.0	0.0	42.0	0.00179756	0.0	210.0	84.0	52.5	0.0089878	0.00359512	0.00224695
Eaton	473.0	8.0	0.0	465.0	0.00430681	7.284e-05	2666.66666667	1230.76923077	800.0	0.02428	0.0112061538462	0.007284
Chippewa	44.0	0.0	0.0	44.0	0.0011728	0.0	220.0	88.0	55.0	0.005864	0.0023456	0.001466
Wayne	29062.0	2837.0	0.0	26225.0	0.01657	0.00161754	945666.666667	436461.538462	283700.0	0.53918	0.248852307692	0.161754
Shiawassee	354.0	28.0	0.0	326.0	0.00519122	0.00041061	9333.33333333	4307.69230769	2800.0	0.13687	0.0631707692308	0.041061
