Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-15	4.343	2.7e-07	4.343	2.7e-07	0.026	0.0	0.026	0.0
2020-01-16	8.685	5.3e-07	13.028	8e-07	0.052	0.0	0.078	0.0
2020-01-17	17.37	1.07e-06	30.398	1.87e-06	0.104	1e-08	0.182	1e-08
2020-01-18	34.741	2.14e-06	65.139	4.01e-06	0.208	1e-08	0.391	2e-08
2020-01-19	60.362	3.71e-06	125.502	7.72e-06	0.362	2e-08	0.753	5e-08
2020-01-20	120.725	7.43e-06	246.227	1.515e-05	0.724	4e-08	1.477	9e-08
2020-01-21	181.087	1.114e-05	427.314	2.63e-05	1.087	7e-08	2.564	1.6e-07
2020-01-22	362.175	2.229e-05	789.489	4.858e-05	2.173	1.3e-07	4.737	2.9e-07
2020-01-23	603.625	3.715e-05	1393.114	8.573e-05	3.622	2.2e-07	8.359	5.1e-07
2020-01-24	905.437	5.572e-05	2298.551	0.00014145	5.433	3.3e-07	13.791	8.5e-07
2020-01-25	1207.249	7.429e-05	3505.8	0.00021574	7.243	4.5e-07	21.035	1.29e-06
2020-01-26	1509.062	9.287e-05	5014.862	0.00030861	9.054	5.6e-07	30.089	1.85e-06
2020-01-27	1810.874	0.00011144	6825.737	0.00042005	10.865	6.7e-07	40.954	2.52e-06
2020-01-28	2112.687	0.00013001	8938.423	0.00055006	12.676	7.8e-07	53.631	3.3e-06
2020-01-29	2535.224	0.00015602	11473.647	0.00070608	15.211	9.4e-07	68.842	4.24e-06
2020-01-30	3018.124	0.00018573	14491.771	0.00089181	18.109	1.11e-06	86.951	5.35e-06
2020-01-31	3621.748	0.00022288	18113.519	0.00111469	21.73	1.34e-06	108.681	6.69e-06
2020-02-01	4346.098	0.00026746	22459.618	0.00138215	26.077	1.6e-06	134.758	8.29e-06
2020-02-02	5613.71	0.00034546	28073.328	0.00172761	33.682	2.07e-06	168.44	1.037e-05
2020-02-03	7907.484	0.00048662	35980.812	0.00221423	47.445	2.92e-06	215.885	1.329e-05
2020-02-04	11408.508	0.00070207	47389.32	0.0029163	68.451	4.21e-06	284.336	1.75e-05
2020-02-05	14072.505	0.00086601	61461.825	0.00378231	84.435	5.2e-06	368.771	2.269e-05
2020-02-06	17617.794	0.00108419	79079.619	0.0048665	105.707	6.51e-06	474.478	2.92e-05
2020-02-07	21452.824	0.00132019	100532.443	0.00618669	128.717	7.92e-06	603.195	3.712e-05
2020-02-08	26068.541	0.00160424	126600.984	0.00779093	156.411	9.63e-06	759.606	4.675e-05
2020-02-09	31376.414	0.00193088	157977.398	0.00972181	188.258	1.159e-05	947.864	5.833e-05
2020-02-10	38402.607	0.00236327	196380.005	0.01208507	230.416	1.418e-05	1178.28	7.251e-05
2020-02-11	47428.809	0.00291873	243808.813	0.01500381	284.573	1.751e-05	1462.853	9.002e-05
2020-02-12	58342.344	0.00359034	302151.157	0.01859415	350.054	2.154e-05	1812.907	0.00011156
2020-02-13	70249.848	0.00432312	372401.006	0.02291727	421.499	2.594e-05	2234.406	0.0001375
2020-02-14	84225.773	0.00518319	456626.779	0.02810046	505.355	3.11e-05	2739.761	0.0001686
2020-02-15	98926.048	0.00608783	555552.827	0.03418829	593.556	3.653e-05	3333.317	0.00020513
2020-02-16	115018.684	0.00707816	670571.511	0.04126645	690.112	4.247e-05	4023.429	0.0002476
2020-02-17	132982.557	0.00818364	803554.068	0.0494501	797.895	4.91e-05	4821.324	0.0002967
2020-02-18	153421.291	0.00944143	956975.358	0.05889152	920.528	5.665e-05	5741.852	0.00035335
2020-02-19	173200.062	0.0106586	1130175.42	0.06955012	1039.2	6.395e-05	6781.053	0.0004173
2020-02-20	189723.283	0.01167542	1319898.703	0.08122555	1138.34	7.005e-05	7919.392	0.00048735
2020-02-21	204801.829	0.01260335	1524700.532	0.09382889	1228.811	7.562e-05	9148.203	0.00056297
2020-02-22	222355.237	0.01368357	1747055.769	0.10751246	1334.131	8.21e-05	10482.335	0.00064507
2020-02-23	245119.938	0.01508449	1992175.708	0.12259695	1470.72	9.051e-05	11953.054	0.00073558
2020-02-24	272387.68	0.01676253	2264563.388	0.13935948	1634.326	0.00010058	13587.38	0.00083616
2020-02-25	300488.425	0.01849183	2565051.813	0.1578513	1802.931	0.00011095	15390.311	0.00094711
2020-02-26	313884.87	0.01931623	2878936.683	0.17716754	1883.309	0.0001159	17273.62	0.00106301
