Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Chittenden	15.446	31.315	9.385e-05	0.00019028
Bennington	1.341	2.718	3.762e-05	7.628e-05
Rutland	1.807	3.663	3.08e-05	6.244e-05
Addison	2.39	4.845	6.463e-05	0.00013104
Washington	0.0	0.0	0.0	0.0
Caledonia	0.525	1.064	1.731e-05	3.51e-05
Windham	2.623	5.318	6.134e-05	0.00012437
Unassigned	1.107	2.245	N/A	N/A
Essex	0.0	0.0	0.0	0.0
Franklin	1.865	3.781	3.774e-05	7.651e-05
Orleans	0.0	0.0	0.0	0.0
Windsor	0.525	1.064	9.49e-06	1.924e-05
Grand Isle	0.0	0.0	0.0	0.0
Lamoille	0.03	0.076	1.19e-06	3e-06
Orange	0.0	0.0	0.0	0.0
