Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Chittenden	22.0	22.0	0.00013368	0.00013368
Bennington	1.333	1.333	3.741e-05	3.741e-05
Rutland	3.0	3.0	5.113e-05	5.113e-05
Addison	2.667	2.667	7.213e-05	7.213e-05
Washington	0.333	0.333	5.73e-06	5.73e-06
Caledonia	0.667	0.667	2.201e-05	2.201e-05
Windham	4.0	4.0	9.355e-05	9.355e-05
Unassigned	3.0	3.0	N/A	N/A
Franklin	2.667	2.667	5.396e-05	5.396e-05
Orleans	0.0	0.0	0.0	0.0
Windsor	0.667	0.667	1.206e-05	1.206e-05
Lamoille	0.0	0.0	0.0	0.0
Orange	0.0	0.0	0.0	0.0
