Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	0.0	0.124	2.124	44.4	1594.721	1594.721	0.0	1.147e-05	0.00019652	0.00410807	0.14755006	0.14755006
Vermilion	0.063	2.435	11.435	44.4	1594.721	1594.721	8.2e-07	3.17e-05	0.00014888	0.00057808	0.02076297	0.02076297
Logan	0.0	0.0	4.0	44.4	1594.721	1594.721	0.0	0.0	0.00013829	0.001535	0.05513296	0.05513296
Brown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pike	0.0	0.0	1.0	44.4	1594.721	1594.721	0.0	0.0	6.406e-05	0.00284415	0.10215367	0.10215367
Richland	0.0	0.0	2.0	44.4	1594.721	1594.721	0.0	0.0	0.00012688	0.00281672	0.10116862	0.10116862
Wayne	0.0	0.0	1.0	44.4	1594.721	1594.721	0.0	0.0	6.123e-05	0.00271859	0.09764395	0.09764395
Kendall	0.0	19.774	157.774	0.972	9.543	12.543	0.0	0.00015459	0.00123343	7.6e-06	7.46e-05	9.806e-05
Fulton	0.0	0.0	1.0	0.972	9.543	9.543	0.0	0.0	2.87e-05	2.79e-05	0.00027388	0.00027388
Williamson	0.214	8.427	23.427	0.972	9.543	9.543	3.19e-06	0.00012567	0.00034936	1.45e-05	0.00014231	0.00014231
Montgomery	0.148	8.013	24.013	0.0	0.0	1.0	5.17e-06	0.00028017	0.00083959	0.0	0.0	3.496e-05
Ford	0.032	1.218	7.218	0.0	0.0	1.0	2.41e-06	9.183e-05	0.00054418	0.0	0.0	7.539e-05
McHenry	6.759	260.391	611.391	1.479	41.906	58.906	2.19e-05	0.00084386	0.00198137	4.79e-06	0.00013581	0.0001909
La Salle	0.505	20.669	50.669	0.0	0.0	1.0	4.61e-06	0.00018888	0.00046303	0.0	0.0	9.14e-06
Alexander	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00033003	0.0	0.0	0.0
Woodford	0.31	11.676	22.676	0.0	0.0	0.0	8.06e-06	0.00030356	0.00058955	0.0	0.0	0.0
Henderson	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00029811	0.0	0.0	0.0
Hamilton	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001225	0.0	0.0	0.0
Peoria	0.96	37.765	80.765	4.372	42.948	44.948	5.31e-06	0.00020908	0.00044715	2.421e-05	0.00023778	0.00024885
Lee	0.285	10.965	27.965	4.372	42.948	42.948	8.33e-06	0.0003204	0.00081714	0.00012775	0.00125495	0.00125495
Washington	9.036	88.754	95.754	4.372	42.948	42.948	0.00064566	0.00634184	0.00684202	0.0003124	0.00306881	0.00306881
Jersey	0.126	4.875	12.875	4.372	42.948	42.948	5.77e-06	0.00022314	0.00058933	0.00020012	0.00196585	0.00196585
Kankakee	0.63	140.768	418.768	0.089	5.847	17.847	5.73e-06	0.00127943	0.00380615	8.1e-07	5.314e-05	0.00016221
Massac	0.0	0.0	3.0	0.089	5.847	5.847	0.0	0.0	0.00021307	6.32e-06	0.00041527	0.00041527
Hardin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Macon	2.051	79.027	134.027	2.318	65.704	74.704	1.959e-05	0.00075471	0.00127996	2.214e-05	0.00062747	0.00071342
Effingham	0.095	3.656	7.656	0.0	0.0	1.0	2.78e-06	0.00010688	0.00022381	0.0	0.0	2.923e-05
Fayette	0.004	6.066	21.066	0.0	0.0	1.0	1.9e-07	0.00028325	0.00098366	0.0	0.0	4.669e-05
Cass	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jefferson	1.549	59.697	91.697	0.0	0.0	0.0	4.096e-05	0.00157845	0.00242456	0.0	0.0	0.0
Pulaski	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.00164745	0.0	0.0	0.0
Bureau	0.204	7.878	15.878	0.0	0.0	0.0	6.18e-06	0.00023878	0.00048125	0.0	0.0	0.0
Coles	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.00031443	0.0	0.0	0.0
Bond	0.0	0.124	4.124	0.0	0.0	1.0	0.0	7.46e-06	0.00024799	0.0	0.0	6.013e-05
Monroe	0.0	7.535	61.535	0.0	0.0	7.0	0.0	0.00021946	0.00179219	0.0	0.0	0.00020387
Douglas	0.078	3.005	15.005	0.0	0.0	0.0	4e-06	0.00015427	0.00077032	0.0	0.0	0.0
Lawrence	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00012686	0.0	0.0	0.0
Marion	0.005	8.603	28.603	0.0	0.0	0.0	1.3e-07	0.00022868	0.00076031	0.0	0.0	0.0
Winnebago	6.304	214.365	409.365	0.0	0.0	4.0	2.219e-05	0.00075459	0.00144102	0.0	0.0	1.408e-05
Mercer	0.221	8.529	13.529	0.0	0.0	0.0	1.417e-05	0.0005467	0.00086719	0.0	0.0	0.0
McLean	0.0	4.685	90.685	2.623	25.769	28.769	0.0	2.711e-05	0.00052471	1.518e-05	0.0001491	0.00016646
Livingston	0.0	2.253	19.253	2.623	25.769	25.769	0.0	6.3e-05	0.00053838	7.335e-05	0.00072059	0.00072059
Henry	0.219	13.825	43.825	2.623	25.769	25.769	4.46e-06	0.00028163	0.00089275	5.343e-05	0.00052493	0.00052493
Madison	4.296	165.523	349.523	0.0	0.0	8.0	1.624e-05	0.00062589	0.00132164	0.0	0.0	3.025e-05
Boone	1.486	57.26	90.26	0.474	18.273	21.273	2.774e-05	0.00106874	0.00168468	8.85e-06	0.00034106	0.00039705
Schuyler	0.0	0.0	1.0	0.474	18.273	18.273	0.0	0.0	0.00014478	6.863e-05	0.00264558	0.00264558
Tazewell	0.363	13.969	39.969	0.0	0.0	3.0	2.74e-06	0.00010556	0.00030204	0.0	0.0	2.267e-05
Scott	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rock Island	19.042	498.362	709.362	0.0	0.0	4.0	0.00013272	0.00347346	0.00494408	0.0	0.0	2.788e-05
Ogle	1.802	69.442	127.442	0.0	0.0	1.0	3.539e-05	0.00136367	0.00250264	0.0	0.0	1.964e-05
Calhoun	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00020825	0.0	0.0	0.0
Iroquois	0.362	12.66	25.66	0.0	0.0	0.0	1.311e-05	0.00045863	0.00092958	0.0	0.0	0.0
Saline	0.0	0.141	3.141	0.0	0.0	0.0	0.0	5.9e-06	0.00013139	0.0	0.0	0.0
Christian	0.0	0.437	27.437	0.0	1.474	5.474	0.0	1.338e-05	0.00084005	0.0	4.513e-05	0.0001676
Marshall	4.955	48.673	52.673	0.001	1.475	1.475	0.0004296	0.00421996	0.00456676	9e-08	0.00012788	0.00012788
Lake	43.664	1752.952	3968.952	2.753	106.072	188.072	6.23e-05	0.00250124	0.0056632	3.93e-06	0.00015135	0.00026836
Unassigned	0.719	27.697	157.697	8.745	85.893	88.893	N/A	N/A	N/A	N/A	N/A	N/A
Will	20.539	1044.083	2736.083	1.919	92.652	194.652	2.967e-05	0.00150811	0.00395211	2.77e-06	0.00013383	0.00028116
Randolph	0.997	38.416	96.416	0.0	0.0	1.0	3.105e-05	0.00119654	0.00300305	0.0	0.0	3.115e-05
Macoupin	0.348	13.402	34.402	0.0	0.0	0.0	7.68e-06	0.00029577	0.00075921	0.0	0.0	0.0
Mason	0.095	3.656	8.656	0.0	0.0	0.0	7e-06	0.00026952	0.00063811	0.0	0.0	0.0
Edwards	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adams	0.0	8.445	42.445	0.0	0.0	0.0	0.0	0.00012856	0.00064613	0.0	0.0	0.0
Stephenson	0.202	7.797	19.797	0.0	0.0	0.0	4.51e-06	0.00017422	0.00044236	0.0	0.0	0.0
Cook	470.167	18114.029	40215.029	29.963	1076.188	1991.188	9.076e-05	0.00349658	0.00776278	5.78e-06	0.00020774	0.00038436
Clay	0.0	0.0	1.0	29.963	1076.188	1076.188	0.0	0.0	7.545e-05	0.00226085	0.08120335	0.08120335
De Kalb	0.894	34.437	89.437	0.0	0.0	1.0	8.58e-06	0.00033067	0.00085879	0.0	0.0	9.6e-06
