Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Yalobusha	16.0	0.0	0.0	16.0	0.00129116	0.0	80.0	32.0	20.0	0.0064558	0.00258232	0.00161395
Panola	36.0	2.0	0.0	34.0	0.00105331	5.852e-05	666.666666667	307.692307692	200.0	0.0195066666667	0.00900307692308	0.005852
Jackson	209.0	6.0	0.0	203.0	0.00145871	4.188e-05	2000.0	923.076923077	600.0	0.01396	0.00644307692308	0.004188
Harrison	145.0	5.0	0.0	140.0	0.00070167	2.42e-05	1666.66666667	769.230769231	500.0	0.00806666666667	0.00372307692308	0.00242
Sunflower	47.0	2.0	0.0	45.0	0.00182631	7.772e-05	666.666666667	307.692307692	200.0	0.0259066666667	0.0119569230769	0.007772
Leake	86.0	1.0	0.0	85.0	0.00377806	4.393e-05	333.333333333	153.846153846	100.0	0.0146433333333	0.00675846153846	0.004393
Perry	22.0	1.0	0.0	21.0	0.00184394	8.382e-05	333.333333333	153.846153846	100.0	0.02794	0.0128953846154	0.008382
Leflore	105.0	10.0	0.0	95.0	0.00363083	0.00034579	3333.33333333	1538.46153846	1000.0	0.115263333333	0.0531984615385	0.034579
Clarke	29.0	2.0	0.0	27.0	0.0018585	0.00012817	666.666666667	307.692307692	200.0	0.0427233333333	0.0197184615385	0.012817
Humphreys	12.0	3.0	0.0	9.0	0.00145331	0.00036333	1000.0	461.538461538	300.0	0.12111	0.0558969230769	0.036333
Calhoun	42.0	2.0	0.0	40.0	0.00290939	0.00013854	666.666666667	307.692307692	200.0	0.04618	0.0213138461538	0.013854
Hinds	347.0	5.0	0.0	342.0	0.00146361	2.109e-05	1666.66666667	769.230769231	500.0	0.00703	0.00324461538462	0.002109
Bolivar	85.0	6.0	0.0	79.0	0.00271279	0.00019149	2000.0	923.076923077	600.0	0.06383	0.02946	0.019149
Tishomingo	4.0	0.0	0.0	4.0	0.00020561	0.0	20.0	8.0	5.0	0.00102805	0.00041122	0.0002570125
Covington	33.0	0.0	0.0	33.0	0.00175038	0.0	165.0	66.0	41.25	0.0087519	0.00350076	0.002187975
Jefferson	6.0	0.0	0.0	6.0	0.00084436	0.0	30.0	12.0	7.5	0.0042218	0.00168872	0.00105545
Tippah	47.0	7.0	0.0	40.0	0.00213685	0.00031825	2333.33333333	1076.92307692	700.0	0.106083333333	0.0489615384615	0.031825
Union	11.0	1.0	0.0	10.0	0.00038453	3.496e-05	333.333333333	153.846153846	100.0	0.0116533333333	0.00537846153846	0.003496
Webster	15.0	1.0	0.0	14.0	0.00153249	0.00010217	333.333333333	153.846153846	100.0	0.0340566666667	0.0157184615385	0.010217
Stone	19.0	0.0	0.0	19.0	0.00101512	0.0	95.0	38.0	23.75	0.0050756	0.00203024	0.0012689
