Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Florida	10268	170	0	0	0.00047808	7.92e-06	56666.6666667	26153.8461538	17000	0.00264	0.00121846153846	0.000792	1260	6	-38.6	-92.2	95835	0.004462
Alaska	157	3	0	0	0.00021461	4.1e-06	1000	461.538461538	300	0.00136666666667	0.000630769230769	0.00041	14	0	27.3	100	NA	NA
Kentucky	770	34	0	0	0.00017235	7.61e-06	11333.3333333	5230.76923077	3400	0.00253666666667	0.00117076923077	0.000761	0	3	-100	-76.9	NA	NA
Rhode Island	711	14	0	0	0.00067116	1.322e-05	4666.66666667	2153.84615385	1400	0.00440666666667	0.00203384615385	0.001322	54	2	-40.7	0	NA	NA
Nebraska	279	6	0	0	0.00014423	3.1e-06	2000	923.076923077	600	0.00103333333333	0.000476923076923	0.00031	33	1	-8.3	0	NA	NA
Missouri	1864	25	0	0	0.00030371	4.07e-06	8333.33333333	3846.15384615	2500	0.00135666666667	0.000626153846154	0.000407	7	3	-97.1	-25	NA	NA
Iowa	699	11	0	0	0.00022155	3.49e-06	3666.66666667	1692.30769231	1100	0.00116333333333	0.000536923076923	0.000349	85	0	26.9	-100	NA	NA
Alabama	1495	38	0	0	0.0003049	7.75e-06	12666.6666667	5846.15384615	3800	0.00258333333333	0.00119230769231	0.000775	262	6	51.4	20	NA	NA
Virgin Islands	37	0	0	0	N/A	N/A	185	74	46.25	N/A	N/A	N/A	7	0	100	100	NA	NA
South Dakota	187	2	0	0	0.00021138	2.26e-06	666.666666667	307.692307692	200	0.000753333333333	0.000347692307692	0.000226	22	0	-38.9	100	NA	NA
Colorado	3742	97	0	0	0.0006498	1.684e-05	32333.3333333	14923.0769231	9700	0.00561333333333	0.00259076923077	0.001684	400	17	11.1	54.5	NA	NA
New Jersey	29895	646	0	0	0.00336572	7.273e-05	215333.333333	99384.6153846	64600	0.0242433333333	0.0111892307692	0.007273	4305	109	29.1	-40.1	67503	0.0076
Guam	84	4	0	0	0.00051148	2.436e-05	1333.33333333	615.384615385	400	0.00812	0.00374769230769	0.002436	2	1	-60	100	NA	NA
Washington	6846	291	0	0	0.00089903	3.821e-05	97000	44769.2307692	29100	0.0127366666667	0.00587846153846	0.003821	457	20	-41.5	-45.9	82599	0.010847
North Carolina	2251	27	0	0	0.00021462	2.57e-06	9000	4153.84615385	2700	0.000856666666667	0.000395384615385	0.000257	274	6	-9.3	-14.3	NA	NA
New York	102987	2935	0	0	0.00529399	0.00015087	978333.333333	451538.461538	293500	0.05029	0.0232107692308	0.015087	10481	562	22.5	30.1	260520	0.013392
Montana	243	5	0	0	0.00022736	4.68e-06	1666.66666667	769.230769231	500	0.00156	0.00072	0.000468	2	-1	-93.9	100	NA	NA
District of Columbia	757	15	0	0	0.00107262	2.125e-05	5000	2307.69230769	1500	0.00708333333333	0.00326923076923	0.002125	104	3	55.2	0	NA	NA
Nevada	1514	43	0	0	0.00049153	1.396e-05	14333.3333333	6615.38461538	4300	0.00465333333333	0.00214769230769	0.001396	51	5	-72.3	-28.6	NA	NA
Delaware	450	14	0	0	0.00046212	1.438e-05	4666.66666667	2153.84615385	1400	0.00479333333333	0.00221230769231	0.001438	57	2	128	100	NA	NA
Maine	432	9	0	0	0.00032138	6.7e-06	3000	1384.61538462	900	0.00223333333333	0.00103076923077	0.00067	56	2	-23.3	0	NA	NA
