Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Sudan	1.0	1.0	0.0	N/A	2e-08	2e-08	333.333333333	153.846153846	100.0	6.66666666667e-06	3.07692307692e-06	2e-06
Algeria	26.0	2.0	8.0	N/A	6.2e-07	5e-08	666.666666667	307.692307692	200.0	1.66666666667e-05	7.69230769231e-06	5e-06
Ethiopia	1.0	0.0	0.0	N/A	1e-08	0.0	5.0	2.0	1.25	5e-08	2e-08	1.25e-08
Egypt	80.0	2.0	27.0	N/A	8.1e-07	2e-08	666.666666667	307.692307692	200.0	6.66666666667e-06	3.07692307692e-06	2e-06
Guinea	1.0	0.0	0.0	N/A	8e-08	0.0	5.0	2.0	1.25	4e-07	1.6e-07	1e-07
South Africa	24.0	0.0	0.0	N/A	4.2e-07	0.0	120.0	48.0	30.0	2.1e-06	8.4e-07	5.25e-07
Morocco	7.0	1.0	1.0	N/A	1.9e-07	3e-08	333.333333333	153.846153846	100.0	1e-05	4.61538461538e-06	3e-06
Democratic Republic of the Congo	2.0	0.0	0.0	N/A	2e-08	0.0	10.0	4.0	2.5	1e-07	4e-08	2.5e-08
Senegal	10.0	0.0	1.0	N/A	6.3e-07	0.0	50.0	20.0	12.5	3.15e-06	1.26e-06	7.875e-07
Togo	1.0	0.0	0.0	N/A	1.3e-07	0.0	5.0	2.0	1.25	6.5e-07	2.6e-07	1.625e-07
Tunisia	16.0	0.0	0.0	N/A	1.38e-06	0.0	80.0	32.0	20.0	6.9e-06	2.76e-06	1.725e-06
Ivory Coast	1.0	0.0	0.0	N/A	4e-08	0.0	5.0	2.0	1.25	2e-07	8e-08	5e-08
Kenya	1.0	0.0	0.0	N/A	2e-08	0.0	5.0	2.0	1.25	1e-07	4e-08	2.5e-08
Nigeria	2.0	0.0	0.0	N/A	1e-08	0.0	10.0	4.0	2.5	5e-08	2e-08	1.25e-08
Cameroon	2.0	0.0	0.0	N/A	8e-08	0.0	10.0	4.0	2.5	4e-07	1.6e-07	1e-07
Burkina Faso	2.0	0.0	0.0	N/A	1e-07	0.0	10.0	4.0	2.5	5e-07	2e-07	1.25e-07
