Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Pima	4.273	883.342	1824.342	0.433	79.357	137.357	4.11e-06	0.00085013	0.00175574	4.2e-07	7.637e-05	0.00013219
Cochise	0.156	29.307	57.307	0.433	79.357	79.357	1.23e-06	0.00023118	0.00045205	3.42e-06	0.00062599	0.00062599
Coconino	146.197	6946.871	7283.871	0.0	6.242	37.242	0.0010234	0.04862917	0.05098822	0.0	4.369e-05	0.0002607
Yavapai	0.066	20.612	91.612	0.0	0.0	1.0	2.8e-07	8.885e-05	0.00039489	0.0	0.0	4.31e-06
Greenlee	0.0	0.62	2.62	0.0	0.0	0.0	0.0	6.538e-05	0.00027628	0.0	0.0	0.0
La Paz	0.02	4.076	9.076	0.0	0.0	1.0	9.5e-07	0.00019319	0.00043018	0.0	0.0	4.74e-05
Graham	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.253e-05	0.0	0.0	0.0
Gila	4.694	223.023	231.023	0.0	0.0	0.0	8.71e-05	0.00413856	0.00428702	0.0	0.0	0.0
Yuma	0.579	76.842	107.842	0.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
Unassigned	0.0	1.763	2.763	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Navajo	235.565	11193.36	11666.36	0.0	2.464	13.464	0.00213287	0.10134782	0.10563049	0.0	2.231e-05	0.00012191
Mohave	0.398	82.276	138.276	0.0	0.0	1.0	1.9e-06	0.00039263	0.00065987	0.0	0.0	4.77e-06
Santa Cruz	0.442	58.648	78.648	0.0	0.0	0.0	9.5e-06	0.00126095	0.00169095	0.0	0.0	0.0
Pinal	1.588	291.109	547.109	0.0	0.0	7.0	3.55e-06	0.00065105	0.00122358	0.0	0.0	1.566e-05
Maricopa	9.894	2045.263	4681.263	0.576	105.556	180.556	2.24e-06	0.00046369	0.00106131	1.3e-07	2.393e-05	4.093e-05
Apache	77.624	4467.466	4669.466	0.0	0.0	4.0	0.00108084	0.06220538	0.06501805	0.0	0.0	5.57e-05
