Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-01	15.051	2.7e-07	15.051	2.7e-07	0.09	0.0	0.09	0.0
2020-02-02	30.101	5.3e-07	45.152	8e-07	0.181	0.0	0.271	0.0
2020-02-03	60.202	1.07e-06	105.354	1.87e-06	0.361	1e-08	0.632	1e-08
2020-02-04	120.405	2.14e-06	225.759	4.01e-06	0.722	1e-08	1.355	2e-08
2020-02-05	209.204	3.71e-06	434.963	7.72e-06	1.255	2e-08	2.61	5e-08
2020-02-06	418.407	7.43e-06	853.37	1.515e-05	2.51	4e-08	5.12	9e-08
2020-02-07	627.611	1.114e-05	1480.98	2.63e-05	3.766	7e-08	8.886	1.6e-07
2020-02-08	1255.221	2.229e-05	2736.201	4.858e-05	7.531	1.3e-07	16.417	2.9e-07
2020-02-09	2092.035	3.715e-05	4828.237	8.573e-05	12.552	2.2e-07	28.969	5.1e-07
2020-02-10	3138.053	5.572e-05	7966.289	0.00014145	18.828	3.3e-07	47.798	8.5e-07
2020-02-11	4184.07	7.429e-05	12150.36	0.00021574	25.104	4.5e-07	72.902	1.29e-06
2020-02-12	5230.088	9.287e-05	17380.447	0.00030861	31.381	5.6e-07	104.283	1.85e-06
2020-02-13	6276.105	0.00011144	23656.553	0.00042005	37.657	6.7e-07	141.939	2.52e-06
2020-02-14	7322.123	0.00013001	30978.676	0.00055006	43.933	7.8e-07	185.872	3.3e-06
2020-02-15	8786.548	0.00015602	39765.224	0.00070608	52.719	9.4e-07	238.591	4.24e-06
2020-02-16	10460.176	0.00018573	50225.399	0.00089181	62.761	1.11e-06	301.352	5.35e-06
2020-02-17	12552.211	0.00022288	62777.61	0.00111469	75.313	1.34e-06	376.666	6.69e-06
2020-02-18	15062.653	0.00026746	77840.264	0.00138215	90.376	1.6e-06	467.042	8.29e-06
2020-02-19	19455.927	0.00034546	97296.19	0.00172761	116.736	2.07e-06	583.777	1.037e-05
2020-02-20	27405.661	0.00048662	124701.851	0.00221423	164.434	2.92e-06	748.211	1.329e-05
2020-02-21	39539.464	0.00070207	164241.316	0.0029163	237.237	4.21e-06	985.448	1.75e-05
2020-02-22	48772.313	0.00086601	213013.628	0.00378231	292.634	5.2e-06	1278.082	2.269e-05
2020-02-23	61059.533	0.00108419	274073.161	0.0048665	366.357	6.51e-06	1644.439	2.92e-05
2020-02-24	74350.929	0.00132019	348424.091	0.00618669	446.106	7.92e-06	2090.545	3.712e-05
2020-02-25	90348.025	0.00160424	438772.116	0.00779093	542.088	9.63e-06	2632.633	4.675e-05
2020-02-26	108743.987	0.00193088	547516.103	0.00972181	652.464	1.159e-05	3285.097	5.833e-05
2020-02-27	133095.277	0.00236327	680611.38	0.01208507	798.572	1.418e-05	4083.668	7.251e-05
2020-02-28	164378.176	0.00291873	844989.556	0.01500381	986.269	1.751e-05	5069.937	9.002e-05
2020-02-29	202202.171	0.00359034	1047191.727	0.01859415	1213.213	2.154e-05	6283.15	0.00011156
2020-03-01	243471.052	0.00432312	1290662.779	0.02291727	1460.826	2.594e-05	7743.977	0.0001375
2020-03-02	291908.639	0.00518319	1582571.418	0.02810046	1751.452	3.11e-05	9495.429	0.0001686
2020-03-03	342856.669	0.00608783	1925428.086	0.03418829	2057.14	3.653e-05	11552.569	0.00020513
2020-03-04	398630.326	0.00707816	2324058.412	0.04126645	2391.782	4.247e-05	13944.35	0.0002476
2020-03-05	460889.292	0.00818364	2784947.704	0.0494501	2765.336	4.91e-05	16709.686	0.0002967
2020-03-06	531725.603	0.00944143	3316673.307	0.05889152	3190.354	5.665e-05	19900.04	0.00035335
2020-03-07	600274.621	0.0106586	3916947.928	0.06955012	3601.648	6.395e-05	23501.688	0.0004173
2020-03-08	657540.597	0.01167542	4574488.525	0.08122555	3945.244	7.005e-05	27446.931	0.00048735
2020-03-09	709799.635	0.01260335	5284288.16	0.09382889	4258.798	7.562e-05	31705.729	0.00056297
2020-03-10	770636.018	0.01368357	6054924.178	0.10751246	4623.816	8.21e-05	36329.545	0.00064507
2020-03-11	849533.637	0.01508449	6904457.814	0.12259695	5097.202	9.051e-05	41426.747	0.00073558
2020-03-12	944037.839	0.01676253	7848495.653	0.13935948	5664.227	0.00010058	47090.974	0.00083616
2020-03-13	1041429.048	0.01849183	8889924.701	0.1578513	6248.574	0.00011095	53339.548	0.00094711
2020-03-14	1087858.282	0.01931623	9977782.983	0.17716754	6527.15	0.0001159	59866.698	0.00106301
2020-03-15	1129698.985	0.02005916	11107481.968	0.1972267	6778.194	0.00012035	66644.892	0.00118336
2020-03-16	1150619.336	0.02043063	12258101.305	0.21765733	6903.716	0.00012258	73548.608	0.00130594
2020-03-17	1171539.688	0.0208021	13429640.993	0.23845943	7029.238	0.00012481	80577.846	0.00143076
2020-03-18	1171539.688	0.0208021	14601180.681	0.25926152	7029.238	0.00012481	87607.084	0.00155557
2020-03-19	1161079.512	0.02061636	15762260.194	0.27987789	6966.477	0.0001237	94573.561	0.00167927
2020-03-20	1150619.336	0.02043063	16912879.53	0.30030852	6903.716	0.00012258	101477.277	0.00180185
2020-03-21	1140159.161	0.0202449	18053038.691	0.32055341	6840.955	0.00012147	108318.232	0.00192332
2020-03-22	1119238.809	0.01987343	19172277.5	0.34042684	6715.433	0.00011924	115033.665	0.00204256
2020-03-23	1098318.458	0.01950197	20270595.958	0.35992881	6589.911	0.00011701	121623.576	0.00215957
2020-03-24	1077398.106	0.0191305	21347994.064	0.37905931	6464.389	0.00011478	128087.964	0.00227436
2020-03-25	1046017.579	0.0185733	22394011.642	0.39763261	6276.105	0.00011144	134364.07	0.0023858
2020-03-26	1014637.051	0.0180161	23408648.694	0.41564871	6087.822	0.0001081	140451.892	0.00249389
2020-03-27	983256.524	0.0174589	24391905.218	0.43310761	5899.539	0.00010475	146351.431	0.00259865
2020-03-28	962336.173	0.01708744	25354241.391	0.45019505	5774.017	0.00010252	152125.448	0.00270117
2020-03-29	941415.821	0.01671597	26295657.211	0.46691102	5648.495	0.0001003	157773.943	0.00280147
2020-03-30	920495.469	0.0163445	27216152.681	0.48325552	5522.973	9.807e-05	163296.916	0.00289953
2020-03-31	899575.118	0.01597304	28115727.798	0.49922856	5397.451	9.584e-05	168694.367	0.00299537
2020-04-01	868194.591	0.01541584	28983922.389	0.5146444	5209.168	9.25e-05	173903.534	0.00308787
2020-04-02	836814.063	0.01485864	29820736.452	0.52950304	5020.884	8.915e-05	178924.419	0.00317702
2020-04-03	805433.536	0.01430144	30626169.987	0.54380448	4832.601	8.581e-05	183757.02	0.00326283
2020-04-04	774053.008	0.01374424	31400222.996	0.55754872	4644.318	8.247e-05	188401.338	0.00334529
2020-04-05	742672.481	0.01318704	32142895.477	0.57073577	4456.035	7.912e-05	192857.373	0.00342441
2020-04-06	711291.954	0.01262984	32854187.43	0.58336561	4267.752	7.578e-05	197125.125	0.00350019
2020-04-07	679911.426	0.01207265	33534098.856	0.59543825	4079.469	7.244e-05	201204.593	0.00357263
2020-04-08	648530.899	0.01151545	34182629.755	0.6069537	3891.185	6.909e-05	205095.779	0.00364172
2020-04-09	621334.442	0.01103254	34803964.197	0.61798624	3728.007	6.62e-05	208823.785	0.00370792
2020-04-10	594137.985	0.01054963	35398102.181	0.62853588	3564.828	6.33e-05	212388.613	0.00377122
2020-04-11	564849.493	0.01002958	35962951.674	0.63856546	3389.097	6.018e-05	215777.71	0.00383139
