Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Wyandot	2	0	0	0	9.118e-5	0	10	4	2.5	4.559e-4	1.8236e-4	1.13975e-4	0	0	0	0
Mahoning	220	12	0	0	9.5801e-4	5.226e-5	4000	1846.15384615	1200	0.01742	0.00804	0.005226	28	1	0	0
Guernsey	1	0	0	0	2.563e-5	0	5	2	1.25	1.2815e-4	5.126e-5	3.20375e-5	0	0	0	0
Cuyahoga	780	13	0	0	6.2708e-4	1.045e-5	4333.33333333	2000	1300	0.00348333333333	0.00160769230769	0.001045	117	1	0	0
Seneca	5	1	0	0	9.057e-5	1.811e-5	333.333333333	153.846153846	100	0.00603666666667	0.00278615384615	0.001811	1	0	0	0
Union	4	0	0	0	6.916e-5	0	20	8	5	3.458e-4	1.3832e-4	8.645e-5	0	0	0	0
Belmont	14	0	0	0	2.0739e-4	0	70	28	17.5	0.00103695	4.1478e-4	2.592375e-4	2	0	0	0
Sandusky	5	0	0	0	8.504e-5	0	25	10	6.25	4.252e-4	1.7008e-4	1.063e-4	0	0	0	0
Delaware	61	1	0	0	2.9781e-4	4.88e-6	333.333333333	153.846153846	100	0.00162666666667	7.50769230769e-4	4.88e-4	11	0	0	0
Athens	3	1	0	0	4.558e-5	1.519e-5	333.333333333	153.846153846	100	0.00506333333333	0.00233692307692	0.001519	0	0	0	0
Stark	72	4	0	0	1.9377e-4	1.077e-5	1333.33333333	615.384615385	400	0.00359	0.00165692307692	0.001077	5	1	0	0
Fairfield	32	0	0	0	2.0542e-4	0	160	64	40	0.0010271	4.1084e-4	2.56775e-4	4	0	0	0
Portage	64	3	0	0	3.9281e-4	1.841e-5	1000	461.538461538	300	0.00613666666667	0.00283230769231	0.001841	5	1	0	0
Geauga	41	0	0	0	4.3603e-4	0	205	82	51.25	0.00218015	8.7206e-4	5.450375e-4	8	0	0	0
Jefferson	16	0	0	0	2.4328e-4	0	80	32	20	0.0012164	4.8656e-4	3.041e-4	3	0	0	0
Ashtabula	9	0	0	0	9.231e-5	0	45	18	11.25	4.6155e-4	1.8462e-4	1.153875e-4	1	0	0	0
Butler	49	1	0	0	1.2815e-4	2.62e-6	333.333333333	153.846153846	100	8.73333333333e-4	4.03076923077e-4	2.62e-4	4	1	0	0
Preble	1	0	0	0	2.439e-5	0	5	2	1.25	1.2195e-4	4.878e-5	3.04875e-5	0	0	0	0
Warren	31	0	0	0	1.3352e-4	0	155	62	38.75	6.676e-4	2.6704e-4	1.669e-4	5	0	0	0
Crawford	7	0	0	0	1.6847e-4	0	35	14	8.75	8.4235e-4	3.3694e-4	2.105875e-4	1	0	0	0
Williams	1	0	0	0	2.717e-5	0	5	2	1.25	1.3585e-4	5.434e-5	3.39625e-5	NA	NA	0	0
Richland	8	0	0	0	6.606e-5	0	40	16	10	3.303e-4	1.3212e-4	8.2575e-5	0	0	0	0
Brown	3	1	0	0	6.88e-5	2.293e-5	333.333333333	153.846153846	100	0.00764333333333	0.00352769230769	0.002293	1	0	0	0
Lawrence	3	0	0	0	5.011e-5	0	15	6	3.75	2.5055e-4	1.0022e-4	6.26375e-5	1	0	0	0
Champaign	5	0	0	0	1.2902e-4	0	25	10	6.25	6.451e-4	2.5804e-4	1.61275e-4	1	0	0	0
Shelby	7	0	0	0	1.4395e-4	0	35	14	8.75	7.1975e-4	2.879e-4	1.799375e-4	1	0	0	0
Tuscarawas	18	0	0	0	1.9528e-4	0	90	36	22.5	9.764e-4	3.9056e-4	2.441e-4	2	0	0	0
Fayette	1	0	0	0	3.488e-5	0	5	2	1.25	1.744e-4	6.976e-5	4.36e-5	0	0	0	0
