Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-16	0.0	0.0	0.001	1e-08	0.0	0.0	0.0	0.0
2020-03-17	0.0	0.0	0.001	1e-08	0.0	0.0	0.0	0.0
2020-03-18	0.001	1e-08	0.002	2e-08	0.0	0.0	0.0	0.0
2020-03-19	0.002	2e-08	0.004	4e-08	0.0	0.0	0.0	0.0
2020-03-20	0.003	3e-08	0.007	7e-08	0.0	0.0	0.0	0.0
2020-03-21	0.004	5e-08	0.012	1.2e-07	0.0	0.0	0.0	0.0
2020-03-22	0.006	6e-08	0.018	1.8e-07	0.0	0.0	0.0	0.0
2020-03-23	0.01	1e-07	0.027	2.8e-07	0.0	0.0	0.0	0.0
2020-03-24	0.014	1.5e-07	0.042	4.3e-07	0.0	0.0	0.0	0.0
2020-03-25	0.02	2.1e-07	0.062	6.4e-07	0.0	0.0	0.0	0.0
2020-03-26	0.024	2.5e-07	0.086	8.9e-07	0.0	0.0	0.0	0.0
2020-03-27	0.028	2.9e-07	0.114	1.18e-06	0.0	0.0	0.0	0.0
2020-03-28	0.03	3.1e-07	0.143	1.49e-06	0.0	0.0	0.0	0.0
2020-03-29	0.031	3.2e-07	0.174	1.81e-06	0.0	0.0	0.0	0.0
2020-03-30	0.032	3.3e-07	0.206	2.14e-06	0.0	0.0	0.0	0.0
2020-03-31	0.032	3.3e-07	0.238	2.47e-06	0.0	0.0	0.0	0.0
2020-04-01	0.032	3.4e-07	0.27	2.81e-06	0.0	0.0	0.0	0.0
2020-04-02	0.032	3.3e-07	0.302	3.14e-06	0.0	0.0	0.0	0.0
2020-04-03	0.032	3.3e-07	0.334	3.47e-06	0.0	0.0	0.0	0.0
2020-04-04	0.031	3.2e-07	0.365	3.79e-06	0.0	0.0	0.0	0.0
2020-04-05	0.029	3e-07	0.394	4.1e-06	0.0	0.0	0.001	1e-08
2020-04-06	0.028	2.9e-07	0.423	4.39e-06	0.0	0.0	0.001	1e-08
2020-04-07	0.027	2.8e-07	0.45	4.67e-06	0.0	0.0	0.001	1e-08
2020-04-08	0.023	2.4e-07	0.473	4.91e-06	0.0	0.0	0.001	1e-08
2020-04-09	0.02	2.1e-07	0.493	5.12e-06	0.0	0.0	0.001	1e-08
2020-04-10	0.017	1.8e-07	0.51	5.3e-06	0.0	0.0	0.001	1e-08
2020-04-11	0.015	1.5e-07	0.525	5.45e-06	0.0	0.0	0.002	2e-08
2020-04-12	0.012	1.3e-07	0.537	5.58e-06	0.0	0.0	0.002	2e-08
2020-04-13	0.01	1e-07	0.547	5.68e-06	0.0	0.0	0.002	2e-08
2020-04-14	0.008	8e-08	0.555	5.77e-06	0.0	0.0	0.002	2e-08
2020-04-15	0.007	7e-08	0.562	5.84e-06	0.0	0.0	0.002	2e-08
2020-04-16	0.006	6e-08	0.568	5.9e-06	0.0	0.0	0.003	3e-08
2020-04-17	0.005	5e-08	0.573	5.95e-06	0.0	0.0	0.003	3e-08
2020-04-18	0.004	5e-08	0.578	6e-06	0.0	0.0	0.003	3e-08
2020-04-19	0.004	4e-08	0.581	6.04e-06	0.0	0.0	0.003	3e-08
2020-04-20	0.003	3e-08	0.584	6.07e-06	0.0	0.0	0.003	3e-08
2020-04-21	0.002	2e-08	0.586	6.09e-06	0.0	0.0	0.003	3e-08
2020-04-22	0.002	2e-08	0.588	6.1e-06	0.0	0.0	0.003	3e-08
2020-04-23	0.001	1e-08	0.589	6.12e-06	0.0	0.0	0.003	3e-08
2020-04-24	0.001	1e-08	0.59	6.12e-06	0.0	0.0	0.003	3e-08
2020-04-25	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.003	4e-08
2020-04-26	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.003	4e-08
2020-04-27	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.003	4e-08
2020-04-28	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.003	4e-08
2020-04-29	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.003	4e-08
2020-04-30	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
2020-05-01	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
2020-05-02	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
2020-05-03	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
2020-05-04	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
2020-05-05	0.0	0.0	0.59	6.13e-06	0.0	0.0	0.004	4e-08
