Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	0.026	2.7e-07	0.026	2.7e-07	0.0	0.0	0.0	0.0
2020-02-01	0.052	5.3e-07	0.078	8e-07	0.0	0.0	0.0	0.0
2020-02-02	0.103	1.07e-06	0.181	1.87e-06	0.0	0.0	0.0	0.0
2020-02-03	0.207	2.14e-06	0.388	4.01e-06	0.0	0.0	0.0	0.0
2020-02-04	0.359	3.71e-06	0.747	7.72e-06	0.0	0.0	0.0	0.0
2020-02-05	0.719	7.43e-06	1.466	1.515e-05	0.0	0.0	0.0	0.0
2020-02-06	1.078	1.114e-05	2.545	2.63e-05	0.0	0.0	0.0	0.0
2020-02-07	2.157	2.229e-05	4.701	4.858e-05	0.0	0.0	0.0	0.0
2020-02-08	3.594	3.715e-05	8.296	8.573e-05	0.0	0.0	0.0	0.0
2020-02-09	5.392	5.572e-05	13.687	0.00014145	0.0	0.0	0.0	0.0
2020-02-10	7.189	7.429e-05	20.876	0.00021574	0.0	0.0	0.0	0.0
2020-02-11	8.986	9.287e-05	29.862	0.00030861	0.0	0.0	0.0	0.0
2020-02-12	10.783	0.00011144	40.645	0.00042005	0.001	1e-08	0.001	1e-08
2020-02-13	12.58	0.00013001	53.225	0.00055006	0.001	1e-08	0.002	2e-08
2020-02-14	15.096	0.00015602	68.322	0.00070608	0.002	2e-08	0.004	5e-08
2020-02-15	17.972	0.00018573	86.294	0.00089181	0.004	4e-08	0.009	9e-08
2020-02-16	21.566	0.00022288	107.86	0.00111469	0.006	7e-08	0.015	1.6e-07
2020-02-17	25.88	0.00026746	133.739	0.00138215	0.013	1.3e-07	0.028	2.9e-07
2020-02-18	33.428	0.00034546	167.167	0.00172761	0.022	2.2e-07	0.05	5.1e-07
2020-02-19	47.086	0.00048662	214.253	0.00221423	0.032	3.3e-07	0.082	8.5e-07
2020-02-20	67.934	0.00070207	282.187	0.0029163	0.043	4.5e-07	0.125	1.29e-06
2020-02-21	83.797	0.00086601	365.984	0.00378231	0.054	5.6e-07	0.179	1.85e-06
2020-02-22	104.908	0.00108419	470.892	0.0048665	0.065	6.7e-07	0.244	2.52e-06
2020-02-23	127.744	0.00132019	598.636	0.00618669	0.075	7.8e-07	0.319	3.3e-06
2020-02-24	155.229	0.00160424	753.866	0.00779093	0.091	9.4e-07	0.41	4.24e-06
2020-02-25	186.836	0.00193088	940.701	0.00972181	0.108	1.11e-06	0.518	5.35e-06
2020-02-26	228.674	0.00236327	1169.376	0.01208507	0.129	1.34e-06	0.647	6.69e-06
2020-02-27	282.422	0.00291873	1451.798	0.01500381	0.155	1.6e-06	0.802	8.29e-06
2020-02-28	347.409	0.00359034	1799.207	0.01859415	0.201	2.07e-06	1.003	1.037e-05
2020-02-29	418.314	0.00432312	2217.521	0.02291727	0.283	2.92e-06	1.286	1.329e-05
2020-03-01	501.536	0.00518319	2719.057	0.02810046	0.408	4.21e-06	1.693	1.75e-05
2020-03-02	589.071	0.00608783	3308.127	0.03418829	0.503	5.2e-06	2.196	2.269e-05
2020-03-03	684.897	0.00707816	3993.024	0.04126645	0.629	6.51e-06	2.825	2.92e-05
2020-03-04	791.866	0.00818364	4784.89	0.0494501	0.766	7.92e-06	3.592	3.712e-05
2020-03-05	913.571	0.00944143	5698.462	0.05889152	0.931	9.63e-06	4.523	4.675e-05
2020-03-06	1031.347	0.0106586	6729.809	0.06955012	1.121	1.159e-05	5.644	5.833e-05
2020-03-07	1129.737	0.01167542	7859.546	0.08122555	1.372	1.418e-05	7.016	7.251e-05
2020-03-08	1219.525	0.01260335	9079.071	0.09382889	1.695	1.751e-05	8.711	9.002e-05
2020-03-09	1324.05	0.01368357	10403.121	0.10751246	2.084	2.154e-05	10.795	0.00011156
2020-03-10	1459.606	0.01508449	11862.726	0.12259695	2.51	2.594e-05	13.305	0.0001375
2020-03-11	1621.976	0.01676253	13484.702	0.13935948	3.009	3.11e-05	16.314	0.0001686
2020-03-12	1789.306	0.01849183	15274.008	0.1578513	3.534	3.653e-05	19.849	0.00020513
2020-03-13	1869.077	0.01931623	17143.085	0.17716754	4.109	4.247e-05	23.958	0.0002476
2020-03-14	1940.965	0.02005916	19084.05	0.1972267	4.751	4.91e-05	28.709	0.0002967
2020-03-15	1976.909	0.02043063	21060.959	0.21765733	5.481	5.665e-05	34.191	0.00035335
2020-03-16	2012.852	0.0208021	23073.811	0.23845943	6.188	6.395e-05	40.379	0.0004173
2020-03-17	2012.852	0.0208021	25086.663	0.25926152	6.778	7.005e-05	47.157	0.00048735
2020-03-18	1994.881	0.02061636	27081.544	0.27987789	7.317	7.562e-05	54.474	0.00056297
2020-03-19	1976.909	0.02043063	29058.453	0.30030852	7.944	8.21e-05	62.419	0.00064507
2020-03-20	1958.937	0.0202449	31017.389	0.32055341	8.758	9.051e-05	71.176	0.00073558
2020-03-21	1922.993	0.01987343	32940.382	0.34042684	9.732	0.00010058	80.908	0.00083616
2020-03-22	1887.049	0.01950197	34827.431	0.35992881	10.736	0.00011095	91.644	0.00094711
2020-03-23	1851.105	0.0191305	36678.537	0.37905931	11.214	0.0001159	102.859	0.00106301
2020-03-24	1797.19	0.0185733	38475.726	0.39763261	11.646	0.00012035	114.504	0.00118336
2020-03-25	1743.274	0.0180161	40219.0	0.41564871	11.861	0.00012258	126.366	0.00130594
2020-03-26	1689.358	0.0174589	41908.359	0.43310761	12.077	0.00012481	138.443	0.00143076
2020-03-27	1653.414	0.01708744	43561.773	0.45019505	12.077	0.00012481	150.52	0.00155557
2020-03-28	1617.471	0.01671597	45179.244	0.46691102	11.969	0.0001237	162.489	0.00167927
2020-03-29	1581.527	0.0163445	46760.771	0.48325552	11.861	0.00012258	174.351	0.00180185
2020-03-30	1545.583	0.01597304	48306.354	0.49922856	11.754	0.00012147	186.104	0.00192332
2020-03-31	1491.667	0.01541584	49798.021	0.5146444	11.538	0.00011924	197.642	0.00204256
