Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Saint Martin	1	0	0	0	1.865e-05	0.0	5	2	1.25	9.325e-05	3.73e-05	2.33125e-05	1	0	100	0
Orleans	675	26	0	0	0.00172632	6.65e-05	8666.66666667	4000	2600	0.0221666666667	0.0102307692308	0.00665	108	6	-6.9	0
Red River	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Jackson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Richland	1	0	0	0	4.952e-05	0.0	5	2	1.25	0.0002476	9.904e-05	6.19e-05	-1	0	-150	0
Saint Helena	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Grant	1	0	0	0	4.448e-05	0.0	5	2	1.25	0.0002224	8.896e-05	5.56e-05	0	0	-100	0
Caldwell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Plaquemines	8	0	0	0	0.00034173	0.0	40	16	10	0.00170865	0.00068346	0.0004271625	0	0	-100	0
Tangipahoa	4	0	0	0	2.99e-05	0.0	20	8	5	0.0001495	5.98e-05	3.7375e-05	1	0	100	0
Winn	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Assumption	2	0	0	0	8.969e-05	0.0	10	4	2.5	0.00044845	0.00017938	0.0001121125	1	0	100	0
Evangeline	2	0	0	0	5.98e-05	0.0	10	4	2.5	0.000299	0.0001196	7.475e-05	0	0	100	0
Jefferson Davis	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Union	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Saint Landry	3	0	0	0	3.625e-05	0.0	15	6	3.75	0.00018125	7.25e-05	4.53125e-05	0	0	100	0
Desoto	6	0	0	0	0.00021869	0.0	30	12	7.5	0.00109345	0.00043738	0.0002733625	1	0	-66.7	0
Concordia	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
La Salle	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
West Carroll	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sabine	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Morehouse	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Pointe Coupee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
East Feliciana	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Tensas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
West Feliciana	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Saint Tammany	52	1	0	0	0.00020146	3.87e-06	333.333333333	153.846153846	100	0.00129	0.000595384615385	0.000387	5	1	-80	0
Vernon	2	0	0	0	4.093e-05	0.0	10	4	2.5	0.00020465	8.186e-05	5.11625e-05	2	0	100	0
Acadia	2	0	0	0	3.216e-05	0.0	10	4	2.5	0.0001608	6.432e-05	4.02e-05	1	0	0	0
Beauregard	2	0	0	0	5.369e-05	0.0	10	4	2.5	0.00026845	0.00010738	6.71125e-05	1	0	100	0
Saint John the Baptist	21	0	0	0	0.00048629	0.0	105	42	26.25	0.00243145	0.00097258	0.0006078625	5	0	-28.6	0
Claiborne	2	0	0	0	0.00012544	0.0	10	4	2.5	0.0006272	0.00025088	0.0001568	0	0	-100	0
Catahoula	1	1	0	0	0.00010408	0.00010408	333.333333333	153.846153846	100	0.0346933333333	0.0160123076923	0.010408	0	0	100	0
Lincoln	2	0	0	0	4.238e-05	0.0	10	4	2.5	0.0002119	8.476e-05	5.2975e-05	0	0	-100	0
Natchitoches	2	0	0	0	5.173e-05	0.0	10	4	2.5	0.00025865	0.00010346	6.46625e-05	0	0	-100	0
Iberia	2	0	0	0	2.819e-05	0.0	10	4	2.5	0.00014095	5.638e-05	3.52375e-05	-1	0	-200	0
Webster	3	1	0	0	7.732e-05	2.577e-05	333.333333333	153.846153846	100	0.00859	0.00396461538462	0.002577	0	0	-100	0
Lafourche	16	0	0	0	0.00016307	0.0	80	32	20	0.00081535	0.00032614	0.0002038375	1	0	-75	0
East Carroll	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Madison	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Calcasieu	5	1	0	0	2.462e-05	4.92e-06	333.333333333	153.846153846	100	0.00164	0.000756923076923	0.000492	1	1	100	0
Ascension	36	1	0	0	0.00028876	8.02e-06	333.333333333	153.846153846	100	0.00267333333333	0.00123384615385	0.000802	10	0	-28.6	0
Livingston	6	0	0	0	4.299e-05	0.0	30	12	7.5	0.00021495	8.598e-05	5.37375e-05	1	0	-66.7	0
Jefferson	293	6	0	0	0.00067504	1.382e-05	2000	923.076923077	600	0.00460666666667	0.00212615384615	0.001382	41	1	-52.3	0
Franklin	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Avoyelles	3	0	0	0	7.414e-05	0.0	15	6	3.75	0.0003707	0.00014828	9.2675e-05	2	0	100	0
Saint Bernard	19	0	0	0	0.00040667	0.0	95	38	23.75	0.00203335	0.00081334	0.0005083375	4	0	33.3	0
Ouachita	7	1	0	0	4.531e-05	6.47e-06	333.333333333	153.846153846	100	0.00215666666667	0.000995384615385	0.000647	-2	0	-128.6	0
Caddo	40	0	0	0	0.00016466	0.0	200	80	50	0.0008233	0.00032932	0.000205825	6	0	-68.4	0
Bossier	12	0	0	0	9.435e-05	0.0	60	24	15	0.00047175	0.0001887	0.0001179375	0	0	-100	0
Terrebonne	14	0	0	0	0.0001261	0.0	70	28	17.5	0.0006305	0.0002522	0.000157625	0	0	-100	0
Saint Charles	15	0	0	0	0.00028367	0.0	75	30	18.75	0.00141835	0.00056734	0.0003545875	0	0	-100	0
Rapides	10	1	0	0	7.659e-05	7.66e-06	333.333333333	153.846153846	100	0.00255333333333	0.00117846153846	0.000766	2	0	-66.7	0
West Baton Rouge	5	1	0	0	0.0001892	3.784e-05	333.333333333	153.846153846	100	0.0126133333333	0.00582153846154	0.003784	0	0	-100	0
East Baton Rouge	58	2	0	0	0.00013153	4.54e-06	666.666666667	307.692307692	200	0.00151333333333	0.000698461538462	0.000454	15	0	-40	0
Washington	3	1	0	0	6.44e-05	2.147e-05	333.333333333	153.846153846	100	0.00715666666667	0.00330307692308	0.002147	1	0	100	0
Vermilion	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Saint Mary	2	0	0	0	4.018e-05	0.0	10	4	2.5	0.0002009	8.036e-05	5.0225e-05	1	0	100	0
Bienville	1	0	0	0	7.514e-05	0.0	5	2	1.25	0.0003757	0.00015028	9.3925e-05	0	0	100	0
Saint James	9	1	0	0	0.00042782	4.754e-05	333.333333333	153.846153846	100	0.0158466666667	0.00731384615385	0.004754	1	0	-85.7	0
Cameron	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Allen	2	0	0	0	7.811e-05	0.0	10	4	2.5	0.00039055	0.00015622	9.76375e-05	0	0	-100	0
Unassigned	12	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	1	1	-102.6	0
Lafayette	12	0	0	0	4.943e-05	0.0	60	24	15	0.00024715	9.886e-05	6.17875e-05	3	0	0	0
Iberville	14	1	0	0	0.00042786	3.056e-05	333.333333333	153.846153846	100	0.0101866666667	0.00470153846154	0.003056	4	1	-50	0
