Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Southeast Fairbanks	11.778	11.778	0.00170248	0.00170248
Kenai Peninsula	0.898	0.898	1.535e-05	1.535e-05
Fairbanks North Star	3.234	3.234	3.267e-05	3.267e-05
Yukon-Koyukuk	-0.038	-0.038	-7.14e-06	-7.14e-06
Unassigned	0.082	0.082	N/A	N/A
Matanuska-Susitna	0.0	0.0	0.0	0.0
Petersburg	0.0	0.0	0.0	0.0
Anchorage	4.072	4.072	1.397e-05	1.397e-05
Juneau	1.078	1.078	3.357e-05	3.357e-05
Ketchikan Gateway	0.0	0.0	0.0	0.0
