Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-21	0.034	4e-08	0.034	4e-08	0.0	0.0	0.0	0.0
2020-03-22	0.034	4e-08	0.067	8e-08	0.0	0.0	0.0	0.0
2020-03-23	0.034	4e-08	0.101	1.1e-07	0.0	0.0	0.0	0.0
2020-03-24	0.067	8e-08	0.168	1.9e-07	0.0	0.0	0.0	0.0
2020-03-25	0.168	1.9e-07	0.337	3.8e-07	0.0	0.0	0.0	0.0
2020-03-26	0.269	3e-07	0.606	6.9e-07	0.0	0.0	0.0	0.0
2020-03-27	0.37	4.2e-07	0.977	1.11e-06	0.0	0.0	0.0	0.0
2020-03-28	0.505	5.7e-07	1.482	1.68e-06	0.0	0.0	0.0	0.0
2020-03-29	0.808	9.1e-07	2.29	2.59e-06	0.0	0.0	0.0	0.0
2020-03-30	1.212	1.37e-06	3.502	3.96e-06	0.0	0.0	0.0	0.0
2020-03-31	1.684	1.91e-06	5.186	5.87e-06	0.0	0.0	0.0	0.0
2020-04-01	2.054	2.33e-06	7.241	8.2e-06	0.0	0.0	0.0	0.0
2020-04-02	2.324	2.63e-06	9.565	1.083e-05	0.0	0.0	0.001	0.0
2020-04-03	2.492	2.82e-06	12.057	1.365e-05	0.0	0.0	0.001	0.0
2020-04-04	2.627	2.97e-06	14.684	1.662e-05	0.001	0.0	0.002	0.0
2020-04-05	2.661	3.01e-06	17.344	1.963e-05	0.002	0.0	0.004	0.0
2020-04-06	2.694	3.05e-06	20.038	2.268e-05	0.002	0.0	0.006	1e-08
2020-04-07	2.728	3.09e-06	22.766	2.577e-05	0.003	0.0	0.009	1e-08
2020-04-08	2.694	3.05e-06	25.46	2.882e-05	0.005	1e-08	0.014	2e-08
2020-04-09	2.661	3.01e-06	28.121	3.183e-05	0.007	1e-08	0.021	2e-08
2020-04-10	2.627	2.97e-06	30.748	3.48e-05	0.01	1e-08	0.031	4e-08
2020-04-11	2.458	2.78e-06	33.206	3.759e-05	0.012	1e-08	0.043	5e-08
2020-04-12	2.391	2.71e-06	35.597	4.029e-05	0.014	2e-08	0.057	6e-08
2020-04-13	2.256	2.55e-06	37.854	4.285e-05	0.015	2e-08	0.072	8e-08
2020-04-14	1.953	2.21e-06	39.807	4.506e-05	0.016	2e-08	0.088	1e-07
2020-04-15	1.684	1.91e-06	41.491	4.696e-05	0.016	2e-08	0.104	1.2e-07
2020-04-16	1.448	1.64e-06	42.939	4.86e-05	0.016	2e-08	0.12	1.4e-07
2020-04-17	1.246	1.41e-06	44.185	5.001e-05	0.016	2e-08	0.137	1.5e-07
2020-04-18	1.044	1.18e-06	45.229	5.119e-05	0.016	2e-08	0.153	1.7e-07
2020-04-19	0.842	9.5e-07	46.071	5.215e-05	0.016	2e-08	0.169	1.9e-07
2020-04-20	0.674	7.6e-07	46.745	5.291e-05	0.016	2e-08	0.184	2.1e-07
2020-04-21	0.573	6.5e-07	47.317	5.356e-05	0.015	2e-08	0.199	2.3e-07
2020-04-22	0.505	5.7e-07	47.823	5.413e-05	0.014	2e-08	0.214	2.4e-07
2020-04-23	0.438	5e-07	48.26	5.463e-05	0.014	2e-08	0.227	2.6e-07
2020-04-24	0.37	4.2e-07	48.631	5.504e-05	0.012	1e-08	0.239	2.7e-07
2020-04-25	0.303	3.4e-07	48.934	5.539e-05	0.01	1e-08	0.249	2.8e-07
2020-04-26	0.236	2.7e-07	49.17	5.565e-05	0.009	1e-08	0.258	2.9e-07
2020-04-27	0.168	1.9e-07	49.338	5.584e-05	0.007	1e-08	0.265	3e-07
2020-04-28	0.135	1.5e-07	49.473	5.6e-05	0.006	1e-08	0.271	3.1e-07
2020-04-29	0.101	1.1e-07	49.574	5.611e-05	0.005	1e-08	0.276	3.1e-07
2020-04-30	0.067	8e-08	49.641	5.619e-05	0.004	0.0	0.28	3.2e-07
2020-05-01	0.034	4e-08	49.675	5.623e-05	0.003	0.0	0.284	3.2e-07
2020-05-02	0.0	0.0	49.675	5.623e-05	0.003	0.0	0.287	3.2e-07
2020-05-03	0.0	0.0	49.675	5.623e-05	0.003	0.0	0.29	3.3e-07
2020-05-04	0.0	0.0	49.675	5.623e-05	0.002	0.0	0.292	3.3e-07
2020-05-05	0.0	0.0	49.675	5.623e-05	0.002	0.0	0.294	3.3e-07
2020-05-06	0.0	0.0	49.675	5.623e-05	0.001	0.0	0.295	3.3e-07
2020-05-07	0.0	0.0	49.675	5.623e-05	0.001	0.0	0.296	3.4e-07
2020-05-08	0.0	0.0	49.675	5.623e-05	0.001	0.0	0.297	3.4e-07
2020-05-09	0.0	0.0	49.675	5.623e-05	0.001	0.0	0.297	3.4e-07
2020-05-10	0.0	0.0	49.675	5.623e-05	0.0	0.0	0.298	3.4e-07
2020-05-11	0.0	0.0	49.675	5.623e-05	0.0	0.0	0.298	3.4e-07
