Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Turner	5.861	63.149	104.149	0.0	0.0	1.0	0.00074077	0.00798142	0.01316342	0.0	0.0	0.00012639
Floyd	2.964	44.952	164.952	0.578	6.866	12.866	3.027e-05	0.00045904	0.00168444	5.9e-06	7.011e-05	0.00013138
Gilmer	0.459	6.967	13.967	0.578	6.866	6.866	1.489e-05	0.00022608	0.00045324	1.876e-05	0.00022281	0.00022281
Jones	0.917	11.84	26.84	0.578	6.866	6.866	3.205e-05	0.00041375	0.00093794	2.02e-05	0.00023994	0.00023994
Pike	1.123	17.031	42.031	0.578	6.866	6.866	6.027e-05	0.00091397	0.00225561	3.102e-05	0.00036847	0.00036847
Wayne	0.0	0.0	6.0	0.578	6.866	6.866	0.0	0.0	0.00020129	1.939e-05	0.00023034	0.00023034
Fulton	58.575	888.465	2732.465	2.664	40.411	102.411	5.578e-05	0.00084607	0.00260207	2.54e-06	3.848e-05	9.752e-05
Glynn	0.779	11.818	52.818	2.664	40.411	40.411	9.14e-06	0.00013868	0.00061979	3.126e-05	0.0004742	0.0004742
Cherokee	7.264	110.188	335.188	0.204	2.425	10.425	2.858e-05	0.00043356	0.00131886	8e-07	9.54e-06	4.102e-05
Gwinnett	32.481	492.67	1344.67	2.562	30.454	59.454	3.501e-05	0.00053102	0.00144934	2.76e-06	3.282e-05	6.408e-05
Harris	1.273	19.303	44.303	0.0	0.0	1.0	3.693e-05	0.00055991	0.00128508	0.0	0.0	2.901e-05
Montgomery	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00021756	0.0	0.0	0.0
Early	3.61	67.846	208.846	0.353	6.175	12.175	0.0003523	0.00662106	0.02038118	3.445e-05	0.00060262	0.00118815
Webster	0.0	0.0	3.0	0.0	5.059	5.059	0.0	0.0	0.00114899	0.0	0.00193757	0.00193757
Berrien	0.408	6.193	14.193	0.353	6.175	6.175	2.119e-05	0.00032168	0.00073722	1.834e-05	0.00032075	0.00032075
Catoosa	2.8	24.432	41.432	0.353	6.175	6.175	4.153e-05	0.00036239	0.00061454	5.24e-06	9.159e-05	9.159e-05
Jeff Davis	0.766	11.612	13.612	0.353	6.175	6.175	5.097e-05	0.00077264	0.00090572	2.349e-05	0.00041087	0.00041087
