Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Shelby	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Story	1	0	0	0	1.019e-5	0	5	2	1.25	5.095e-5	2.038e-5	1.27375e-5	0	0
Montgomery	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bremer	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wayne	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Worth	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allamakee	6	0	0	0	4.3378e-4	0	30	12	7.5	0.0021689	8.6756e-4	5.42225e-4	1	0
Fremont	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keokuk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Black Hawk	3	0	0	0	2.266e-5	0	15	6	3.75	1.133e-4	4.532e-5	2.8325e-5	0	0
Adair	1	0	0	0	1.4158e-4	0	5	2	1.25	7.079e-4	2.8316e-4	1.76975e-4	0	0
Hancock	2	0	0	0	1.8671e-4	0	10	4	2.5	9.3355e-4	3.7342e-4	2.333875e-4	2	0
Chickasaw	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henry	1	0	0	0	4.983e-5	0	5	2	1.25	2.4915e-4	9.966e-5	6.22875e-5	0	0
Webster	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Humboldt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sac	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buchanan	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Washington	3	0	0	0	1.355e-4	0	15	6	3.75	6.775e-4	2.71e-4	1.69375e-4	0	0
Marion	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mahaska	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Palo Alto	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polk	12	0	0	0	2.463e-5	0	60	24	15	1.2315e-4	4.926e-5	3.07875e-5	2	0
Cerro Gordo	2	0	0	0	4.69e-5	0	10	4	2.5	2.345e-4	9.38e-5	5.8625e-5	0	0
Jackson	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Howard	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mills	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wright	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butler	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wapello	1	0	0	0	2.841e-5	0	5	2	1.25	1.4205e-4	5.682e-5	3.55125e-5	1	0
Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lee	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubuque	6	0	0	0	6.195e-5	0	30	12	7.5	3.0975e-4	1.239e-4	7.74375e-5	2	0
Linn	6	0	0	0	2.656e-5	0	30	12	7.5	1.328e-4	5.312e-5	3.32e-5	2	0
Hamilton	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pocahontas	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jasper	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sioux	1	0	0	0	2.865e-5	0	5	2	1.25	1.4325e-4	5.73e-5	3.58125e-5	0	0
Johnson	35	0	0	0	2.3139e-4	0	175	70	43.75	0.00115695	4.6278e-4	2.892375e-4	3	0
Greene	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clay	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Davis	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pottawattamie	2	0	0	0	2.138e-5	0	10	4	2.5	1.069e-4	4.276e-5	2.6725e-5	0	0
Madison	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taylor	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clinton	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Winneshiek	1	0	0	0	4.993e-5	0	5	2	1.25	2.4965e-4	9.986e-5	6.24125e-5	0	0
Warren	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muscatine	3	0	0	0	6.988e-5	0	15	6	3.75	3.494e-4	1.3976e-4	8.735e-5	1	0
Lyon	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cass	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dallas	6	0	0	0	6.653e-5	0	30	12	7.5	3.3265e-4	1.3306e-4	8.31625e-5	0	0
Cherokee	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clarke	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delaware	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dickinson	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buena Vista	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poweshiek	1	0	0	0	5.348e-5	0	5	2	1.25	2.674e-4	1.0696e-4	6.685e-5	0	0
Guthrie	0	0	0	0	0	0	0	0	0	0	0	0	0	0
