Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-29	119.836	2.23e-06	119.836	2.23e-06	0.719	1e-08	0.719	1e-08
2020-03-30	119.836	2.23e-06	239.673	4.46e-06	0.719	1e-08	1.438	3e-08
2020-03-31	119.836	2.23e-06	359.509	6.69e-06	0.719	1e-08	2.157	4e-08
2020-04-01	239.673	4.46e-06	599.181	1.116e-05	1.438	3e-08	3.595	7e-08
2020-04-02	599.181	1.116e-05	1198.363	2.231e-05	3.595	7e-08	7.19	1.3e-07
2020-04-03	958.69	1.785e-05	2157.053	4.016e-05	5.752	1.1e-07	12.942	2.4e-07
2020-04-04	1318.199	2.454e-05	3475.252	6.471e-05	7.909	1.5e-07	20.852	3.9e-07
2020-04-05	1797.544	3.347e-05	5272.796	9.817e-05	10.785	2e-07	31.637	5.9e-07
2020-04-06	2876.071	5.355e-05	8148.867	0.00015172	17.256	3.2e-07	48.893	9.1e-07
2020-04-07	4314.106	8.032e-05	12462.973	0.00023205	25.885	4.8e-07	74.778	1.39e-06
2020-04-08	5991.814	0.00011156	18454.787	0.00034361	35.951	6.7e-07	110.729	2.06e-06
2020-04-09	7310.013	0.00013611	25764.8	0.00047972	43.86	8.2e-07	154.589	2.88e-06
2020-04-10	8268.703	0.00015396	34033.504	0.00063367	49.612	9.2e-07	204.201	3.8e-06
2020-04-11	8867.885	0.00016511	42901.388	0.00079878	53.207	9.9e-07	257.408	4.79e-06
2020-04-12	9347.23	0.00017404	52248.618	0.00097282	56.083	1.04e-06	313.492	5.84e-06
2020-04-13	9467.066	0.00017627	61715.685	0.00114909	56.802	1.06e-06	370.294	6.89e-06
2020-04-14	9586.902	0.0001785	71302.587	0.00132759	57.521	1.07e-06	427.816	7.97e-06
2020-04-15	9706.739	0.00018073	81009.326	0.00150832	58.24	1.08e-06	486.056	9.05e-06
2020-04-16	9586.902	0.0001785	90596.228	0.00168682	57.521	1.07e-06	543.577	1.012e-05
2020-04-17	9467.066	0.00017627	100063.294	0.00186308	56.802	1.06e-06	600.38	1.118e-05
2020-04-18	9347.23	0.00017404	109410.524	0.00203712	56.083	1.04e-06	656.463	1.222e-05
2020-04-19	8748.048	0.00016288	118158.573	0.0022	52.488	9.8e-07	708.951	1.32e-05
2020-04-20	8508.376	0.00015842	126666.949	0.00235842	51.05	9.5e-07	760.002	1.415e-05
2020-04-21	8029.031	0.00014949	134695.979	0.00250791	48.174	9e-07	808.176	1.505e-05
2020-04-22	6950.504	0.00012941	141646.484	0.00263732	41.703	7.8e-07	849.879	1.582e-05
2020-04-23	5991.814	0.00011156	147638.298	0.00274889	35.951	6.7e-07	885.83	1.649e-05
2020-04-24	5152.96	9.594e-05	152791.258	0.00284483	30.918	5.8e-07	916.748	1.707e-05
2020-04-25	4433.942	8.256e-05	157225.2	0.00292739	26.604	5e-07	943.351	1.756e-05
2020-04-26	3714.925	6.917e-05	160940.125	0.00299655	22.29	4.2e-07	965.641	1.798e-05
2020-04-27	2995.907	5.578e-05	163936.032	0.00305234	17.975	3.3e-07	983.616	1.831e-05
2020-04-28	2396.726	4.462e-05	166332.757	0.00309696	14.38	2.7e-07	997.997	1.858e-05
2020-04-29	2037.217	3.793e-05	168369.974	0.00313489	12.223	2.3e-07	1010.22	1.881e-05
2020-04-30	1797.544	3.347e-05	170167.518	0.00316836	10.785	2e-07	1021.005	1.901e-05
2020-05-01	1557.872	2.901e-05	171725.39	0.00319737	9.347	1.7e-07	1030.352	1.918e-05
2020-05-02	1318.199	2.454e-05	173043.589	0.00322191	7.909	1.5e-07	1038.262	1.933e-05
2020-05-03	1078.527	2.008e-05	174122.116	0.00324199	6.471	1.2e-07	1044.733	1.945e-05
2020-05-04	838.854	1.562e-05	174960.97	0.00325761	5.033	9e-08	1049.766	1.955e-05
2020-05-05	599.181	1.116e-05	175560.151	0.00326877	3.595	7e-08	1053.361	1.961e-05
2020-05-06	479.345	8.92e-06	176039.496	0.00327769	2.876	5e-08	1056.237	1.967e-05
2020-05-07	359.509	6.69e-06	176399.005	0.00328438	2.157	4e-08	1058.394	1.971e-05
2020-05-08	239.673	4.46e-06	176638.678	0.00328885	1.438	3e-08	1059.832	1.973e-05
2020-05-09	119.836	2.23e-06	176758.514	0.00329108	0.719	1e-08	1060.551	1.975e-05
2020-05-10	176758.514	0.00329108	353517.028	0.00658216	1060.551	1.975e-05	2121.102	3.949e-05
