Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Wilson	20	0	0	0	0.00014222	0.0	100	40	25	0.0007111	0.00028444	0.000177775	0	0	-100	0
Blount	9	0	0	0	6.852e-05	0.0	45	18	11.25	0.0003426	0.00013704	8.565e-05	3	0	50	0
Shelby	275	0	0	0	0.00029388	0.0	1375	550	343.75	0.0014694	0.00058776	0.00036735	52	0	108	0
Union	1	0	0	0	5.079e-05	0.0	5	2	1.25	0.00025395	0.00010158	6.34875e-05	1	0	100	0
Humphreys	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Montgomery	11	0	0	0	5.341e-05	0.0	55	22	13.75	0.00026705	0.00010682	6.67625e-05	2	0	-33.3	0
Wayne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Robertson	23	0	0	0	0.00032389	0.0	115	46	28.75	0.00161945	0.00064778	0.0004048625	1	0	-50	0
White	1	0	0	0	3.689e-05	0.0	5	2	1.25	0.00018445	7.378e-05	4.61125e-05	0	0	100	0
Hamblen	2	0	0	0	3.097e-05	0.0	10	4	2.5	0.00015485	6.194e-05	3.87125e-05	0	0	100	0
Henderson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Weakley	1	0	0	0	2.993e-05	0.0	5	2	1.25	0.00014965	5.986e-05	3.74125e-05	1	0	100	0
Dickson	11	0	0	0	0.00020582	0.0	55	22	13.75	0.0010291	0.00041164	0.000257275	2	0	0	0
Bedford	1	0	0	0	2.039e-05	0.0	5	2	1.25	0.00010195	4.078e-05	2.54875e-05	0	0	100	0
Obion	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Smith	1	0	0	0	5.015e-05	0.0	5	2	1.25	0.00025075	0.0001003	6.26875e-05	0	0	-100	0
Hancock	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Henry	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Trousdale	1	0	0	0	9.081e-05	0.0	5	2	1.25	0.00045405	0.00018162	0.0001135125	1	0	100	0
Moore	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sullivan	6	0	0	0	3.805e-05	0.0	30	12	7.5	0.00019025	7.61e-05	4.75625e-05	0	0	-100	0
Maury	8	0	0	0	8.48e-05	0.0	40	16	10	0.000424	0.0001696	0.000106	1	0	100	0
Washington	14	0	0	0	0.00010886	0.0	70	28	17.5	0.0005443	0.00021772	0.000136075	4	0	300	0
