Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Heilongjiang	0.0	0.0	947.0	0.0	0.0	13.0	0.0	0.0	2.472e-05	0.0	0.0	3.4e-07
Beijing	1.316	958.579	1788.579	0.0	0.0	9.0	7e-08	4.888e-05	9.12e-05	0.0	0.0	4.6e-07
Qinghai	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	3.2e-06	0.0	0.0	0.0
Shanghai	0.0	10.073	711.073	0.0	0.0	7.0	0.0	4.4e-07	3.089e-05	0.0	0.0	3e-07
Nei Mongol	0.0	1.925	239.925	0.0	0.0	1.0	0.0	8e-08	9.71e-06	0.0	0.0	4e-08
Shandong	0.0	0.0	792.0	0.0	0.0	7.0	0.0	0.0	7.92e-06	0.0	0.0	7e-08
Henan	0.0	0.0	1276.0	0.0	0.0	22.0	0.0	0.0	1.357e-05	0.0	0.0	2.3e-07
Hainan	0.0	0.478	171.478	0.0	0.0	6.0	0.0	5e-08	1.852e-05	0.0	0.0	6.5e-07
Shaanxi	0.049	26.641	343.641	0.0	0.0	3.0	0.0	7.1e-07	9.21e-06	0.0	0.0	8e-08
Fujian	0.0	1.184	364.184	0.0	0.0	1.0	0.0	3e-08	9.87e-06	0.0	0.0	3e-08
Jiangxi	0.0	0.0	932.0	0.0	0.0	1.0	0.0	0.0	2.091e-05	0.0	0.0	2e-08
Yunnan	0.0	0.0	185.0	0.0	0.0	2.0	0.0	0.0	4.02e-06	0.0	0.0	4e-08
Hubei	0.0	0.0	68135.0	0.0	0.0	4512.0	0.0	0.0	0.00119039	0.0	0.0	7.883e-05
Macau	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	8.145e-05	0.0	0.0	0.0
Tianjin	0.0	0.841	197.841	0.0	0.0	3.0	0.0	7e-08	1.529e-05	0.0	0.0	2.3e-07
Guangxi	0.0	0.0	254.0	0.0	0.0	2.0	0.0	0.0	5.52e-06	0.0	0.0	4e-08
Liaoning	0.009	12.253	166.253	0.0	0.0	2.0	0.0	2.8e-07	3.8e-06	0.0	0.0	5e-08
Sichuan	0.018	25.289	614.289	0.0	0.0	3.0	0.0	3.1e-07	7.64e-06	0.0	0.0	4e-08
Ningxia Hui	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	1.214e-05	0.0	0.0	0.0
Guizhou	0.0	0.0	147.0	0.0	0.0	2.0	0.0	0.0	4.11e-06	0.0	0.0	6e-08
Xizang	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.3e-07	0.0	0.0	0.0
Chongqing	0.008	10.677	592.677	0.0	0.0	6.0	0.0	3.7e-07	2.055e-05	0.0	0.0	2.1e-07
Shanxi	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	5.42e-06	0.0	0.0	0.0
Guangdong	0.054	74.861	1708.861	0.0	0.0	8.0	0.0	6.7e-07	1.53e-05	0.0	0.0	7e-08
Xinjiang Uygur	0.0	0.0	76.0	0.0	0.0	3.0	0.0	0.0	3.48e-06	0.0	0.0	1.4e-07
Hunan	0.0	0.0	1019.0	0.0	0.0	4.0	0.0	0.0	1.551e-05	0.0	0.0	6e-08
Jiangsu	0.0	0.0	653.0	0.0	0.0	0.0	0.0	0.0	8.3e-06	0.0	0.0	0.0
Anhui	0.0	0.0	991.0	0.0	0.0	6.0	0.0	0.0	1.962e-05	0.0	0.0	1.2e-07
Jilin	0.0	0.0	155.0	0.0	0.0	2.0	0.0	0.0	5.64e-06	0.0	0.0	7e-08
Hebei	0.709	254.774	600.774	0.0	0.0	6.0	1e-08	3.55e-06	8.36e-06	0.0	0.0	8e-08
Hong Kong	9.224	1739.776	2870.776	0.0	0.067	5.067	1.31e-06	0.00024639	0.00040656	0.0	1e-08	7.2e-07
Zhejiang	0.682	128.592	1397.592	0.0	0.0	1.0	1e-08	2.36e-06	2.568e-05	0.0	0.0	2e-08
Gansu	7.72	1456.121	1607.121	0.0	0.0	2.0	3e-07	5.693e-05	6.284e-05	0.0	0.0	8e-08
