Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Schoolcraft	0.0	0.0	3.0	17.744	3306.688	3306.688	0.0	0.0	0.00037184	0.00219931	0.40985226	0.40985226
Eaton	0.274	52.523	142.523	0.0	0.0	5.0	2.49e-06	0.00047824	0.00129772	0.0	0.0	4.553e-05
Delta	0.029	5.55	18.55	0.0	0.0	1.0	8.1e-07	0.00015478	0.00051733	0.0	0.0	2.789e-05
Wayne	17.256	6322.237	20234.237	6.882	1363.629	2511.629	9.84e-06	0.00360469	0.01153676	3.92e-06	0.00077749	0.00143203
Wexford	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.00020917	0.0	0.0	2.988e-05
Roscommon	0.0	0.301	11.301	0.0	0.0	0.0	0.0	1.26e-05	0.00047316	0.0	0.0	0.0
Antrim	0.014	4.935	13.935	0.0	0.0	0.0	6e-07	0.00021121	0.0005964	0.0	0.0	0.0
Saginaw	1.968	416.837	835.837	0.0	0.0	29.0	1.031e-05	0.00218468	0.0043807	0.0	0.0	0.00015199
Houghton	0.045	6.551	8.551	0.0	0.0	0.0	1.24e-06	0.00018087	0.00023609	0.0	0.0	0.0
Berrien	1.276	220.085	384.085	0.384	39.761	47.761	8.28e-06	0.00142782	0.00249178	2.49e-06	0.00025795	0.00030985
Alpena	0.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	0.00052891	0.0	0.0	3.526e-05
Van Buren	0.228	38.201	71.201	0.008	1.601	3.601	3.02e-06	0.00050632	0.00094371	1.1e-07	2.122e-05	4.773e-05
Macomb	19.459	3855.929	8280.929	4.067	719.377	1122.377	2.224e-05	0.00440799	0.00946653	4.65e-06	0.00082237	0.00128307
Michigan Department of Corrections (MDOC)	0.0	0.0	561.0	0.0	0.0	19.0	N/A	N/A	N/A	N/A	N/A	N/A
Lapeer	0.448	131.195	276.195	0.0	0.0	20.0	5.09e-06	0.00149038	0.00313758	0.0	0.0	0.0002272
Kalkaska	0.102	19.536	36.536	0.0	0.0	2.0	5.72e-06	0.00109605	0.00204982	0.0	0.0	0.00011221
Branch	0.159	30.426	70.426	0.0	0.0	2.0	3.64e-06	0.00069749	0.00161446	0.0	0.0	4.585e-05
Ogemaw	0.036	6.199	12.199	0.0	0.0	0.0	1.72e-06	0.00029587	0.00058224	0.0	0.0	0.0
Tuscola	0.106	36.592	99.592	0.071	16.462	28.462	2.02e-06	0.00069678	0.00189641	1.35e-06	0.00031347	0.00054197
Allegan	0.569	74.113	116.113	0.071	16.462	16.462	4.85e-06	0.00063168	0.00098965	6.1e-07	0.00014031	0.00014031
Federal Correctional Institution (FCI)	0.0	0.0	55.0	0.071	16.462	16.462	N/A	N/A	N/A	N/A	N/A	N/A
Mecosta	0.0	0.702	13.702	0.0	0.0	1.0	0.0	1.612e-05	0.00031466	0.0	0.0	2.296e-05
