Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Berkeley	2.0	0.0	0.0	0.0	9.05e-06	0.0	10.0	4.0	2.5	4.525e-05	1.81e-05	1.13125e-05	2020-03-22
Berkeley	4	0	0	0	1.809e-5	0	20	8	5	9.045e-5	3.618e-5	2.26125e-5	2	0	2020-03-23
Berkeley	4	0	0	0	1.809e-5	0	20	8	5	9.045e-5	3.618e-5	2.26125e-5	0	0	-100	0	2020-03-24
Berkeley	5	0	0	0	2.262e-5	0	25	10	6.25	1.131e-4	4.524e-5	2.8275e-5	1	0	100	0	2020-03-25
Berkeley	5	0	0	0	2.262e-5	0	25	10	6.25	1.131e-4	4.524e-5	2.8275e-5	0	0	-100	0	2020-03-26
Berkeley	10	0	0	0	4.523e-5	0	50	20	12.5	2.2615e-4	9.046e-5	5.65375e-5	5	0	100	0	2020-03-27
Berkeley	13	0	0	0	5.88e-5	0	65	26	16.25	2.94e-4	1.176e-4	7.35e-5	3	0	-40	0	2020-03-28
Berkeley	14	0	0	0	6.332e-5	0	70	28	17.5	3.166e-4	1.2664e-4	7.915e-5	1	0	-66.7	0	2020-03-29
Berkeley	14	0	0	0	6.332e-5	0	70	28	17.5	3.166e-4	1.2664e-4	7.915e-5	0	0	-100	0	2020-03-30
Berkeley	15	0	0	0	6.785e-5	0	75	30	18.75	3.3925e-4	1.357e-4	8.48125e-5	1	0	100	0	2020-03-31
Berkeley	18	0	0	0	8.141e-5	0	90	36	22.5	4.0705e-4	1.6282e-4	1.017625e-4	3	0	200	0	2020-04-01
Berkeley	33	0	0	0	1.4926e-4	0	165	66	41.25	7.463e-4	2.9852e-4	1.86575e-4	15	0	400	0	2020-04-02
Berkeley	42	0	0	0	1.8997e-4	0	210	84	52.5	9.4985e-4	3.7994e-4	2.374625e-4	9	0	-40	0	2020-04-03
Berkeley	45	0	0	0	2.0354e-4	0	225	90	56.25	0.0010177	4.0708e-4	2.54425e-4	3	0	-66.7	0	2020-04-04
Berkeley	46	0	0	0	2.0806e-4	0	230	92	57.5	0.0010403	4.1612e-4	2.60075e-4	1	0	-66.7	0	2020-04-05
