Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Czech Republic	0.416	3018.056	8409.236	0.97	269.972	329.471	4e-08	0.00028403	0.00079141	9e-08	2.541e-05	3.101e-05
West Bank And Gaza	37.971	3638.003	2286.987	0.0	0.35	3.175	7.59e-06	0.0007276	0.0004574	0.0	7e-08	6.3e-07
Poland	74.915	15229.211	17245.063	4.719	920.359	842.539	1.97e-06	0.000401	0.00045407	1.2e-07	2.423e-05	2.218e-05
Belarus	88.897	17339.009	14977.953	0.486	111.65	107.068	9.37e-06	0.00182797	0.00157906	5e-08	1.177e-05	1.129e-05
Sweden	111.959	22759.681	26212.82	22.846	4129.776	3656.311	1.099e-05	0.00223503	0.00257413	2.24e-06	0.00040555	0.00035905
Russia	3398.506	384617.186	241128.846	35.297	3783.773	2314.535	2.352e-05	0.00266212	0.00166897	2.4e-07	2.619e-05	1.602e-05
Norway	15.693	3603.617	8965.655	0.796	219.206	291.001	2.95e-06	0.00067809	0.00168707	1.5e-07	4.125e-05	5.476e-05
Luxembourg	4.697	1317.533	4219.115	0.0	19.304	84.652	7.73e-06	0.00216796	0.00694244	0.0	3.176e-05	0.00013929
Cyprus	2.758	767.822	1157.29	0.05	11.596	17.823	2.36e-06	0.00065626	0.00098914	4e-08	9.91e-06	1.523e-05
Ukraine	113.969	19213.955	15373.962	1.948	380.02	341.984	2.55e-06	0.00043059	0.00034453	4e-08	8.52e-06	7.66e-06
France	376.836	103819.484	208578.16	177.826	36149.542	38455.684	5.63e-06	0.00154984	0.0031137	2.65e-06	0.00053965	0.00057407
Jersey	0.0	0.0	2.0	0.242	33.488	16.865	0.0	0.0	2.049e-05	2.48e-06	0.00034316	0.00017282
Moldova	26.681	5423.851	5273.266	6.552	664.298	405.425	7.52e-06	0.00152962	0.00148715	1.85e-06	0.00018734	0.00011434
San Marino	2.921	593.823	760.372	0.358	49.446	63.902	8.646e-05	0.01757653	0.0225062	1.06e-05	0.00146355	0.00189143
Georgia	11.937	1649.279	1232.608	0.738	59.088	33.913	3.2e-06	0.00044205	0.00033037	2e-07	1.584e-05	9.09e-06
Bosnia and Herzegovina	7.475	1741.591	2183.533	0.415	69.999	84.207	2.25e-06	0.00052396	0.00065691	1.2e-07	2.106e-05	2.533e-05
Belgium	260.813	57065.033	68645.923	63.381	13403.549	12561.465	2.283e-05	0.00499603	0.00600994	5.55e-06	0.00117348	0.00109975
Turkey	968.464	196875.132	189901.798	32.66	5700.72	5006.69	1.176e-05	0.00239159	0.00230688	4e-07	6.925e-05	6.082e-05
Netherlands	177.367	41326.277	54339.822	29.458	5988.332	6772.895	1.029e-05	0.00239837	0.00315361	1.71e-06	0.00034753	0.00039306
Estonia	6.653	1352.521	2214.587	1.268	175.206	128.237	5.04e-06	0.00102395	0.00167659	9.6e-07	0.00013264	9.708e-05
Spain	962.205	195602.647	298492.426	64.631	17806.083	29787.357	2.059e-05	0.00418636	0.00638845	1.38e-06	0.00038109	0.00063752
Montenegro	1.434	291.426	458.43	0.231	31.931	21.081	2.3e-06	0.00046827	0.00073662	3.7e-07	5.131e-05	3.387e-05
Guernsey	0.0	0.0	1.0	0.231	31.931	16.081	0.0	0.0	1.491e-05	3.45e-06	0.00047621	0.00023983
Croatia	4.839	1492.431	2629.635	0.343	89.429	91.886	1.18e-06	0.00036495	0.00064304	8e-08	2.187e-05	2.247e-05
Azerbaijan	0.0	731.536	1801.768	0.0	18.874	28.437	0.0	7.358e-05	0.00018122	0.0	1.9e-06	2.86e-06
Latvia	0.0	152.842	815.421	0.0	0.0	5.0	0.0	7.933e-05	0.00042326	0.0	0.0	2.6e-06
Germany	181.334	78184.644	186247.989	67.972	11864.19	10828.081	2.19e-06	0.0009428	0.0022459	8.2e-07	0.00014307	0.00013057
Albania	4.841	844.967	1008.904	0.528	59.696	56.112	1.69e-06	0.00029479	0.00035198	1.8e-07	2.083e-05	1.958e-05
Slovakia	15.278	2575.782	2468.53	1.43	153.276	90.353	2.8e-06	0.00047288	0.00045319	2.6e-07	2.814e-05	1.659e-05
Republic of Serbia	121.072	20411.468	16896.27	1.885	317.757	284.821	1.734e-05	0.00292341	0.00241995	2.7e-07	4.551e-05	4.079e-05
Portugal	0.0	12801.296	27263.648	6.88	1398.628	1437.754	0.0	0.00124505	0.00265165	6.7e-07	0.00013603	0.00013984
Ireland	191.598	38949.188	35222.393	11.424	1926.018	1655.721	3.948e-05	0.00802496	0.0072571	2.35e-06	0.00039683	0.00034114
Macedonia	17.095	2983.849	2725.472	0.534	108.586	108.56	8.21e-06	0.00143251	0.00130846	2.6e-07	5.213e-05	5.212e-05
Switzerland	0.0	5320.172	30604.086	7.282	1772.022	2318.652	0.0	0.00062469	0.00359349	8.6e-07	0.00020807	0.00027225
Vatican	0.0	0.028	9.014	7.282	1772.022	889.652	0.0	3.496e-05	0.01125343	0.00909114	2.21226217	1.11067665
Liechtenstein	0.0	0.606	81.303	0.0	0.0	1.0	0.0	1.599e-05	0.00214463	0.0	0.0	2.638e-05
Lithuania	5.585	1135.349	1896.467	1.169	161.581	118.375	2e-06	0.000407	0.00067985	4.2e-07	5.792e-05	4.244e-05
Kosovo	11.341	1912.019	1471.68	0.968	103.728	64.348	6.15e-06	0.00103616	0.00079753	5.2e-07	5.621e-05	3.487e-05
United Kingdom	952.909	214336.133	233500.521	148.293	33355.351	33301.822	1.433e-05	0.00322363	0.00351187	2.23e-06	0.00050167	0.00050086
Slovenia	2.037	609.909	1640.973	0.517	116.387	135.452	9.9e-07	0.00029502	0.00079375	2.5e-07	5.63e-05	6.552e-05
Hungary	0.246	2079.48	3023.863	3.204	579.152	490.178	3e-08	0.00021287	0.00030954	3.3e-07	5.929e-05	5.018e-05
Monaco	0.0	2.392	95.196	6.077	300.509	156.293	0.0	6.184e-05	0.00246099	0.0001571	0.0077687	0.00404046
Bulgaria	10.464	1702.336	1785.4	3.339	338.531	213.935	1.49e-06	0.00024235	0.00025418	4.8e-07	4.819e-05	3.046e-05
Romania	72.603	15353.919	16649.261	2.622	698.546	828.584	3.73e-06	0.00078843	0.00085495	1.3e-07	3.587e-05	4.255e-05
Italy	454.24	121030.858	241970.549	121.468	24692.65	36521.059	7.52e-06	0.00200278	0.00400406	2.01e-06	0.00040861	0.00060434
Denmark	30.637	7138.341	11295.489	2.122	494.536	612.329	5.28e-06	0.00123129	0.00194836	3.7e-07	8.53e-05	0.00010562
Andorra	0.41	369.312	901.861	0.115	38.425	56.27	5.32e-06	0.00479589	0.01171157	1.49e-06	0.00049899	0.00073072
Austria	0.0	1267.108	15428.554	0.633	434.939	687.786	0.0	0.00014322	0.00174392	7e-08	4.916e-05	7.774e-05
Finland	21.958	4643.518	6200.738	1.534	267.684	232.609	3.98e-06	0.00084151	0.00112372	2.8e-07	4.851e-05	4.215e-05
Malta	0.0	73.458	467.729	0.0	0.0	3.0	0.0	0.00015192	0.00096732	0.0	0.0	6.2e-06
Greece	0.0	247.708	2368.854	0.072	64.532	148.302	0.0	2.309e-05	0.00022082	1e-08	6.02e-06	1.382e-05
Armenia	12.219	2060.025	2375.122	1.479	158.567	102.023	4.14e-06	0.00069789	0.00080464	5e-07	5.372e-05	3.456e-05
Israel	84.33	17143.022	22326.676	1.865	379.049	367.457	9.49e-06	0.00192969	0.00251319	2.1e-07	4.267e-05	4.136e-05
Iceland	0.0	98.142	1822.071	0.0	3.334	11.667	0.0	0.00027757	0.00515329	0.0	9.43e-06	3.3e-05
