Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-27	2.748	2.7e-07	2.748	2.7e-07	0.0	0.0	0.0	0.0
2020-01-28	5.495	5.3e-07	8.243	8e-07	0.0	0.0	0.0	0.0
2020-01-29	10.991	1.07e-06	19.234	1.87e-06	0.0	0.0	0.0	0.0
2020-01-30	21.982	2.14e-06	41.216	4.01e-06	0.0	0.0	0.0	0.0
2020-01-31	38.193	3.71e-06	79.409	7.72e-06	0.0	0.0	0.0	0.0
2020-02-01	76.387	7.43e-06	155.795	1.515e-05	0.0	0.0	0.0	0.0
2020-02-02	114.58	1.114e-05	270.375	2.63e-05	0.0	0.0	0.0	0.0
2020-02-03	229.16	2.229e-05	499.535	4.858e-05	0.0	0.0	0.0	0.0
2020-02-04	381.933	3.715e-05	881.467	8.573e-05	0.0	0.0	0.0	0.0
2020-02-05	572.899	5.572e-05	1454.366	0.00014145	0.0	0.0	0.0	0.0
2020-02-06	763.865	7.429e-05	2218.231	0.00021574	0.016	0.0	0.016	0.0
2020-02-07	954.831	9.287e-05	3173.062	0.00030861	0.033	0.0	0.049	0.0
2020-02-08	1145.798	0.00011144	4318.86	0.00042005	0.066	1e-08	0.115	1e-08
2020-02-09	1336.764	0.00013001	5655.624	0.00055006	0.132	1e-08	0.247	2e-08
2020-02-10	1604.117	0.00015602	7259.74	0.00070608	0.229	2e-08	0.476	5e-08
2020-02-11	1909.663	0.00018573	9169.403	0.00089181	0.458	4e-08	0.935	9e-08
2020-02-12	2291.595	0.00022288	11460.998	0.00111469	0.687	7e-08	1.622	1.6e-07
2020-02-13	2749.914	0.00026746	14210.912	0.00138215	1.375	1.3e-07	2.997	2.9e-07
2020-02-14	3551.972	0.00034546	17762.884	0.00172761	2.292	2.2e-07	5.289	5.1e-07
2020-02-15	5003.316	0.00048662	22766.2	0.00221423	3.437	3.3e-07	8.726	8.5e-07
2020-02-16	7218.524	0.00070207	29984.724	0.0029163	4.583	4.5e-07	13.309	1.29e-06
2020-02-17	8904.12	0.00086601	38888.844	0.00378231	5.729	5.6e-07	19.038	1.85e-06
2020-02-18	11147.337	0.00108419	50036.18	0.0048665	6.875	6.7e-07	25.913	2.52e-06
2020-02-19	13573.881	0.00132019	63610.061	0.00618669	8.021	7.8e-07	33.934	3.3e-06
2020-02-20	16494.392	0.00160424	80104.453	0.00779093	9.625	9.4e-07	43.558	4.24e-06
2020-02-21	19852.851	0.00193088	99957.305	0.00972181	11.458	1.11e-06	55.016	5.35e-06
2020-02-22	24298.546	0.00236327	124255.85	0.01208507	13.75	1.34e-06	68.766	6.69e-06
2020-02-23	30009.71	0.00291873	154265.56	0.01500381	16.499	1.6e-06	85.265	8.29e-06
2020-02-24	36915.049	0.00359034	191180.61	0.01859415	21.312	2.07e-06	106.577	1.037e-05
2020-02-25	44449.305	0.00432312	235629.914	0.02291727	30.02	2.92e-06	136.597	1.329e-05
2020-02-26	53292.315	0.00518319	288922.229	0.02810046	43.311	4.21e-06	179.908	1.75e-05
2020-02-27	62593.645	0.00608783	351515.874	0.03418829	53.425	5.2e-06	233.333	2.269e-05
2020-02-28	72775.965	0.00707816	424291.839	0.04126645	66.884	6.51e-06	300.217	2.92e-05
