Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-02	0.145	2.7e-07	0.145	2.7e-07	0.001	0.0	0.001	0.0
2020-02-03	0.291	5.3e-07	0.436	8e-07	0.002	0.0	0.003	0.0
2020-02-04	0.581	1.07e-06	1.017	1.87e-06	0.003	1e-08	0.006	1e-08
2020-02-05	1.163	2.14e-06	2.18	4.01e-06	0.007	1e-08	0.013	2e-08
2020-02-06	2.02	3.71e-06	4.2	7.72e-06	0.012	2e-08	0.025	5e-08
2020-02-07	4.04	7.43e-06	8.239	1.515e-05	0.024	4e-08	0.049	9e-08
2020-02-08	6.06	1.114e-05	14.299	2.63e-05	0.036	7e-08	0.086	1.6e-07
2020-02-09	12.119	2.229e-05	26.419	4.858e-05	0.073	1.3e-07	0.159	2.9e-07
2020-02-10	20.199	3.715e-05	46.618	8.573e-05	0.121	2.2e-07	0.28	5.1e-07
2020-02-11	30.299	5.572e-05	76.916	0.00014145	0.182	3.3e-07	0.461	8.5e-07
2020-02-12	40.398	7.429e-05	117.315	0.00021574	0.242	4.5e-07	0.704	1.29e-06
2020-02-13	50.498	9.287e-05	167.812	0.00030861	0.303	5.6e-07	1.007	1.85e-06
2020-02-14	60.597	0.00011144	228.41	0.00042005	0.364	6.7e-07	1.37	2.52e-06
2020-02-15	70.697	0.00013001	299.106	0.00055006	0.424	7.8e-07	1.795	3.3e-06
2020-02-16	84.836	0.00015602	383.943	0.00070608	0.509	9.4e-07	2.304	4.24e-06
2020-02-17	100.995	0.00018573	484.938	0.00089181	0.606	1.11e-06	2.91	5.35e-06
2020-02-18	121.195	0.00022288	606.133	0.00111469	0.727	1.34e-06	3.637	6.69e-06
2020-02-19	145.433	0.00026746	751.566	0.00138215	0.873	1.6e-06	4.509	8.29e-06
2020-02-20	187.852	0.00034546	939.418	0.00172761	1.127	2.07e-06	5.637	1.037e-05
2020-02-21	264.608	0.00048662	1204.026	0.00221423	1.588	2.92e-06	7.224	1.329e-05
2020-02-22	381.763	0.00070207	1585.789	0.0029163	2.291	4.21e-06	9.515	1.75e-05
2020-02-23	470.908	0.00086601	2056.697	0.00378231	2.825	5.2e-06	12.34	2.269e-05
2020-02-24	589.544	0.00108419	2646.241	0.0048665	3.537	6.51e-06	15.877	2.92e-05
2020-02-25	717.876	0.00132019	3364.117	0.00618669	4.307	7.92e-06	20.185	3.712e-05
2020-02-26	872.332	0.00160424	4236.449	0.00779093	5.234	9.63e-06	25.419	4.675e-05
2020-02-27	1049.949	0.00193088	5286.398	0.00972181	6.3	1.159e-05	31.718	5.833e-05
2020-02-28	1285.066	0.00236327	6571.464	0.01208507	7.71	1.418e-05	39.429	7.251e-05
2020-02-29	1587.11	0.00291873	8158.574	0.01500381	9.523	1.751e-05	48.951	9.002e-05
2020-03-01	1952.31	0.00359034	10110.884	0.01859415	11.714	2.154e-05	60.665	0.00011156
2020-03-02	2350.771	0.00432312	12461.655	0.02291727	14.105	2.594e-05	74.77	0.0001375
2020-03-03	2818.447	0.00518319	15280.102	0.02810046	16.911	3.11e-05	91.681	0.0001686
