Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-05	85.42	1.92e-06	85.42	1.92e-06	0.0	0.0	0.0	0.0
2020-03-06	85.42	1.92e-06	170.84	3.84e-06	0.0	0.0	0.0	0.0
2020-03-07	85.42	1.92e-06	256.261	5.76e-06	0.0	0.0	0.0	0.0
2020-03-08	170.84	3.84e-06	427.101	9.6e-06	0.0	0.0	0.0	0.0
2020-03-09	427.101	9.6e-06	854.202	1.92e-05	0.0	0.0	0.0	0.0
2020-03-10	683.362	1.536e-05	1537.564	3.456e-05	0.0	0.0	0.0	0.0
2020-03-11	939.622	2.112e-05	2477.186	5.567e-05	0.0	0.0	0.0	0.0
2020-03-12	1281.303	2.88e-05	3758.489	8.447e-05	0.0	0.0	0.0	0.0
2020-03-13	2050.085	4.608e-05	5808.575	0.00013055	0.0	0.0	0.0	0.0
2020-03-14	3075.128	6.911e-05	8883.702	0.00019966	0.0	0.0	0.0	0.0
2020-03-15	4271.011	9.599e-05	13154.713	0.00029565	0.513	1e-08	0.513	1e-08
2020-03-16	5210.633	0.00011711	18365.346	0.00041276	0.513	1e-08	1.025	2e-08
2020-03-17	5893.995	0.00013247	24259.341	0.00054522	0.513	1e-08	1.538	3e-08
2020-03-18	6321.096	0.00014206	30580.437	0.00068729	1.025	2e-08	2.563	6e-08
2020-03-19	6662.777	0.00014974	37243.213	0.00083703	2.563	6e-08	5.125	1.2e-07
2020-03-20	6748.197	0.00015166	43991.41	0.00098869	4.1	9e-08	9.225	2.1e-07
2020-03-21	6833.617	0.00015358	50825.027	0.00114228	5.638	1.3e-07	14.863	3.3e-07
2020-03-22	6919.037	0.0001555	57744.065	0.00129778	7.688	1.7e-07	22.551	5.1e-07
2020-03-23	6833.617	0.00015358	64577.682	0.00145136	12.301	2.8e-07	34.851	7.8e-07
2020-03-24	6748.197	0.00015166	71325.879	0.00160303	18.451	4.1e-07	53.302	1.2e-06
2020-03-25	6662.777	0.00014974	77988.655	0.00175277	25.626	5.8e-07	78.928	1.77e-06
2020-03-26	6235.676	0.00014014	84224.331	0.00189292	31.264	7e-07	110.192	2.48e-06
2020-03-27	6064.835	0.00013631	90289.166	0.00202922	35.364	7.9e-07	145.556	3.27e-06
2020-03-28	5723.154	0.00012863	96012.32	0.00215785	37.927	8.5e-07	183.483	4.12e-06
2020-03-29	4954.372	0.00011135	100966.693	0.00226919	39.977	9e-07	223.459	5.02e-06
2020-03-30	4271.011	9.599e-05	105237.704	0.00236518	40.489	9.1e-07	263.948	5.93e-06
2020-03-31	3673.069	8.255e-05	108910.773	0.00244774	41.002	9.2e-07	304.95	6.85e-06
2020-04-01	3160.548	7.103e-05	112071.321	0.00251877	41.514	9.3e-07	346.464	7.79e-06
2020-04-02	2648.027	5.951e-05	114719.347	0.00257828	41.002	9.2e-07	387.466	8.71e-06
2020-04-03	2135.505	4.799e-05	116854.853	0.00262628	40.489	9.1e-07	427.955	9.62e-06
2020-04-04	1708.404	3.84e-05	118563.257	0.00266467	39.977	9e-07	467.932	1.052e-05
2020-04-05	1452.144	3.264e-05	120015.401	0.00269731	37.414	8.4e-07	505.346	1.136e-05
2020-04-06	1281.303	2.88e-05	121296.704	0.00272611	36.389	8.2e-07	541.735	1.218e-05
2020-04-07	1110.463	2.496e-05	122407.167	0.00275106	34.339	7.7e-07	576.074	1.295e-05
2020-04-08	939.622	2.112e-05	123346.789	0.00277218	29.726	6.7e-07	605.8	1.362e-05
2020-04-09	768.782	1.728e-05	124115.571	0.00278946	25.626	5.8e-07	631.426	1.419e-05
2020-04-10	597.941	1.344e-05	124713.512	0.0028029	22.038	5e-07	653.465	1.469e-05
2020-04-11	427.101	9.6e-06	125140.613	0.0028125	18.963	4.3e-07	672.428	1.511e-05
2020-04-12	341.681	7.68e-06	125482.294	0.00282018	15.888	3.6e-07	688.316	1.547e-05
2020-04-13	256.261	5.76e-06	125738.555	0.00282593	12.813	2.9e-07	701.129	1.576e-05
2020-04-14	170.84	3.84e-06	125909.395	0.00282977	10.25	2.3e-07	711.38	1.599e-05
2020-04-15	85.42	1.92e-06	125994.816	0.00283169	8.713	2e-07	720.092	1.618e-05
2020-04-16	0.0	0.0	125994.816	0.00283169	7.688	1.7e-07	727.78	1.636e-05
2020-04-17	0.0	0.0	125994.816	0.00283169	6.663	1.5e-07	734.443	1.651e-05
2020-04-18	0.0	0.0	125994.816	0.00283169	5.638	1.3e-07	740.081	1.663e-05
2020-04-19	0.0	0.0	125994.816	0.00283169	4.613	1e-07	744.693	1.674e-05
2020-04-20	0.0	0.0	125994.816	0.00283169	3.588	8e-08	748.281	1.682e-05
2020-04-21	0.0	0.0	125994.816	0.00283169	2.563	6e-08	750.844	1.687e-05
2020-04-22	0.0	0.0	125994.816	0.00283169	2.05	5e-08	752.894	1.692e-05
2020-04-23	0.0	0.0	125994.816	0.00283169	1.538	3e-08	754.431	1.696e-05
2020-04-24	0.0	0.0	125994.816	0.00283169	1.025	2e-08	755.456	1.698e-05
2020-04-25	0.0	0.0	125994.816	0.00283169	0.513	1e-08	755.969	1.699e-05
