Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-01	490.778	4.6e-06	490.778	4.6e-06	0.0	0.0	0.0	0.0
2020-02-02	490.778	4.6e-06	981.557	9.2e-06	0.0	0.0	0.0	0.0
2020-02-03	490.778	4.6e-06	1472.335	1.381e-05	0.0	0.0	0.0	0.0
2020-02-04	981.557	9.2e-06	2453.891	2.301e-05	0.0	0.0	0.0	0.0
2020-02-05	2453.891	2.301e-05	4907.783	4.602e-05	0.0	0.0	0.0	0.0
2020-02-06	3926.226	3.681e-05	8834.009	8.283e-05	0.0	0.0	0.0	0.0
2020-02-07	5398.561	5.062e-05	14232.57	0.00013345	0.0	0.0	0.0	0.0
2020-02-08	7361.674	6.903e-05	21594.244	0.00020247	0.0	0.0	0.0	0.0
2020-02-09	11778.679	0.00011044	33372.922	0.00031291	0.0	0.0	0.0	0.0
2020-02-10	17668.018	0.00016566	51040.94	0.00047857	0.0	0.0	0.0	0.0
2020-02-11	24538.914	0.00023008	75579.854	0.00070866	2.945	3e-08	2.945	3e-08
2020-02-12	29937.475	0.0002807	105517.328	0.00098936	2.945	3e-08	5.889	6e-08
2020-02-13	33863.701	0.00031752	139381.029	0.00130688	2.945	3e-08	8.834	8e-08
2020-02-14	36317.592	0.00034052	175698.621	0.0016474	5.889	6e-08	14.723	1.4e-07
2020-02-15	38280.705	0.00035893	213979.326	0.00200633	14.723	1.4e-07	29.447	2.8e-07
2020-02-16	38771.483	0.00036353	252750.81	0.00236987	23.557	2.2e-07	53.004	5e-07
2020-02-17	39262.262	0.00036813	292013.072	0.002738	32.391	3e-07	85.395	8e-07
2020-02-18	39753.04	0.00037274	331766.112	0.00311074	44.17	4.1e-07	129.565	1.21e-06
2020-02-19	39262.262	0.00036813	371028.373	0.00347887	70.672	6.6e-07	200.238	1.88e-06
2020-02-20	38771.483	0.00036353	409799.857	0.0038424	106.008	9.9e-07	306.246	2.87e-06
2020-02-21	38280.705	0.00035893	448080.562	0.00420134	147.233	1.38e-06	453.479	4.25e-06
2020-02-22	35826.814	0.00033592	483907.376	0.00453726	179.625	1.68e-06	633.104	5.94e-06
2020-02-23	34845.257	0.00032672	518752.633	0.00486398	203.182	1.91e-06	836.286	7.84e-06
2020-02-24	32882.144	0.00030831	551634.777	0.00517229	217.906	2.04e-06	1054.192	9.88e-06
2020-02-25	28465.14	0.0002669	580099.917	0.00543919	229.684	2.15e-06	1283.876	1.204e-05
2020-02-26	24538.914	0.00023008	604638.831	0.00566927	232.629	2.18e-06	1516.505	1.422e-05
2020-02-27	21103.466	0.00019787	625742.296	0.00586715	235.574	2.21e-06	1752.078	1.643e-05
2020-02-28	18158.796	0.00017026	643901.092	0.00603741	238.518	2.24e-06	1990.597	1.866e-05
2020-02-29	15214.126	0.00014265	659115.219	0.00618006	235.574	2.21e-06	2226.17	2.087e-05
2020-03-01	12269.457	0.00011504	671384.676	0.0062951	232.629	2.18e-06	2458.799	2.305e-05
2020-03-02	9815.565	9.203e-05	681200.241	0.00638714	229.684	2.15e-06	2688.483	2.521e-05
2020-03-03	8343.231	7.823e-05	689543.472	0.00646536	214.961	2.02e-06	2903.444	2.722e-05
2020-03-04	7361.674	6.903e-05	696905.146	0.00653439	209.072	1.96e-06	3112.516	2.918e-05
2020-03-05	6380.118	5.982e-05	703285.263	0.00659421	197.293	1.85e-06	3309.809	3.103e-05
2020-03-06	5398.561	5.062e-05	708683.824	0.00664483	170.791	1.6e-06	3480.6	3.264e-05
2020-03-07	4417.004	4.142e-05	713100.829	0.00668624	147.233	1.38e-06	3627.833	3.402e-05
2020-03-08	3435.448	3.221e-05	716536.277	0.00671846	126.621	1.19e-06	3754.454	3.52e-05
2020-03-09	2453.891	2.301e-05	718990.168	0.00674146	108.953	1.02e-06	3863.407	3.622e-05
2020-03-10	1963.113	1.841e-05	720953.281	0.00675987	91.285	8.6e-07	3954.691	3.708e-05
2020-03-11	1472.335	1.381e-05	722425.616	0.00677368	73.617	6.9e-07	4028.308	3.777e-05
2020-03-12	981.557	9.2e-06	723407.172	0.00678288	58.893	5.5e-07	4087.201	3.832e-05
2020-03-13	490.778	4.6e-06	723897.951	0.00678748	50.059	4.7e-07	4137.261	3.879e-05
2020-03-14	0.0	0.0	723897.951	0.00678748	44.17	4.1e-07	4181.431	3.921e-05
2020-03-15	0.0	0.0	723897.951	0.00678748	38.281	3.6e-07	4219.712	3.957e-05
2020-03-16	0.0	0.0	723897.951	0.00678748	32.391	3e-07	4252.103	3.987e-05
2020-03-17	0.0	0.0	723897.951	0.00678748	26.502	2.5e-07	4278.605	4.012e-05
2020-03-18	0.0	0.0	723897.951	0.00678748	20.613	1.9e-07	4299.218	4.031e-05
2020-03-19	0.0	0.0	723897.951	0.00678748	14.723	1.4e-07	4313.941	4.045e-05
2020-03-20	0.0	0.0	723897.951	0.00678748	11.779	1.1e-07	4325.72	4.056e-05
2020-03-21	0.0	0.0	723897.951	0.00678748	8.834	8e-08	4334.554	4.064e-05
2020-03-22	0.0	0.0	723897.951	0.00678748	5.889	6e-08	4340.443	4.07e-05
2020-03-23	0.0	0.0	723897.951	0.00678748	2.945	3e-08	4343.388	4.072e-05
