Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Turner	0.279	74.507	133.507	0.0	0.0	4.0	3.526e-05	0.00941696	0.01687399	0.0	0.0	0.00050556
Floyd	0.118	54.643	180.643	0.023	6.663	15.663	1.2e-06	0.000558	0.00184467	2.3e-07	6.804e-05	0.00015995
Gilmer	0.047	13.13	28.13	0.023	6.663	6.663	1.53e-06	0.00042608	0.00091284	7.5e-07	0.00021622	0.00021622
Jones	0.087	22.587	42.587	0.023	6.663	6.663	3.04e-06	0.00078931	0.00148822	8e-07	0.00023284	0.00023284
Pike	0.315	67.891	100.891	0.094	24.437	26.437	1.69e-05	0.00364339	0.00541435	5.04e-06	0.00131142	0.00141875
Wayne	0.031	8.141	16.141	0.094	24.437	24.437	1.04e-06	0.00027311	0.0005415	3.15e-06	0.00081981	0.00081981
Fulton	9.581	2405.735	4603.735	0.31	80.377	160.377	9.12e-06	0.00229093	0.00438403	3e-07	7.654e-05	0.00015272
Glynn	0.326	67.762	116.762	0.31	80.377	80.377	3.83e-06	0.00079515	0.00137014	3.64e-06	0.00094318	0.00094318
Cherokee	2.107	437.901	754.901	0.165	20.126	29.126	8.29e-06	0.00172301	0.00297031	6.5e-07	7.919e-05	0.0001146
Gwinnett	6.455	1442.127	2623.127	1.449	200.952	242.952	6.96e-06	0.00155438	0.00282731	1.56e-06	0.00021659	0.00026186
Harris	0.67	119.328	164.328	0.0	0.0	2.0	1.943e-05	0.00346129	0.00476658	0.0	0.0	5.801e-05
Montgomery	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00021756	0.0	0.0	0.0
Early	0.867	201.41	374.41	0.11	16.374	26.374	8.461e-05	0.01965551	0.0365385	1.073e-05	0.00159793	0.00257383
Webster	0.025	6.52	12.52	0.11	16.374	16.374	9.57e-06	0.00249713	0.0047951	4.213e-05	0.00627116	0.00627116
Berrien	0.08	17.934	27.934	0.11	16.374	16.374	4.16e-06	0.00093154	0.00145097	5.71e-06	0.00085051	0.00085051
Catoosa	0.108	28.133	51.133	0.11	16.374	16.374	1.6e-06	0.00041728	0.00075842	1.63e-06	0.00024287	0.00024287
Jeff Davis	0.0	0.0	7.0	0.11	16.374	16.374	0.0	0.0	0.00046577	7.32e-06	0.00108949	0.00108949
Chattooga	0.053	13.686	22.686	0.0	0.0	1.0	2.14e-06	0.00055208	0.00091513	0.0	0.0	4.034e-05
Pierce	0.0	3.06	54.06	0.0	0.0	2.0	0.0	0.00015782	0.00278818	0.0	0.0	0.00010315
Lincoln	0.0	4.135	13.135	0.0	0.0	0.0	0.0	0.00052243	0.00165951	0.0	0.0	0.0
Colquitt	0.383	99.381	244.381	0.0	0.0	5.0	8.4e-06	0.00217979	0.00536017	0.0	0.0	0.00010967
Habersham	83.243	4816.031	4915.031	0.0	0.0	3.0	0.00183403	0.10610802	0.10828922	0.0	0.0	6.61e-05
Meriwether	0.52	97.001	143.001	0.0	0.0	0.0	2.468e-05	0.00460419	0.00678759	0.0	0.0	0.0
Camden	0.095	24.765	51.765	0.0	0.0	0.0	1.77e-06	0.00046137	0.00096438	0.0	0.0	0.0
Quitman	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.00131637	0.0	0.0	0.00043879
Mitchell	0.97	251.882	461.882	0.279	49.716	72.716	4.371e-05	0.01135013	0.020813	1.257e-05	0.00224027	0.00327668
