Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Charlevoix	2.0	0.0	0.0	0.0	7.621e-05	0.0	10.0	4.0	2.5	0.00038105	0.00015242	9.52625e-05	2020-03-22
Charlevoix	2	0	0	0	7.621e-05	0.0	10	4	2.5	0.00038105	0.00015242	9.52625e-05	0	0	2020-03-23
Charlevoix	3	0	0	0	0.00011431	0.0	15	6	3.75	0.00057155	0.00022862	0.0001428875	1	0	0	0	2020-03-24
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	1	0	0	0	2020-03-25
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-26
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-27
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-28
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-29
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-30
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	0	0	2020-03-31
Charlevoix	4	0	0	0	0.00015242	0.0	20	8	5	0.0007621	0.00030484	0.000190525	0	0	100	100	2020-04-01
Charlevoix	5	0	0	0	0.00019052	0.0	25	10	6.25	0.0009526	0.00038104	0.00023815	1	0	0	0	2020-04-02
Charlevoix	5	0	0	0	0.00019052	0.0	25	10	6.25	0.0009526	0.00038104	0.00023815	0	0	-100	0	2020-04-03
Charlevoix	7	1	0	0	0.00026673	3.81e-05	333.333333333	153.846153846	100	0.0127	0.00586153846154	0.00381	2	1	100	0	2020-04-04
Charlevoix	7	0	0	0	0.00026673	0.0	35	14	8.75	0.00133365	0.00053346	0.0003334125	0	-1	0	0	2020-04-05
