Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Skane	1928.0	192.0	0.0	1736.0	N/A	N/A	N/A	N/A	64000.0	29538.4615385	19200.0	N/A	N/A	N/A
Vastmanland	1434.0	148.0	0.0	1286.0	N/A	N/A	N/A	N/A	49333.3333333	22769.2307692	14800.0	N/A	N/A	N/A
Sormland	1655.0	228.0	0.0	1427.0	N/A	N/A	N/A	N/A	76000.0	35076.9230769	22800.0	N/A	N/A	N/A
Varmland	599.0	37.0	0.0	562.0	N/A	N/A	N/A	N/A	12333.3333333	5692.30769231	3700.0	N/A	N/A	N/A
Uppsala	2136.0	184.0	0.0	1952.0	N/A	N/A	N/A	N/A	61333.3333333	28307.6923077	18400.0	N/A	N/A	N/A
Ostergotland	2197.0	194.0	0.0	2003.0	N/A	N/A	N/A	N/A	64666.6666667	29846.1538462	19400.0	N/A	N/A	N/A
Vastra Gotaland	7218.0	600.0	0.0	6618.0	N/A	N/A	N/A	N/A	200000.0	92307.6923077	60000.0	N/A	N/A	N/A
Vasternorrland	835.0	88.0	0.0	747.0	N/A	N/A	N/A	N/A	29333.3333333	13538.4615385	8800.0	N/A	N/A	N/A
Kronoberg	897.0	76.0	0.0	821.0	N/A	N/A	N/A	N/A	25333.3333333	11692.3076923	7600.0	N/A	N/A	N/A
Orebro	1896.0	139.0	0.0	1757.0	N/A	N/A	N/A	N/A	46333.3333333	21384.6153846	13900.0	N/A	N/A	N/A
Dalarna	1277.0	147.0	0.0	1130.0	N/A	N/A	N/A	N/A	49000.0	22615.3846154	14700.0	N/A	N/A	N/A
Blekinge	264.0	5.0	0.0	259.0	N/A	N/A	N/A	N/A	1666.66666667	769.230769231	500.0	N/A	N/A	N/A
Gotland	88.0	6.0	0.0	82.0	N/A	N/A	N/A	N/A	2000.0	923.076923077	600.0	N/A	N/A	N/A
Halland	870.0	56.0	0.0	814.0	N/A	N/A	N/A	N/A	18666.6666667	8615.38461538	5600.0	N/A	N/A	N/A
Stockholm	14366.0	2136.0	0.0	12230.0	N/A	N/A	N/A	N/A	712000.0	328615.384615	213600.0	N/A	N/A	N/A
Gavleborg	1435.0	111.0	0.0	1324.0	N/A	N/A	N/A	N/A	37000.0	17076.9230769	11100.0	N/A	N/A	N/A
Jamtland Harjedalen	774.0	33.0	0.0	741.0	N/A	N/A	N/A	N/A	11000.0	5076.92307692	3300.0	N/A	N/A	N/A
Norrbotten	481.0	48.0	0.0	433.0	N/A	N/A	N/A	N/A	16000.0	7384.61538462	4800.0	N/A	N/A	N/A
Kalmar	390.0	39.0	0.0	351.0	N/A	N/A	N/A	N/A	13000.0	6000.0	3900.0	N/A	N/A	N/A
Jonkoping	1681.0	144.0	0.0	1537.0	N/A	N/A	N/A	N/A	48000.0	22153.8461538	14400.0	N/A	N/A	N/A
Vasterbotten	518.0	28.0	0.0	490.0	N/A	N/A	N/A	N/A	9333.33333333	4307.69230769	2800.0	N/A	N/A	N/A
