Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Lewis	0.699	1.418	8.79e-06	1.781e-05
Skagit	5.14	10.416	4.009e-05	8.124e-05
Walla Walla	0.68	1.38	1.117e-05	2.265e-05
Pierce	50.709	102.808	5.689e-05	0.00011535
Lincoln	0.0	0.0	0.0	0.0
Pend Oreille	0.0	0.0	0.0	0.0
Clallam	0.0	0.0	0.0	0.0
Asotin	-0.113	-0.23	-5.02e-06	-1.017e-05
Stevens	0.009	0.021	1.9e-07	4.6e-07
Wahkiakum	-0.113	-0.23	-2.562e-05	-5.196e-05
Jefferson	0.499	1.031	1.571e-05	3.249e-05
Kitsap	3.379	7.001	1.252e-05	2.595e-05
Douglas	0.816	1.654	1.902e-05	3.856e-05
San Juan	0.583	1.182	3.403e-05	6.899e-05
Benton	7.207	14.829	3.57e-05	7.346e-05
Columbia	0.0	0.0	0.0	0.0
Okanogan	0.0	0.0	0.0	0.0
Whitman	0.03	0.076	6.1e-07	1.52e-06
Chelan	2.04	4.136	2.648e-05	5.369e-05
Unassigned	51.481	104.404	N/A	N/A
Mason	1.282	2.6	1.957e-05	3.969e-05
Adams	1.2	2.471	6.072e-05	0.00012504
Klickitat	0.291	0.591	1.318e-05	2.673e-05
Yakima	29.493	59.794	0.00011729	0.0002378
Whatcom	13.231	26.825	5.863e-05	0.00011886
Franklin	3.905	7.917	4.139e-05	8.392e-05
Ferry	0.0	0.0	0.0	0.0
Grays Harbor	0.583	1.182	7.89e-06	1.599e-05
Spokane	10.701	21.701	2.079e-05	4.217e-05
Clark	3.062	6.501	6.35e-06	1.349e-05
Kittitas	0.291	0.591	6.15e-06	1.247e-05
Island	4.255	8.626	5.038e-05	0.00010214
Cowlitz	0.0	0.0	0.0	0.0
Skamania	-0.227	-0.46	-1.902e-05	-3.857e-05
King	146.472	296.962	6.559e-05	0.00013298
Thurston	3.05	6.181	1.065e-05	2.158e-05
Grant	3.322	6.736	3.413e-05	6.92e-05
Snohomish	37.435	77.386	4.594e-05	9.496e-05
