Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	32093.38	0.00086601	140168.199	0.00378231	192.56	5.2e-06	841.009	2.269e-05
East Timor	2.711	2.14e-06	5.083	4.01e-06	0.016	1e-08	0.03	2e-08
Guernsey	0.498	7.43e-06	1.016	1.515e-05	0.003	4e-08	0.006	9e-08
United States of America	354710.168	0.00108419	1592159.857	0.0048665	2128.261	6.51e-06	9552.959	2.92e-05
Vatican	0.009	1.114e-05	0.021	2.63e-05	0.0	7e-08	0.0	1.6e-07
Lithuania	207.243	7.429e-05	601.826	0.00021574	1.243	4.5e-07	3.611	1.29e-06
Cambodia	14072.505	0.00086601	61461.825	0.00378231	84.435	5.2e-06	368.771	2.269e-05
Saint Kitts and Nevis	0.028	5.3e-07	0.042	8e-07	0.0	0.0	0.0	0.0
Ethiopia	811.464	7.43e-06	1655.037	1.515e-05	4.869	4e-08	9.93	9e-08
Aruba	0.786	7.43e-06	1.604	1.515e-05	0.005	4e-08	0.01	9e-08
Sri Lanka	18766.46	0.00086601	81962.726	0.00378231	112.599	5.2e-06	491.776	2.269e-05
Swaziland	8.441	7.43e-06	17.216	1.515e-05	0.051	4e-08	0.103	9e-08
Argentina	2479.229	5.572e-05	6293.794	0.00014145	14.875	3.3e-07	37.763	8.5e-07
Bolivia	126.519	1.114e-05	298.549	2.63e-05	0.759	7e-08	1.791	1.6e-07
Cameroon	936.697	3.715e-05	2161.817	8.573e-05	5.62	2.2e-07	12.971	5.1e-07
Burkina Faso	220.111	1.114e-05	519.398	2.63e-05	1.321	7e-08	3.116	1.6e-07
Bahrain	145.748	9.287e-05	484.346	0.00030861	0.874	5.6e-07	2.906	1.85e-06
Saudi Arabia	1877.758	5.572e-05	4766.893	0.00014145	11.267	3.3e-07	28.601	8.5e-07
Japan	137181.008	0.00108419	615753.687	0.0048665	823.086	6.51e-06	3694.522	2.92e-05
Slovenia	76.796	3.715e-05	177.238	8.573e-05	0.461	2.2e-07	1.063	5.1e-07
Guatemala	128.139	7.43e-06	261.349	1.515e-05	0.769	4e-08	1.568	9e-08
Bosnia and Herzegovina	123.473	3.715e-05	284.964	8.573e-05	0.741	2.2e-07	1.71	5.1e-07
Guinea	92.23	7.43e-06	188.109	1.515e-05	0.553	4e-08	1.129	9e-08
Jordan	554.748	5.572e-05	1408.288	0.00014145	3.328	3.3e-07	8.45	8.5e-07
Spain	22736.732	0.00048662	103457.189	0.00221423	136.42	2.92e-06	620.743	1.329e-05
Liberia	17.901	3.71e-06	37.218	7.72e-06	0.107	2e-08	0.223	5e-08
Jamaica	32.706	1.114e-05	77.177	2.63e-05	0.196	7e-08	0.463	1.6e-07
Oman	448.497	9.287e-05	1490.43	0.00030861	2.691	5.6e-07	8.943	1.85e-06
Monaco	2.874	7.429e-05	8.345	0.00021574	0.017	4.5e-07	0.05	1.29e-06
New Zealand	362.959	7.429e-05	1054.019	0.00021574	2.178	4.5e-07	6.324	1.29e-06
Jersey	0.725	7.43e-06	1.479	1.515e-05	0.004	4e-08	0.009	9e-08
Pakistan	19707.667	9.287e-05	65491.839	0.00030861	118.246	5.6e-07	392.951	1.85e-06
Albania	63.886	2.229e-05	139.262	4.858e-05	0.383	1.3e-07	0.836	2.9e-07
United Arab Emirates	6761.615	0.00070207	28086.786	0.0029163	40.57	4.21e-06	168.521	1.75e-05
Uruguay	25.626	7.43e-06	52.266	1.515e-05	0.154	4e-08	0.314	9e-08
India	949633.054	0.00070207	3944640.73	0.0029163	5697.798	4.21e-06	23667.844	1.75e-05
Azerbaijan	553.986	5.572e-05	1406.354	0.00014145	3.324	3.3e-07	8.438	8.5e-07
Saint Vincent and the Grenadines	0.819	7.43e-06	1.67	1.515e-05	0.005	4e-08	0.01	9e-08
Republic of Serbia	259.361	3.715e-05	598.582	8.573e-05	1.556	2.2e-07	3.591	5.1e-07
Kenya	381.815	7.43e-06	778.738	1.515e-05	2.291	4e-08	4.672	9e-08
South Korea	55982.193	0.00108419	251282.901	0.0048665	335.893	6.51e-06	1507.697	2.92e-05
Belarus	704.7	7.429e-05	2046.417	0.00021574	4.228	4.5e-07	12.279	1.29e-06
Turkey	917.369	1.114e-05	2164.728	2.63e-05	5.504	7e-08	12.988	1.6e-07
Afghanistan	3452.069	9.287e-05	11471.798	0.00030861	20.712	5.6e-07	68.831	1.85e-06
Czech Republic	592.063	5.572e-05	1503.016	0.00014145	3.552	3.3e-07	9.018	8.5e-07
Mauritania	32.714	7.43e-06	66.722	1.515e-05	0.196	4e-08	0.4	9e-08
Saint Lucia	1.351	7.43e-06	2.756	1.515e-05	0.008	4e-08	0.017	9e-08
San Marino	2.51	7.429e-05	7.289	0.00021574	0.015	4.5e-07	0.044	1.29e-06
Mongolia	35.329	1.114e-05	83.366	2.63e-05	0.212	7e-08	0.5	1.6e-07
France	72626.594	0.00108419	325993.329	0.0048665	435.76	6.51e-06	1955.96	2.92e-05
Rwanda	91.395	7.43e-06	186.406	1.515e-05	0.548	4e-08	1.118	9e-08
Slovakia	202.338	3.715e-05	466.978	8.573e-05	1.214	2.2e-07	2.802	5.1e-07
Peru	1188.292	3.715e-05	2742.476	8.573e-05	7.13	2.2e-07	16.455	5.1e-07
Laos	7.549	1.07e-06	13.21	1.87e-06	0.045	1e-08	0.079	1e-08
Brazil	19452.684	9.287e-05	64644.487	0.00030861	116.716	5.6e-07	387.867	1.85e-06
Seychelles	0.719	7.43e-06	1.466	1.515e-05	0.004	4e-08	0.009	9e-08
Norway	493.524	9.287e-05	1640.061	0.00030861	2.961	5.6e-07	9.84	1.85e-06
Benin	42.663	3.71e-06	88.702	7.72e-06	0.256	2e-08	0.532	5e-08
Libya	7.139	1.07e-06	12.494	1.87e-06	0.043	1e-08	0.075	1e-08
Singapore	6113.37	0.00108419	27440.609	0.0048665	36.68	6.51e-06	164.644	2.92e-05
Montenegro	2.312	3.71e-06	4.807	7.72e-06	0.014	2e-08	0.029	5e-08
Republic of the Congo	38.962	7.43e-06	79.466	1.515e-05	0.234	4e-08	0.477	9e-08
Togo	293.053	3.715e-05	676.341	8.573e-05	1.758	2.2e-07	4.058	5.1e-07
China	3291392.438	0.00236327	16831244.539	0.01208507	19748.355	1.418e-05	100987.467	7.251e-05
Armenia	164.473	5.572e-05	417.532	0.00014145	0.987	3.3e-07	2.505	8.5e-07
Dominican Republic	592.145	5.572e-05	1503.224	0.00014145	3.553	3.3e-07	9.019	8.5e-07
Ukraine	2486.362	5.572e-05	6311.902	0.00014145	14.918	3.3e-07	37.871	8.5e-07
Ghana	221.149	7.43e-06	451.049	1.515e-05	1.327	4e-08	2.706	9e-08
Finland	3874.061	0.00070207	16092.301	0.0029163	23.244	4.21e-06	96.554	1.75e-05
Indonesia	14914.18	5.572e-05	37861.273	0.00014145	89.485	3.3e-07	227.168	8.5e-07
Central African Republic	34.668	7.43e-06	70.708	1.515e-05	0.208	4e-08	0.424	9e-08
Mauritius	4.7	3.71e-06	9.772	7.72e-06	0.028	2e-08	0.059	5e-08
Sweden	4955.341	0.00048662	22547.905	0.00221423	29.732	2.92e-06	135.287	1.329e-05
Vietnam	103583.505	0.00108419	464947.198	0.0048665	621.501	6.51e-06	2789.683	2.92e-05
Mali	10.197	5.3e-07	15.295	8e-07	0.061	0.0	0.092	0.0
Russia	70305.976	0.00048662	319907.826	0.00221423	421.836	2.92e-06	1919.447	1.329e-05
Bulgaria	156.555	2.229e-05	341.268	4.858e-05	0.939	1.3e-07	2.048	2.9e-07
Romania	1808.476	9.287e-05	6009.866	0.00030861	10.851	5.6e-07	36.059	1.85e-06
Angola	65.869	2.14e-06	123.505	4.01e-06	0.395	1e-08	0.741	2e-08
Portugal	572.899	5.572e-05	1454.366	0.00014145	3.437	3.3e-07	8.726	8.5e-07
