Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	9.904	2.7e-07	9.904	2.7e-07	0.059	0.0	0.059	0.0
United States of America	174.866	5.3e-07	262.298	8e-07	1.049	0.0	1.574	0.0
Cambodia	4.343	2.7e-07	4.343	2.7e-07	0.026	0.0	0.026	0.0
Sri Lanka	5.791	2.7e-07	5.791	2.7e-07	0.035	0.0	0.035	0.0
Japan	67.628	5.3e-07	101.442	8e-07	0.406	0.0	0.609	0.0
South Korea	27.598	5.3e-07	41.397	8e-07	0.166	0.0	0.248	0.0
France	35.804	5.3e-07	53.705	8e-07	0.215	0.0	0.322	0.0
Singapore	3.014	5.3e-07	4.521	8e-07	0.018	0.0	0.027	0.0
China	10347.037	7.43e-06	21103.489	1.515e-05	62.082	4e-08	126.621	9e-08
Vietnam	51.065	5.3e-07	76.597	8e-07	0.306	0.0	0.46	0.0
Malaysia	8.45	2.7e-07	8.45	2.7e-07	0.051	0.0	0.051	0.0
Ivory Coast	6.7	2.7e-07	6.7	2.7e-07	0.04	0.0	0.04	0.0
Australia	6.679	2.7e-07	6.679	2.7e-07	0.04	0.0	0.04	0.0
Thailand	37.108	5.3e-07	55.663	8e-07	0.223	0.0	0.334	0.0
Taiwan	12.71	5.3e-07	19.065	8e-07	0.076	0.0	0.114	0.0
Nepal	7.506	2.7e-07	7.506	2.7e-07	0.045	0.0	0.045	0.0
Canada	9.904	2.7e-07	9.904	2.7e-07	0.05942204	0.0	0.05942204	0.0
United States of America	174.866	5.3e-07	262.298	8e-07	1.04919349	0.0	1.57379023	0.0
Cambodia	4.343	2.7e-07	4.343	2.7e-07	0.02605574	0.0	0.02605574	0.0
Sri Lanka	5.791	2.7e-07	5.791	2.7e-07	0.03474677	0.0	0.03474677	0.0
Japan	67.628	5.3e-07	101.442	8e-07	0.40576626	0.0	0.6086494	0.0
South Korea	27.598	5.3e-07	41.397	8e-07	0.16558914	0.0	0.24838371	0.0
France	35.804	5.3e-07	53.705	8e-07	0.21482144	0.0	0.32223216	0.0
Singapore	3.014	5.3e-07	4.521	8e-07	0.01808267	0.0	0.02712401	0.0
China	10347.037	7.43e-06	21103.489	1.515e-05	62.0822214	4e-08	126.62093359	9e-08
Vietnam	51.065	5.3e-07	76.597	8e-07	0.30638856	0.0	0.45958284	0.0
Malaysia	8.45	2.7e-07	8.45	2.7e-07	0.0507011	0.0	0.0507011	0.0
Ivory Coast	6.7	2.7e-07	6.7	2.7e-07	0.04019726	0.0	0.04019726	0.0
Australia	6.679	2.7e-07	6.679	2.7e-07	0.04007402	0.0	0.04007402	0.0
Thailand	37.108	5.3e-07	55.663	8e-07	0.22265038	0.0	0.33397558	0.0
Taiwan	12.71	5.3e-07	19.065	8e-07	0.0762601	0.0	0.11439015	0.0
Nepal	7.506	2.7e-07	7.506	2.7e-07	0.04503751	0.0	0.04503751	0.0
Canada	367018781.159	9.90367272	367018781.159	9.90367272	0.0	0.0	0.0	0.0
United States of America	57210323391.562	174.86558088	85815485087.343	262.29837132	0.0	0.0	0.0	0.0
Cambodia	70566764.395	4.3426241	70566764.395	4.3426241	0.0	0.0	0.0	0.0
Sri Lanka	125493749.133	5.79112825	125493749.133	5.79112825	0.0	0.0	0.0	0.0
Japan	8556873367.132	67.62771068	12835310050.698	101.44156602	0.0	0.0	0.0	0.0
South Korea	1425039610.364	27.59819009	2137559415.546	41.39728513	0.0	0.0	0.0	0.0
France	2398382727.141	35.80357369	3597574090.711	53.70536054	0.0	0.0	0.0	0.0
Singapore	16993723.525	3.01377904	25490585.287	4.52066856	0.0	0.0	0.0	0.0
China	14410628702714.6	10347.0369007	29391462139040.72	21103.48893112	0.0	0.0	0.0	0.0
Vietnam	4878747391.264	51.06476053	7318121086.897	76.59714079	0.0	0.0	0.0	0.0
Malaysia	267194800.453	8.45018344	267194800.453	8.45018344	0.0	0.0	0.0	0.0
Ivory Coast	167952404.739	6.69954408	167952404.739	6.69954408	0.0	0.0	0.0	0.0
Australia	166924129.543	6.67900388	166924129.543	6.67900388	0.0	0.0	0.0	0.0
Thailand	2576381264.096	37.10839747	3864571896.145	55.6625962	0.0	0.0	0.0	0.0
Taiwan	302244194.473	12.71001659	453366291.71	19.06502488	0.0	0.0	0.0	0.0
Nepal	210834614.969	7.50625118	210834614.969	7.50625118	0.0	0.0	0.0	0.0
Canada	9.904	2.7e-07	9.904	2.7e-07	0.0	0.0	0.0	0.0
United States of America	174.866	5.3e-07	262.298	8e-07	0.0	0.0	0.0	0.0
Cambodia	4.343	2.7e-07	4.343	2.7e-07	0.0	0.0	0.0	0.0
Sri Lanka	5.791	2.7e-07	5.791	2.7e-07	0.0	0.0	0.0	0.0
Japan	67.628	5.3e-07	101.442	8e-07	0.0	0.0	0.0	0.0
South Korea	27.598	5.3e-07	41.397	8e-07	0.0	0.0	0.0	0.0
France	35.804	5.3e-07	53.705	8e-07	0.0	0.0	0.0	0.0
Singapore	3.014	5.3e-07	4.521	8e-07	0.0	0.0	0.0	0.0
China	10347.037	7.43e-06	21103.489	1.515e-05	0.0	0.0	0.0	0.0
Vietnam	51.065	5.3e-07	76.597	8e-07	0.0	0.0	0.0	0.0
Malaysia	8.45	2.7e-07	8.45	2.7e-07	0.0	0.0	0.0	0.0
Ivory Coast	6.7	2.7e-07	6.7	2.7e-07	0.0	0.0	0.0	0.0
Australia	6.679	2.7e-07	6.679	2.7e-07	0.0	0.0	0.0	0.0
Thailand	37.108	5.3e-07	55.663	8e-07	0.0	0.0	0.0	0.0
Taiwan	12.71	5.3e-07	19.065	8e-07	0.0	0.0	0.0	0.0
Nepal	7.506	2.7e-07	7.506	2.7e-07	0.0	0.0	0.0	0.0
Canada	6175.147	0.00016663	6175.147	0.00016663	0.0	0.0	0.0	0.0
United States of America	962572.386	0.00294214	1443858.579	0.00441321	0.0	0.0	0.0	0.0
Cambodia	1187.297	7.307e-05	1187.297	7.307e-05	0.0	0.0	0.0	0.0
Sri Lanka	2111.451	9.744e-05	2111.451	9.744e-05	0.0	0.0	0.0	0.0
Japan	143970.695	0.00113785	215956.042	0.00170677	0.0	0.0	0.0	0.0
South Korea	23976.508	0.00046434	35964.762	0.00069652	0.0	0.0	0.0	0.0
France	40353.154	0.0006024	60529.731	0.0009036	0.0	0.0	0.0	0.0
Singapore	285.922	5.071e-05	428.883	7.606e-05	0.0	0.0	0.0	0.0
China	242461018.08	0.17409047	494515817.463	0.35506941	0.0	0.0	0.0	0.0
Vietnam	82085.666	0.00085917	123128.5	0.00128876	0.0	0.0	0.0	0.0
Malaysia	4495.593	0.00014218	4495.593	0.00014218	0.0	0.0	0.0	0.0
Ivory Coast	2825.825	0.00011272	2825.825	0.00011272	0.0	0.0	0.0	0.0
Australia	2808.524	0.00011238	2808.524	0.00011238	0.0	0.0	0.0	0.0
Thailand	43348.006	0.00062435	65022.009	0.00093653	0.0	0.0	0.0	0.0
Taiwan	5085.305	0.00021385	7627.957	0.00032077	0.0	0.0	0.0	0.0
Nepal	3547.324	0.00012629	3547.324	0.00012629	0.0	0.0	0.0	0.0
Canada	9.904	2.7e-07	9.904	2.7e-07	0.0	0.0	0.0	0.0
United States of America	174.866	5.3e-07	262.298	8e-07	0.0	0.0	0.0	0.0
Cambodia	4.343	2.7e-07	4.343	2.7e-07	0.0	0.0	0.0	0.0
Sri Lanka	5.791	2.7e-07	5.791	2.7e-07	0.0	0.0	0.0	0.0
Japan	67.628	5.3e-07	101.442	8e-07	0.0	0.0	0.0	0.0
South Korea	27.598	5.3e-07	41.397	8e-07	0.0	0.0	0.0	0.0
France	35.804	5.3e-07	53.705	8e-07	0.0	0.0	0.0	0.0
Singapore	3.014	5.3e-07	4.521	8e-07	0.0	0.0	0.0	0.0
China	10347.037	7.43e-06	21103.489	1.515e-05	0.0	0.0	0.0	0.0
Vietnam	51.065	5.3e-07	76.597	8e-07	0.0	0.0	0.0	0.0
Malaysia	8.45	2.7e-07	8.45	2.7e-07	0.0	0.0	0.0	0.0
Ivory Coast	6.7	2.7e-07	6.7	2.7e-07	0.0	0.0	0.0	0.0
Australia	6.679	2.7e-07	6.679	2.7e-07	0.0	0.0	0.0	0.0
Thailand	37.108	5.3e-07	55.663	8e-07	0.0	0.0	0.0	0.0
Taiwan	12.71	5.3e-07	19.065	8e-07	0.0	0.0	0.0	0.0
Nepal	7.506	2.7e-07	7.506	2.7e-07	0.0	0.0	0.0	0.0
Canada	9.904	2.7e-07	9.904	2.7e-07	0.0	0.0	0.0	0.0
United States of America	174.866	5.3e-07	262.298	8e-07	0.0	0.0	0.0	0.0
Cambodia	4.343	2.7e-07	4.343	2.7e-07	0.0	0.0	0.0	0.0
Sri Lanka	5.791	2.7e-07	5.791	2.7e-07	0.0	0.0	0.0	0.0
Japan	67.628	5.3e-07	101.442	8e-07	0.0	0.0	0.0	0.0
