Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	19272.547	0.00052005	29599073.248	0.79870445	115.635	3.12e-06	177594.439	0.00479223
East Timor	3061.555	0.00241453	982778.741	0.77507921	18.369	1.449e-05	5896.672	0.00465048
Sao Tome and Principe	744.702	0.00352893	159918.294	0.75780604	4.468	2.117e-05	959.51	0.00454684
Guernsey	141.973	0.00211736	52262.03	0.77942537	0.852	1.27e-05	313.572	0.00467655
United States of America	145837.894	0.00044576	261455923.754	0.79915021	875.027	2.67e-06	1568735.543	0.0047949
Vatican	1.607	0.00200592	625.926	0.78143128	0.01	1.204e-05	3.756	0.00468859
Lithuania	4352.11	0.00156016	2199101.979	0.78834055	26.113	9.36e-06	13194.612	0.00473004
Cambodia	8450.746	0.00052005	12978785.996	0.79870445	50.704	3.12e-06	77872.716	0.00479223
Saint Kitts and Nevis	146.1	0.002786	40382.948	0.77006442	0.877	1.672e-05	242.298	0.00462039
Ethiopia	231267.299	0.00211736	85132391.853	0.77942537	1387.604	1.27e-05	510794.351	0.00467655
Aruba	224.112	0.00211736	82498.278	0.77942537	1.345	1.27e-05	494.99	0.00467655
Sri Lanka	11269.536	0.00052005	17307925.46	0.79870445	67.617	3.12e-06	103847.553	0.00479223
Swaziland	2405.721	0.00211736	885576.086	0.77942537	14.434	1.27e-05	5313.457	0.00467655
Argentina	74376.876	0.0016716	35007401.754	0.78678039	446.261	1.003e-05	210044.411	0.00472068
Bolivia	22773.454	0.00200592	8871700.31	0.78143128	136.641	1.204e-05	53230.202	0.00468859
Cameroon	44961.479	0.00178304	19797489.462	0.7851088	269.769	1.07e-05	118784.937	0.00471065
Burkina Faso	39619.928	0.00200592	15434467.321	0.78143128	237.72	1.204e-05	92606.804	0.00468859
Bahrain	2273.674	0.00144872	1239526.078	0.78978927	13.642	8.69e-06	7437.156	0.00473874
Saudi Arabia	56332.731	0.0016716	26514457.533	0.78678039	337.996	1.003e-05	159086.745	0.00472068
Japan	56401.511	0.00044576	101115756.901	0.79915021	338.409	2.67e-06	606694.541	0.0047949
Slovenia	3686.2	0.00178304	1623111.941	0.7851088	22.117	1.07e-05	9738.672	0.00471065
Guatemala	36519.751	0.00211736	13443378.28	0.77942537	219.119	1.27e-05	80660.27	0.00467655
Bosnia and Herzegovina	5926.688	0.00178304	2609645.894	0.7851088	35.56	1.07e-05	15657.875	0.00471065
Guinea	26285.533	0.00211736	9676034.348	0.77942537	157.713	1.27e-05	58056.206	0.00467655
Jordan	16642.438	0.0016716	7833194.244	0.78678039	99.855	1.003e-05	46999.165	0.00472068
Spain	31241.312	0.00066864	37266397.456	0.79759005	187.448	4.01e-06	223598.385	0.00478554
Liberia	10740.517	0.0022288	3745829.42	0.77730801	64.443	1.337e-05	22474.977	0.00466385
West Bank And Gaza	20430.63	0.00408613	3733310.322	0.74666206	122.584	2.452e-05	22399.862	0.00447997
Jamaica	5887.074	0.00200592	2293387.506	0.78143128	35.322	1.204e-05	13760.325	0.00468859
Oman	6996.556	0.00144872	3814273.84	0.78978927	41.979	8.69e-06	22885.643	0.00473874
Monaco	60.35	0.00156016	30494.589	0.78834055	0.362	9.36e-06	182.968	0.00473004
New Zealand	7622.148	0.00156016	3851437.756	0.78834055	45.733	9.36e-06	23108.627	0.00473004
