Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Baltimore City	5.633	1821.862	2881.862	1.176	237.817	266.817	N/A	N/A	N/A	N/A	N/A	N/A
Somerset	0.003	1.102	6.102	1.176	237.817	237.817	1.2e-07	4.292e-05	0.00023766	4.58e-05	0.00926259	0.00926259
Montgomery	13.679	4259.008	6192.008	0.368	118.889	172.889	1.3e-05	0.00404631	0.00588277	3.5e-07	0.00011295	0.00016425
Caroline	0.148	47.953	69.953	0.368	118.889	118.889	4.44e-06	0.00143986	0.00210044	1.105e-05	0.00356981	0.00356981
Queen Anne's	0.0	4.775	23.775	0.0	76.672	76.672	0.0	9.502e-05	0.00047312	0.0	0.00152578	0.00152578
Frederick	5.021	1426.107	1868.107	0.0	0.0	20.0	1.964e-05	0.0055784	0.00730734	0.0	0.0	7.823e-05
Washington	0.6	193.904	299.904	0.0	0.0	1.0	3.98e-06	0.00128476	0.00198709	0.0	0.0	6.63e-06
Prince George's	16.658	5387.161	7903.161	0.981	251.078	323.078	1.832e-05	0.00592446	0.0086914	1.08e-06	0.00027612	0.0003553
Calvert	0.774	241.065	343.065	0.0	0.0	1.0	8.41e-06	0.00262019	0.00372885	0.0	0.0	1.087e-05
Garrett	0.01	3.75	7.75	0.0	0.0	0.0	3.4e-07	0.00012859	0.00026575	0.0	0.0	0.0
Worcester	0.171	53.117	75.117	0.0	0.0	0.0	3.3e-06	0.00102497	0.00144949	0.0	0.0	0.0
Talbot	0.075	27.367	41.367	0.0	0.0	1.0	2.03e-06	0.00074029	0.00111899	0.0	0.0	2.705e-05
Harford	1.185	368.996	520.996	0.0	0.0	1.0	4.67e-06	0.00145299	0.00205152	0.0	0.0	3.94e-06
Kent	0.048	17.654	28.654	0.0	0.0	0.0	2.48e-06	0.0009108	0.00147831	0.0	0.0	0.0
Howard	2.035	679.747	1103.747	0.286	60.75	69.75	6.3e-06	0.0021032	0.0034151	8.8e-07	0.00018797	0.00021581
Dorchester	0.0	0.0	16.0	0.0	0.0	1.0	0.0	0.0	0.00050003	0.0	0.0	3.125e-05
Unassigned	2.298	559.876	571.876	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Wicomico	34.37	2944.099	3020.099	0.0	0.0	1.0	0.00033306	0.02852947	0.02926594	0.0	0.0	9.69e-06
Charles	2.095	652.187	962.187	0.787	150.776	162.776	1.297e-05	0.00403823	0.0059577	4.87e-06	0.00093358	0.00100788
Baltimore	8.356	2791.414	4276.414	1.057	224.309	265.309	1.009e-05	0.00336952	0.00516206	1.28e-06	0.00027076	0.00032025
Saint Mary's	0.589	190.356	289.356	0.0	0.0	3.0	5.23e-06	0.00168959	0.00256831	0.0	0.0	2.663e-05
Cecil	0.582	181.189	271.189	0.0	0.0	2.0	5.66e-06	0.00176209	0.00263736	0.0	0.0	1.945e-05
Carroll	0.97	343.301	605.301	0.5	116.296	145.296	5.76e-06	0.00203825	0.00359381	2.97e-06	0.00069047	0.00086265
Allegany	0.0	0.0	17.0	0.5	116.296	116.296	0.0	0.0	0.00023952	7.04e-06	0.00163855	0.00163855
Anne Arundel	5.142	1600.809	2445.809	1.669	319.648	351.648	8.93e-06	0.00277903	0.00424597	2.9e-06	0.00055491	0.00061047
