Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-15	8.45	2.7e-07	8.45	2.7e-07	0.051	0.0	0.051	0.0
2020-01-16	16.9	5.3e-07	25.351	8e-07	0.101	0.0	0.152	0.0
2020-01-17	33.801	1.07e-06	59.151	1.87e-06	0.203	1e-08	0.355	1e-08
2020-01-18	67.601	2.14e-06	126.753	4.01e-06	0.406	1e-08	0.761	2e-08
2020-01-19	117.458	3.71e-06	244.21	7.72e-06	0.705	2e-08	1.465	5e-08
2020-01-20	234.915	7.43e-06	479.125	1.515e-05	1.409	4e-08	2.875	9e-08
2020-01-21	352.373	1.114e-05	831.498	2.63e-05	2.114	7e-08	4.989	1.6e-07
2020-01-22	704.745	2.229e-05	1536.243	4.858e-05	4.228	1.3e-07	9.217	2.9e-07
2020-01-23	1174.575	3.715e-05	2710.819	8.573e-05	7.047	2.2e-07	16.265	5.1e-07
2020-01-24	1761.863	5.572e-05	4472.682	0.00014145	10.571	3.3e-07	26.836	8.5e-07
2020-01-25	2349.151	7.429e-05	6821.833	0.00021574	14.095	4.5e-07	40.931	1.29e-06
2020-01-26	2936.439	9.287e-05	9758.272	0.00030861	17.619	5.6e-07	58.55	1.85e-06
2020-01-27	3523.726	0.00011144	13281.998	0.00042005	21.142	6.7e-07	79.692	2.52e-06
2020-01-28	4111.014	0.00013001	17393.013	0.00055006	24.666	7.8e-07	104.358	3.3e-06
2020-01-29	4933.217	0.00015602	22326.23	0.00070608	29.599	9.4e-07	133.957	4.24e-06
2020-01-30	5872.877	0.00018573	28199.107	0.00089181	35.237	1.11e-06	169.195	5.35e-06
2020-01-31	7047.453	0.00022288	35246.56	0.00111469	42.285	1.34e-06	211.479	6.69e-06
2020-02-01	8456.944	0.00026746	43703.504	0.00138215	50.742	1.6e-06	262.221	8.29e-06
2020-02-02	10923.552	0.00034546	54627.056	0.00172761	65.541	2.07e-06	327.762	1.037e-05
2020-02-03	15386.939	0.00048662	70013.995	0.00221423	92.322	2.92e-06	420.084	1.329e-05
2020-02-04	22199.477	0.00070207	92213.472	0.0029163	133.197	4.21e-06	553.281	1.75e-05
2020-02-05	27383.27	0.00086601	119596.742	0.00378231	164.3	5.2e-06	717.58	2.269e-05
2020-02-06	34281.944	0.00108419	153878.686	0.0048665	205.692	6.51e-06	923.272	2.92e-05
2020-02-07	41744.413	0.00132019	195623.099	0.00618669	250.466	7.92e-06	1173.739	3.712e-05
2020-02-08	50726.001	0.00160424	246349.099	0.00779093	304.356	9.63e-06	1478.095	4.675e-05
2020-02-09	61054.434	0.00193088	307403.534	0.00972181	366.327	1.159e-05	1844.421	5.833e-05
2020-02-10	74726.493	0.00236327	382130.027	0.01208507	448.359	1.418e-05	2292.78	7.251e-05
2020-02-11	92290.312	0.00291873	474420.339	0.01500381	553.742	1.751e-05	2846.522	9.002e-05
2020-02-12	113526.637	0.00359034	587946.976	0.01859415	681.16	2.154e-05	3527.682	0.00011156
2020-02-13	136697.097	0.00432312	724644.073	0.02291727	820.183	2.594e-05	4347.864	0.0001375
2020-02-14	163892.435	0.00518319	888536.507	0.02810046	983.355	3.11e-05	5331.219	0.0001686
2020-02-15	192497.263	0.00608783	1081033.771	0.03418829	1154.984	3.653e-05	6486.203	0.00020513
2020-02-16	223811.446	0.00707816	1304845.217	0.04126645	1342.869	4.247e-05	7829.071	0.0002476
2020-02-17	258766.813	0.00818364	1563612.029	0.0494501	1552.601	4.91e-05	9381.672	0.0002967
2020-02-18	298537.939	0.00944143	1862149.969	0.05889152	1791.228	5.665e-05	11172.9	0.00035335
2020-02-19	337024.863	0.0106586	2199174.832	0.06955012	2022.149	6.395e-05	13195.049	0.0004173
2020-02-20	369176.91	0.01167542	2568351.741	0.08122555	2215.061	7.005e-05	15410.11	0.00048735
2020-02-21	398517.806	0.01260335	2966869.547	0.09382889	2391.107	7.562e-05	17801.217	0.00056297
2020-02-22	432674.461	0.01368357	3399544.008	0.10751246	2596.047	8.21e-05	20397.264	0.00064507
2020-02-23	476971.618	0.01508449	3876515.627	0.12259695	2861.83	9.051e-05	23259.094	0.00073558
2020-02-24	530031.109	0.01676253	4406546.736	0.13935948	3180.187	0.00010058	26439.28	0.00083616
2020-02-25	584711.514	0.01849183	4991258.249	0.1578513	3508.269	0.00011095	29947.549	0.00094711
2020-02-26	610779.259	0.01931623	5602037.509	0.17716754	3664.676	0.0001159	33612.225	0.00106301
2020-02-27	634270.769	0.02005916	6236308.278	0.1972267	3805.625	0.00012035	37417.85	0.00118336
2020-02-28	646016.524	0.02043063	6882324.802	0.21765733	3876.099	0.00012258	41293.949	0.00130594
2020-02-29	657762.279	0.0208021	7540087.081	0.23845943	3946.574	0.00012481	45240.522	0.00143076
2020-03-01	657762.279	0.0208021	8197849.361	0.25926152	3946.574	0.00012481	49187.096	0.00155557
2020-03-02	651889.402	0.02061636	8849738.762	0.27987789	3911.336	0.0001237	53098.433	0.00167927
2020-03-03	646016.524	0.02043063	9495755.286	0.30030852	3876.099	0.00012258	56974.532	0.00180185
2020-03-04	640143.647	0.0202449	10135898.933	0.32055341	3840.862	0.00012147	60815.394	0.00192332
2020-03-05	628397.892	0.01987343	10764296.825	0.34042684	3770.387	0.00011924	64585.781	0.00204256
2020-03-06	616652.137	0.01950197	11380948.961	0.35992881	3699.913	0.00011701	68285.694	0.00215957
2020-03-07	604906.382	0.0191305	11985855.343	0.37905931	3629.438	0.00011478	71915.132	0.00227436
2020-03-08	587287.749	0.0185733	12573143.092	0.39763261	3523.726	0.00011144	75438.859	0.0023858
2020-03-09	569669.117	0.0180161	13142812.209	0.41564871	3418.015	0.0001081	78856.873	0.00249389
2020-03-10	552050.484	0.0174589	13694862.694	0.43310761	3312.303	0.00010475	82169.176	0.00259865
2020-03-11	540304.729	0.01708744	14235167.423	0.45019505	3241.828	0.00010252	85411.005	0.00270117
2020-03-12	528558.974	0.01671597	14763726.397	0.46691102	3171.354	0.0001003	88582.358	0.00280147
2020-03-13	516813.219	0.0163445	15280539.617	0.48325552	3100.879	9.807e-05	91683.238	0.00289953
2020-03-14	505067.464	0.01597304	15785607.081	0.49922856	3030.405	9.584e-05	94713.642	0.00299537
2020-03-15	487448.832	0.01541584	16273055.913	0.5146444	2924.693	9.25e-05	97638.335	0.00308787
2020-03-16	469830.199	0.01485864	16742886.112	0.52950304	2818.981	8.915e-05	100457.317	0.00317702
2020-03-17	452211.567	0.01430144	17195097.679	0.54380448	2713.269	8.581e-05	103170.586	0.00326283
2020-03-18	434592.935	0.01374424	17629690.614	0.55754872	2607.558	8.247e-05	105778.144	0.00334529
2020-03-19	416974.302	0.01318704	18046664.916	0.57073577	2501.846	7.912e-05	108279.989	0.00342441
2020-03-20	399355.669	0.01262984	18446020.585	0.58336561	2396.134	7.578e-05	110676.124	0.00350019
2020-03-21	381737.037	0.01207265	18827757.622	0.59543825	2290.422	7.244e-05	112966.546	0.00357263
2020-03-22	364118.404	0.01151545	19191876.027	0.6069537	2184.71	6.909e-05	115151.256	0.00364172
2020-03-23	348848.923	0.01103254	19540724.95	0.61798624	2093.094	6.62e-05	117244.35	0.00370792
2020-03-24	333579.442	0.01054963	19874304.391	0.62853588	2001.477	6.33e-05	119245.826	0.00377122
2020-03-25	317135.385	0.01002958	20191439.776	0.63856546	1902.812	6.018e-05	121148.639	0.00383139
2020-03-26	300691.328	0.00950953	20492131.104	0.64807499	1804.148	5.706e-05	122952.787	0.00388845
2020-03-27	286596.422	0.00906377	20778727.525	0.65713876	1719.579	5.438e-05	124672.365	0.00394283
2020-03-28	272501.516	0.00861801	21051229.041	0.66575677	1635.009	5.171e-05	126307.374	0.00399454
2020-03-29	270152.365	0.00854372	21321381.406	0.67430049	1620.914	5.126e-05	127928.288	0.0040458
2020-03-30	256057.459	0.00809796	21577438.864	0.68239845	1536.345	4.859e-05	129464.633	0.00409439
2020-03-31	243137.128	0.00768935	21820575.993	0.69008779	1458.823	4.614e-05	130923.456	0.00414053
2020-04-01	231391.373	0.00731788	22051967.366	0.69740567	1388.348	4.391e-05	132311.804	0.00418443
2020-04-02	219645.618	0.00694641	22271612.984	0.70435209	1317.874	4.168e-05	133629.678	0.00422611
2020-04-03	207899.863	0.00657495	22479512.847	0.71092704	1247.399	3.945e-05	134877.077	0.00426556
2020-04-04	196154.108	0.00620348	22675666.956	0.71713052	1176.925	3.722e-05	136054.002	0.00430278
2020-04-05	184408.353	0.00583202	22860075.309	0.72296253	1106.45	3.499e-05	137160.452	0.00433778
