Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Georgia	1.0	0.0	0.0	N/A	2.7e-07	0.0	5.0	2.0	1.25	1.35e-06	5.4e-07	3.375e-07	2020-02-26
Georgia	1.0	0.0	0.0	N/A	2.7e-07	0.0	5.0	2.0	1.25	1.35e-06	5.4e-07	3.375e-07	2020-02-27
Georgia	1.0	0.0	0.0	N/A	2.7e-07	0.0	5.0	2.0	1.25	1.35e-06	5.4e-07	3.375e-07	2020-02-28
Georgia	1.0	0.0	0.0	N/A	2.7e-07	0.0	5.0	2.0	1.25	1.35e-06	5.4e-07	3.375e-07	2020-02-29
Georgia	3.0	0.0	0.0	N/A	8e-07	0.0	15.0	6.0	3.75	4e-06	1.6e-06	1e-06	2020-03-01
Georgia	3.0	0.0	0.0	N/A	8e-07	0.0	15.0	6.0	3.75	4e-06	1.6e-06	1e-06	2020-03-02
Georgia	3.0	0.0	0.0	N/A	8e-07	0.0	15.0	6.0	3.75	4e-06	1.6e-06	1e-06	2020-03-03
Georgia	3.0	0.0	0.0	N/A	8e-07	0.0	15.0	6.0	3.75	4e-06	1.6e-06	1e-06	2020-03-04
Georgia	4.0	0.0	0.0	N/A	1.07e-06	0.0	20.0	8.0	5.0	5.35e-06	2.14e-06	1.3375e-06	2020-03-05
Georgia	4.0	0.0	0.0	N/A	1.07e-06	0.0	20.0	8.0	5.0	5.35e-06	2.14e-06	1.3375e-06	2020-03-06
Georgia	4.0	0.0	0.0	N/A	1.07e-06	0.0	20.0	8.0	5.0	5.35e-06	2.14e-06	1.3375e-06	2020-03-07
Georgia	13.0	0.0	0.0	N/A	3.48e-06	0.0	65.0	26.0	16.25	1.74e-05	6.96e-06	4.35e-06	2020-03-08
Georgia	15.0	0.0	0.0	N/A	4.02e-06	0.0	75.0	30.0	18.75	2.01e-05	8.04e-06	5.025e-06	2020-03-09
Georgia	15.0	0.0	0.0	N/A	4.02e-06	0.0	75.0	30.0	18.75	2.01e-05	8.04e-06	5.025e-06	2020-03-10
Georgia	24.0	0.0	0.0	N/A	6.43e-06	0.0	120.0	48.0	30.0	3.215e-05	1.286e-05	8.0375e-06	2020-03-11
Georgia	24.0	0.0	0.0	N/A	6.43e-06	0.0	120.0	48.0	30.0	3.215e-05	1.286e-05	8.0375e-06	2020-03-12
Georgia	25.0	0.0	0.0	N/A	6.7e-06	0.0	125.0	50.0	31.25	3.35e-05	1.34e-05	8.375e-06	2020-03-13
Georgia	30.0	0.0	0.0	N/A	8.04e-06	0.0	150.0	60.0	37.5	4.02e-05	1.608e-05	1.005e-05	2020-03-14
Georgia	33	0	0	N/A	8.84e-6	0	165	66	41.25	4.42e-5	1.768e-5	1.105e-5	2020-03-15
Georgia	33	0	1	N/A	8.84e-6	0	165	66	41.25	4.42e-5	1.768e-5	1.105e-5	2020-03-16
Georgia	34	0	1	N/A	9.11e-6	0	170	68	42.5	4.555e-5	1.822e-5	1.13875e-5	2020-03-17
Georgia	38	0	1	N/A	1.018e-5	0	190	76	47.5	5.09e-5	2.036e-5	1.2725e-5	2020-03-18
Georgia	40	0	1	N/A	1.072e-5	0	200	80	50	5.36e-5	2.144e-5	1.34e-5	2020-03-19
Georgia	43	0	1	N/A	1.153e-5	0	215	86	53.75	5.765e-5	2.306e-5	1.44125e-5	2020-03-20
Georgia	49	0	1	N/A	1.313e-5	0	245	98	61.25	6.565e-5	2.626e-5	1.64125e-5	2020-03-21
Georgia	54	0	1	53	1.447e-5	0	270	108	67.5	7.235e-5	2.894e-5	1.80875e-5	2020-03-22
Georgia	61	0	8	53	1.635e-5	0	305	122	76.25	8.175e-5	3.27e-5	2.04375e-5	2020-03-23
Georgia	70	0	9	61	1.876e-5	0	350	140	87.5	9.38e-5	3.752e-5	2.345e-5	2020-03-24
Georgia	75	0	10	65	2.01e-5	0	375	150	93.75	1.005e-4	4.02e-5	2.5125e-5	2020-03-25
Georgia	79	0	11	68	2.117e-5	0	395	158	98.75	1.0585e-4	4.234e-5	2.64625e-5	2020-03-26
Georgia	83	0	14	69	2.225e-5	0	415	166	103.75	1.1125e-4	4.45e-5	2.78125e-5	2020-03-27
Georgia	90	0	14	76	2.412e-5	0	450	180	112.5	1.206e-4	4.824e-5	3.015e-5	2020-03-28
Georgia	91	0	18	73	2.439e-05	0.0	455	182	113.75	0.00012195	4.878e-05	3.04875e-05	2020-03-29
Georgia	103	0	20	83	2.761e-05	0.0	515	206	128.75	0.00013805	5.522e-05	3.45125e-05	2020-03-30
Georgia	110	0	21	89	2.948e-05	0.0	550	220	137.5	0.0001474	5.896e-05	3.685e-05	2020-03-31
Georgia	117	0	23	94	3.136e-05	0.0	585	234	146.25	0.0001568	6.272e-05	3.92e-05	2020-04-01
Georgia	134	0	26	108	3.592e-05	0.0	670	268	167.5	0.0001796	7.184e-05	4.49e-05	2020-04-02
Georgia	155	0	28	127	4.154e-05	0.0	775	310	193.75	0.0002077	8.308e-05	5.1925e-05	2020-04-03
Georgia	162	1	36	125	4.342e-05	2.7e-07	333.333333333	153.846153846	100	9e-05	4.15384615385e-05	2.7e-05	2020-04-04
Georgia	174	2	36	136	4.664e-05	5.4e-07	666.666666667	307.692307692	200	0.00018	8.30769230769e-05	5.4e-05	2020-04-05
Georgia	188	2	39	147	5.039e-05	5.4e-07	666.666666667	307.692307692	200	0.00018	8.30769230769e-05	5.4e-05	2020-04-06
Georgia	196	3	46	147	5.253e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	2020-04-07
Georgia	211	3	50	158	5.655e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	2020-04-08
Georgia	218	3	51	164	5.843e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	2020-04-09
Georgia	234	3	54	177	6.272e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	2020-04-10
Georgia	242	3	60	179	6.486e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	2020-04-11
