Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Winston	2.0	0.0	0.0	0.0	8.453e-05	0.0	10.0	4.0	2.5	0.00042265	0.00016906	0.0001056625
Jackson	8.0	1.0	0.0	0.0	0.00015463	1.933e-05	333.333333333	153.846153846	100.0	0.00644333333333	0.00297384615385	0.001933
Russell	1.0	0.0	0.0	0.0	1.731e-05	0.0	5.0	2.0	1.25	8.655e-05	3.462e-05	2.16375e-05
De Kalb	4.0	0.0	0.0	0.0	5.603e-05	0.0	20.0	8.0	5.0	0.00028015	0.00011206	7.00375e-05
Dallas	2.0	0.0	0.0	0.0	5.221e-05	0.0	10.0	4.0	2.5	0.00026105	0.00010442	6.52625e-05
Cherokee	2.0	0.0	0.0	0.0	7.683e-05	0.0	10.0	4.0	2.5	0.00038415	0.00015366	9.60375e-05
Colbert	4.0	0.0	0.0	0.0	7.304e-05	0.0	20.0	8.0	5.0	0.0003652	0.00014608	9.13e-05
Calhoun	9.0	0.0	0.0	0.0	7.876e-05	0.0	45.0	18.0	11.25	0.0003938	0.00015752	9.845e-05
Cullman	8.0	0.0	0.0	0.0	9.587e-05	0.0	40.0	16.0	10.0	0.00047935	0.00019174	0.0001198375
Covington	2.0	0.0	0.0	0.0	5.407e-05	0.0	10.0	4.0	2.5	0.00027035	0.00010814	6.75875e-05
Jefferson	270.0	0.0	0.0	0.0	0.00040953	0.0	1350.0	540.0	337.5	0.00204765	0.00081906	0.0005119125
Butler	1.0	0.0	0.0	0.0	5.081e-05	0.0	5.0	2.0	1.25	0.00025405	0.00010162	6.35125e-05
Cleburne	5.0	0.0	0.0	0.0	0.00033362	0.0	25.0	10.0	6.25	0.0016681	0.00066724	0.000417025
Pickens	4.0	0.0	0.0	0.0	0.00020062	0.0	20.0	8.0	5.0	0.0010031	0.00040124	0.000250775
Lamar	1.0	0.0	0.0	0.0	7.223e-05	0.0	5.0	2.0	1.25	0.00036115	0.00014446	9.02875e-05
Saint Clair	15.0	0.0	0.0	0.0	0.00016913	0.0	75.0	30.0	18.75	0.00084565	0.00033826	0.0002114125
