Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Mackinac	1	0	0	0	9.27e-05	0.0	5	2	1.25	0.0004635	0.0001854	0.000115875	0	0	0	0
Jackson	67	2	0	0	0.00042185	1.259e-05	666.666666667	307.692307692	200	0.00419666666667	0.00193692307692	0.001259	11	0	0	0
Kent	125	2	0	0	0.00019119	3.06e-06	666.666666667	307.692307692	200	0.00102	0.000470769230769	0.000306	6	0	0	0
Midland	15	0	0	0	0.00018027	0.0	75	30	18.75	0.00090135	0.00036054	0.0002253375	3	0	0	0
Gogebic	3	1	0	0	0.00019873	6.624e-05	333.333333333	153.846153846	100	0.02208	0.0101907692308	0.006624	1	0	0	0
Ingham	128	1	0	0	0.00043726	3.42e-06	333.333333333	153.846153846	100	0.00114	0.000526153846154	0.000342	7	0	0	0
Barry	4	0	0	0	6.541e-05	0.0	20	8	5	0.00032705	0.00013082	8.17625e-05	2	0	0	0
Newaygo	2	0	0	0	4.091e-05	0.0	10	4	2.5	0.00020455	8.182e-05	5.11375e-05	1	0	0	0
Calhoun	25	0	0	0	0.00018589	0.0	125	50	31.25	0.00092945	0.00037178	0.0002323625	2	0	0	0
Grand Traverse	9	2	0	0	9.722e-05	2.16e-05	666.666666667	307.692307692	200	0.0072	0.00332307692308	0.00216	1	2	0	0
Gladwin	2	0	0	0	7.894e-05	0.0	10	4	2.5	0.0003947	0.00015788	9.8675e-05	0	0	0	0
Allegan	5	0	0	0	4.262e-05	0.0	25	10	6.25	0.0002131	8.524e-05	5.3275e-05	0	0	0	0
Branch	5	0	0	0	0.00011462	0.0	25	10	6.25	0.0005731	0.00022924	0.000143275	3	0	0	0
Dickinson	1	0	0	0	3.94e-05	0.0	5	2	1.25	0.000197	7.88e-05	4.925e-05	1	0	0	0
Crawford	1	0	0	0	7.194e-05	0.0	5	2	1.25	0.0003597	0.00014388	8.9925e-05	0	0	0	0
Oscoda	2	0	0	0	0.00024166	0.0	10	4	2.5	0.0012083	0.00048332	0.000302075	0	0	0	0
Mecosta	3	1	0	0	6.889e-05	2.296e-05	333.333333333	153.846153846	100	0.00765333333333	0.00353230769231	0.002296	0	0	0	0
Saint Clair	53	0	0	0	0.00033263	0.0	265	106	66.25	0.00166315	0.00066526	0.0004157875	12	0	0	0
Tuscola	14	2	0	0	0.00026659	3.808e-05	666.666666667	307.692307692	200	0.0126933333333	0.00585846153846	0.003808	3	0	0	0
Kalkaska	7	1	0	0	0.00039273	5.61e-05	333.333333333	153.846153846	100	0.0187	0.00863076923077	0.00561	0	0	0	0
Lenawee	24	0	0	0	0.00024424	0.0	120	48	30	0.0012212	0.00048848	0.0003053	2	0	0	0
Manistee	1	0	0	0	4.077e-05	0.0	5	2	1.25	0.00020385	8.154e-05	5.09625e-05	0	0	0	0
Gratiot	5	0	0	0	0.00012316	0.0	25	10	6.25	0.0006158	0.00024632	0.00015395	2	0	0	0
Van Buren	12	1	0	0	0.00015905	1.325e-05	333.333333333	153.846153846	100	0.00441666666667	0.00203846153846	0.001325	2	1	0	0
Ogemaw	2	0	0	0	9.546e-05	0.0	10	4	2.5	0.0004773	0.00019092	0.000119325	1	0	0	0
Macomb	1332	58	0	0	0.00152271	6.63e-05	19333.3333333	8923.07692308	5800	0.0221	0.0102	0.00663	244	7	0	0
Roscommon	1	0	0	0	4.187e-05	0.0	5	2	1.25	0.00020935	8.374e-05	5.23375e-05	0	0	0	0
Lapeer	21	0	0	0	0.00023856	0.0	105	42	26.25	0.0011928	0.00047712	0.0002982	13	0	0	0
Delta	4	0	0	0	0.00011155	0.0	20	8	5	0.00055775	0.0002231	0.0001394375	1	0	0	0
Oceana	2	0	0	0	7.512e-05	0.0	10	4	2.5	0.0003756	0.00015024	9.39e-05	0	0	0	0
Emmet	6	1	0	0	0.00018014	3.002e-05	333.333333333	153.846153846	100	0.0100066666667	0.00461846153846	0.003002	-1	0	0	0
Wexford	3	0	0	0	8.964e-05	0.0	15	6	3.75	0.0004482	0.00017928	0.00011205	1	0	0	0
Shiawassee	17	0	0	0	0.0002493	0.0	85	34	21.25	0.0012465	0.0004986	0.000311625	6	0	0	0
Wayne	5069	194	0	0	0.00289014	0.00011061	64666.6666667	29846.1538462	19400	0.03687	0.0170169230769	0.011061	599	48	0	0
Kalamazoo	34	1	0	0	0.00012836	3.78e-06	333.333333333	153.846153846	100	0.00126	0.000581538461538	0.000378	4	0	0	0
