Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-25	0.557	2.7e-07	0.557	2.7e-07	0.0	0.0	0.0	0.0
2020-01-26	1.113	5.3e-07	1.67	8e-07	0.0	0.0	0.0	0.0
2020-01-27	2.227	1.07e-06	3.897	1.87e-06	0.0	0.0	0.0	0.0
2020-01-28	4.453	2.14e-06	8.35	4.01e-06	0.0	0.0	0.0	0.0
2020-01-29	7.737	3.71e-06	16.087	7.72e-06	0.0	0.0	0.0	0.0
2020-01-30	15.475	7.43e-06	31.562	1.515e-05	0.0	0.0	0.0	0.0
2020-01-31	23.212	1.114e-05	54.775	2.63e-05	0.0	0.0	0.0	0.0
2020-02-01	46.425	2.229e-05	101.2	4.858e-05	0.0	0.0	0.0	0.0
2020-02-02	77.375	3.715e-05	178.574	8.573e-05	0.0	0.0	0.0	0.0
2020-02-03	116.062	5.572e-05	294.637	0.00014145	0.0	0.0	0.0	0.0
2020-02-04	154.75	7.429e-05	449.386	0.00021574	0.003	0.0	0.003	0.0
2020-02-05	193.437	9.287e-05	642.823	0.00030861	0.007	0.0	0.01	0.0
2020-02-06	232.124	0.00011144	874.948	0.00042005	0.013	1e-08	0.023	1e-08
2020-02-07	270.812	0.00013001	1145.759	0.00055006	0.027	1e-08	0.05	2e-08
2020-02-08	324.974	0.00015602	1470.734	0.00070608	0.046	2e-08	0.097	5e-08
2020-02-09	386.874	0.00018573	1857.608	0.00089181	0.093	4e-08	0.189	9e-08
2020-02-10	464.249	0.00022288	2321.857	0.00111469	0.139	7e-08	0.329	1.6e-07
2020-02-11	557.099	0.00026746	2878.955	0.00138215	0.279	1.3e-07	0.607	2.9e-07
2020-02-12	719.586	0.00034546	3598.541	0.00172761	0.464	2.2e-07	1.071	5.1e-07
2020-02-13	1013.61	0.00048662	4612.151	0.00221423	0.696	3.3e-07	1.768	8.5e-07
2020-02-14	1462.384	0.00070207	6074.535	0.0029163	0.928	4.5e-07	2.696	1.29e-06
2020-02-15	1803.865	0.00086601	7878.399	0.00378231	1.161	5.6e-07	3.857	1.85e-06
2020-02-16	2258.313	0.00108419	10136.712	0.0048665	1.393	6.7e-07	5.25	2.52e-06
2020-02-17	2749.901	0.00132019	12886.613	0.00618669	1.625	7.8e-07	6.875	3.3e-06
2020-02-18	3341.56	0.00160424	16228.173	0.00779093	1.95	9.4e-07	8.824	4.24e-06
2020-02-19	4021.943	0.00193088	20250.115	0.00972181	2.321	1.11e-06	11.146	5.35e-06
2020-02-20	4922.585	0.00236327	25172.701	0.01208507	2.785	1.34e-06	13.931	6.69e-06
2020-02-21	6079.597	0.00291873	31252.297	0.01500381	3.343	1.6e-06	17.274	8.29e-06
2020-02-22	7478.533	0.00359034	38730.83	0.01859415	4.318	2.07e-06	21.591	1.037e-05
2020-02-23	9004.88	0.00432312	47735.711	0.02291727	6.082	2.92e-06	27.673	1.329e-05
2020-02-24	10796.365	0.00518319	58532.075	0.02810046	8.774	4.21e-06	36.447	1.75e-05
2020-02-25	12680.699	0.00608783	71212.775	0.03418829	10.823	5.2e-06	47.27	2.269e-05
2020-02-26	14743.512	0.00707816	85956.287	0.04126645	13.55	6.51e-06	60.82	2.92e-05
2020-02-27	17046.186	0.00818364	103002.473	0.0494501	16.499	7.92e-06	77.32	3.712e-05
2020-02-28	19666.097	0.00944143	122668.57	0.05889152	20.049	9.63e-06	97.369	4.675e-05
