Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-16	2.574	2.7e-07	2.574	2.7e-07	0.0	0.0	0.0	0.0
2020-01-17	5.148	5.3e-07	7.721	8e-07	0.0	0.0	0.0	0.0
2020-01-18	10.295	1.07e-06	18.017	1.87e-06	0.0	0.0	0.0	0.0
2020-01-19	20.59	2.14e-06	38.607	4.01e-06	0.0	0.0	0.0	0.0
2020-01-20	35.776	3.71e-06	74.383	7.72e-06	0.0	0.0	0.0	0.0
2020-01-21	71.551	7.43e-06	145.934	1.515e-05	0.0	0.0	0.0	0.0
2020-01-22	107.327	1.114e-05	253.261	2.63e-05	0.0	0.0	0.0	0.0
2020-01-23	214.654	2.229e-05	467.916	4.858e-05	0.0	0.0	0.0	0.0
2020-01-24	357.757	3.715e-05	825.673	8.573e-05	0.0	0.0	0.0	0.0
2020-01-25	536.636	5.572e-05	1362.309	0.00014145	0.0	0.0	0.0	0.0
2020-01-26	715.515	7.429e-05	2077.824	0.00021574	0.015	0.0	0.015	0.0
2020-01-27	894.393	9.287e-05	2972.217	0.00030861	0.031	0.0	0.046	0.0
2020-01-28	1073.272	0.00011144	4045.49	0.00042005	0.062	1e-08	0.108	1e-08
2020-01-29	1252.151	0.00013001	5297.64	0.00055006	0.124	1e-08	0.232	2e-08
2020-01-30	1502.581	0.00015602	6800.221	0.00070608	0.215	2e-08	0.446	5e-08
2020-01-31	1788.787	0.00018573	8589.008	0.00089181	0.429	4e-08	0.876	9e-08
2020-02-01	2146.544	0.00022288	10735.553	0.00111469	0.644	7e-08	1.52	1.6e-07
2020-02-02	2575.853	0.00026746	13311.406	0.00138215	1.288	1.3e-07	2.807	2.9e-07
2020-02-03	3327.144	0.00034546	16638.55	0.00172761	2.147	2.2e-07	4.954	5.1e-07
2020-02-04	4686.622	0.00048662	21325.171	0.00221423	3.22	3.3e-07	8.174	8.5e-07
2020-02-05	6761.615	0.00070207	28086.786	0.0029163	4.293	4.5e-07	12.467	1.29e-06
2020-02-06	8340.517	0.00086601	36427.303	0.00378231	5.366	5.6e-07	17.833	1.85e-06
2020-02-07	10441.746	0.00108419	46869.048	0.0048665	6.44	6.7e-07	24.273	2.52e-06
2020-02-08	12714.697	0.00132019	59583.746	0.00618669	7.513	7.8e-07	31.786	3.3e-06
2020-02-09	15450.349	0.00160424	75034.095	0.00779093	9.015	9.4e-07	40.801	4.24e-06
2020-02-10	18596.229	0.00193088	93630.324	0.00972181	10.733	1.11e-06	51.534	5.35e-06
2020-02-11	22760.525	0.00236327	116390.848	0.01208507	12.879	1.34e-06	64.413	6.69e-06
2020-02-12	28110.19	0.00291873	144501.038	0.01500381	15.455	1.6e-06	79.868	8.29e-06
2020-02-13	34578.444	0.00359034	179079.482	0.01859415	19.963	2.07e-06	99.831	1.037e-05
