Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-01	1655.407	8.45e-06	1655.407	8.45e-06	0.0	0.0	0.0	0.0
2020-03-02	1655.407	8.45e-06	3310.814	1.69e-05	0.0	0.0	0.0	0.0
2020-03-03	1655.407	8.45e-06	4966.221	2.535e-05	0.0	0.0	0.0	0.0
2020-03-04	3310.814	1.69e-05	8277.036	4.226e-05	0.0	0.0	0.0	0.0
2020-03-05	8277.036	4.226e-05	16554.071	8.451e-05	0.0	0.0	0.0	0.0
2020-03-06	13243.257	6.761e-05	29797.328	0.00015212	0.0	0.0	0.0	0.0
2020-03-07	18209.478	9.296e-05	48006.807	0.00024509	0.0	0.0	0.0	0.0
2020-03-08	24831.107	0.00012677	72837.913	0.00037186	0.0	0.0	0.0	0.0
2020-03-09	39729.771	0.00020283	112567.684	0.00057469	0.0	0.0	0.0	0.0
2020-03-10	59594.656	0.00030425	172162.341	0.00087894	0.0	0.0	0.0	0.0
2020-03-11	82770.356	0.00042257	254932.697	0.00130151	9.932	5e-08	9.932	5e-08
2020-03-12	100979.835	0.00051553	355912.532	0.00181704	9.932	5e-08	19.865	1e-07
2020-03-13	114223.092	0.00058314	470135.623	0.00240019	9.932	5e-08	29.797	1.5e-07
2020-03-14	122500.127	0.0006254	592635.751	0.00302559	19.865	1e-07	49.662	2.5e-07
2020-03-15	129121.756	0.00065921	721757.506	0.00368479	49.662	2.5e-07	99.324	5.1e-07
2020-03-16	130777.163	0.00066766	852534.669	0.00435245	79.46	4.1e-07	178.784	9.1e-07
2020-03-17	132432.57	0.00067611	984967.239	0.00502856	109.257	5.6e-07	288.041	1.47e-06
2020-03-18	134087.977	0.00068456	1119055.216	0.00571312	148.987	7.6e-07	437.027	2.23e-06
2020-03-19	132432.57	0.00067611	1251487.786	0.00638923	238.379	1.22e-06	675.406	3.45e-06
2020-03-20	130777.163	0.00066766	1382264.949	0.00705688	357.568	1.83e-06	1032.974	5.27e-06
2020-03-21	129121.756	0.00065921	1511386.705	0.00771609	496.622	2.54e-06	1529.596	7.81e-06
2020-03-22	120844.72	0.00061695	1632231.425	0.00833304	605.879	3.09e-06	2135.475	1.09e-05
2020-03-23	117533.906	0.00060005	1749765.331	0.00893308	685.339	3.5e-06	2820.814	1.44e-05
2020-03-24	110912.277	0.00056624	1860677.608	0.00949932	735.001	3.75e-06	3555.815	1.815e-05
2020-03-25	96013.613	0.00049018	1956691.222	0.0099895	774.731	3.96e-06	4330.545	2.211e-05
2020-03-26	82770.356	0.00042257	2039461.578	0.01041207	784.663	4.01e-06	5115.208	2.611e-05
2020-03-27	71182.506	0.00036341	2110644.084	0.01077548	794.595	4.06e-06	5909.803	3.017e-05
2020-03-28	61250.064	0.0003127	2171894.148	0.01108818	804.528	4.11e-06	6714.331	3.428e-05
2020-03-29	51317.621	0.00026199	2223211.769	0.01135017	794.595	4.06e-06	7508.927	3.834e-05
2020-03-30	41385.178	0.00021128	2264596.947	0.01156145	784.663	4.01e-06	8293.59	4.234e-05
2020-03-31	33108.142	0.00016903	2297705.089	0.01173048	774.731	3.96e-06	9068.32	4.63e-05
2020-04-01	28141.921	0.00014367	2325847.01	0.01187415	725.068	3.7e-06	9793.389	5e-05
2020-04-02	24831.107	0.00012677	2350678.117	0.01200093	705.203	3.6e-06	10498.592	5.36e-05
2020-04-03	21520.293	0.00010987	2372198.41	0.01211079	665.474	3.4e-06	11164.066	5.7e-05
2020-04-04	18209.478	9.296e-05	2390407.888	0.01220376	576.082	2.94e-06	11740.147	5.994e-05
2020-04-05	14898.664	7.606e-05	2405306.552	0.01227982	496.622	2.54e-06	12236.769	6.247e-05
2020-04-06	11587.85	5.916e-05	2416894.402	0.01233898	427.095	2.18e-06	12663.865	6.465e-05
2020-04-07	8277.036	4.226e-05	2425171.438	0.01238124	367.5	1.88e-06	13031.365	6.653e-05
2020-04-08	6621.628	3.381e-05	2431793.066	0.01241504	307.906	1.57e-06	13339.271	6.81e-05
2020-04-09	4966.221	2.535e-05	2436759.288	0.0124404	248.311	1.27e-06	13587.582	6.937e-05
2020-04-10	3310.814	1.69e-05	2440070.102	0.0124573	198.649	1.01e-06	13786.231	7.038e-05
2020-04-11	1655.407	8.45e-06	2441725.509	0.01246575	168.852	8.6e-07	13955.082	7.124e-05
2020-04-12	0.0	0.0	2441725.509	0.01246575	148.987	7.6e-07	14104.069	7.201e-05
2020-04-13	0.0	0.0	2441725.509	0.01246575	129.122	6.6e-07	14233.19	7.266e-05
2020-04-14	0.0	0.0	2441725.509	0.01246575	109.257	5.6e-07	14342.447	7.322e-05
2020-04-15	0.0	0.0	2441725.509	0.01246575	89.392	4.6e-07	14431.839	7.368e-05
2020-04-16	0.0	0.0	2441725.509	0.01246575	69.527	3.5e-07	14501.366	7.403e-05
2020-04-17	0.0	0.0	2441725.509	0.01246575	49.662	2.5e-07	14551.029	7.429e-05
2020-04-18	0.0	0.0	2441725.509	0.01246575	39.73	2e-07	14590.758	7.449e-05
2020-04-19	0.0	0.0	2441725.509	0.01246575	29.797	1.5e-07	14620.556	7.464e-05
2020-04-20	0.0	0.0	2441725.509	0.01246575	19.865	1e-07	14640.421	7.474e-05
2020-04-21	0.0	0.0	2441725.509	0.01246575	9.932	5e-08	14650.353	7.479e-05
