Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
New York	4164.728	4164.728	0.00255709	0.00255709
Wayne	2.036	2.036	2.261e-05	2.261e-05
Fulton	1.317	1.317	2.458e-05	2.458e-05
Seneca	0.0	0.0	0.0	0.0
Lewis	-0.006	-0.006	-2.2e-07	-2.2e-07
Montgomery	1.437	1.437	2.906e-05	2.906e-05
Schenectady	7.486	7.486	4.819e-05	4.819e-05
Hamilton	0.0	0.0	0.0	0.0
Tioga	0.0	0.0	0.0	0.0
Washington	1.437	1.437	2.349e-05	2.349e-05
Rockland	407.035	407.035	0.00124974	0.00124974
Chenango	3.713	3.713	7.811e-05	7.811e-05
Cayuga	3.82	3.82	4.952e-05	4.952e-05
Erie	89.288	89.288	9.708e-05	9.708e-05
Ulster	24.613	24.613	0.00013781	0.00013781
Jefferson	2.695	2.695	2.411e-05	2.411e-05
Broome	5.809	5.809	3.031e-05	3.031e-05
Nassau	1014.743	1014.743	0.00074704	0.00074704
Monroe	40.123	40.123	5.404e-05	5.404e-05
Chautauqua	7.396	7.396	5.781e-05	5.781e-05
Chemung	3.833	3.833	4.549e-05	4.549e-05
Niagara	10.659	10.659	5.065e-05	5.065e-05
Delaware	1.617	1.617	3.631e-05	3.631e-05
Livingston	1.198	1.198	1.894e-05	1.894e-05
Steuben	7.366	7.366	7.689e-05	7.689e-05
Saint Lawrence	5.071	5.071	4.693e-05	4.693e-05
Columbia	4.97	4.97	8.296e-05	8.296e-05
Madison	5.53	5.53	7.811e-05	7.811e-05
Ontario	1.557	1.557	1.417e-05	1.417e-05
Dutchess	105.217	105.217	0.00035822	0.00035822
Schuyler	0.0	0.0	0.0	0.0
Herkimer	1.737	1.737	2.809e-05	2.809e-05
Cortland	0.383	0.383	8.01e-06	8.01e-06
Unassigned	-0.058	-0.058	N/A	N/A
Essex	0.539	0.539	1.445e-05	1.445e-05
Wyoming	2.156	2.156	5.378e-05	5.378e-05
Saratoga	5.363	5.363	2.33e-05	2.33e-05
Putnam	24.014	24.014	0.00024283	0.00024283
Onondaga	10.423	10.423	2.257e-05	2.257e-05
Franklin	0.0	0.0	0.0	0.0
Tompkins	4.014	4.014	3.905e-05	3.905e-05
Greene	1.377	1.377	2.9e-05	2.9e-05
Orleans	-0.641	-0.641	-1.579e-05	-1.579e-05
Albany	13.414	13.414	4.368e-05	4.368e-05
Cattaraugus	0.0	0.0	0.0	0.0
Yates	-0.04	-0.04	-1.63e-06	-1.63e-06
Otsego	1.555	1.555	2.603e-05	2.603e-05
Allegany	0.952	0.952	2.05e-05	2.05e-05
Warren	1.018	1.018	1.584e-05	1.584e-05
Westchester	604.474	604.474	0.00062471	0.00062471
Sullivan	18.624	18.624	0.00024668	0.00024668
Clinton	1.936	1.936	2.4e-05	2.4e-05
Suffolk	1103.971	1103.971	0.00074538	0.00074538
Schoharie	0.396	0.396	1.273e-05	1.273e-05
Oswego	2.392	2.392	2.029e-05	2.029e-05
Rensselaer	3.174	3.174	1.991e-05	1.991e-05
Oneida	8.983	8.983	3.913e-05	3.913e-05
Genesee	1.677	1.677	2.916e-05	2.916e-05
Orange	282.296	282.296	0.00073909	0.00073909
