Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Albany	146	0	0	0	0.00047539	0.0	730	292	182.5	0.00237695	0.00095078	0.0005942375	19	0	375	0
Ontario	6	0	0	0	5.461e-05	0.0	30	12	7.5	0.00027305	0.00010922	6.82625e-05	2	0	100	0
Orleans	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Delaware	3	0	0	0	6.737e-05	0.0	15	6	3.75	0.00033685	0.00013474	8.42125e-05	2	0	100	0
Broome	9	1	0	0	4.696e-05	5.22e-06	333.333333333	153.846153846	100	0.00174	0.000803076923077	0.000522	6	0	100	0
Montgomery	3	0	0	0	6.066e-05	0.0	15	6	3.75	0.0003033	0.00012132	7.5825e-05	0	0	100	0
Richmond	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Jefferson	2	0	0	0	1.79e-05	0.0	10	4	2.5	8.95e-05	3.58e-05	2.2375e-05	1	0	100	0
Warren	2	0	0	0	3.112e-05	0.0	10	4	2.5	0.0001556	6.224e-05	3.89e-05	1	0	100	0
Orange	498	0	0	0	0.00130383	0.0	2490	996	622.5	0.00651915	0.00260766	0.0016297875	109	0	-23.2	0
Cortland	2	0	0	0	4.182e-05	0.0	10	4	2.5	0.0002091	8.364e-05	5.2275e-05	0	0	100	0
Putnam	82	0	0	0	0.00082919	0.0	410	164	102.5	0.00414595	0.00165838	0.0010364875	51	0	100	0
Chautauqua	2	0	0	0	1.563e-05	0.0	10	4	2.5	7.815e-05	3.126e-05	1.95375e-05	2	0	100	0
Tioga	1	0	0	0	2.059e-05	0.0	5	2	1.25	0.00010295	4.118e-05	2.57375e-05	0	0	100	0
Columbia	18	0	0	0	0.00030042	0.0	90	36	22.5	0.0015021	0.00060084	0.000375525	1	0	100	0
Dutchess	124	1	0	0	0.00042217	3.4e-06	333.333333333	153.846153846	100	0.00113333333333	0.000523076923077	0.00034	24	0	33.3	0
Cayuga	2	0	0	0	2.593e-05	0.0	10	4	2.5	0.00012965	5.186e-05	3.24125e-05	2	0	100	0
Otsego	1	0	0	0	1.674e-05	0.0	5	2	1.25	8.37e-05	3.348e-05	2.0925e-05	0	0	-100	0
Saint Lawrence	1	0	0	0	9.26e-06	0.0	5	2	1.25	4.63e-05	1.852e-05	1.1575e-05	1	0	100	0
Rockland	671	5	0	0	0.00206021	1.535e-05	1666.66666667	769.230769231	500	0.00511666666667	0.00236153846154	0.001535	79	4	-42.3	0
Herkimer	4	0	0	0	6.469e-05	0.0	20	8	5	0.00032345	0.00012938	8.08625e-05	1	0	100	0
Hamilton	2	0	0	0	0.00045106	0.0	10	4	2.5	0.0022553	0.00090212	0.000563825	0	0	100	0
Unassigned	0	39	0	0	N/A	N/A	13000	6000	3900	N/A	N/A	N/A	-107	3	-227.4	0
Nassau	2869	9	0	0	0.00211213	6.63e-06	3000	1384.61538462	900	0.00221	0.00102	0.000663	427	5	-21.2	0
Westchester	3891	1	0	0	0.00402124	1.03e-06	333.333333333	153.846153846	100	0.000343333333333	0.000158461538462	0.000103	997	1	-2.4	0
Onondaga	60	1	0	0	0.00012992	2.17e-06	333.333333333	153.846153846	100	0.000723333333333	0.000333846153846	0.000217	7	1	-12.5	0
Wayne	6	0	0	0	6.662e-05	0.0	30	12	7.5	0.0003331	0.00013324	8.3275e-05	3	0	100	0
Chemung	3	0	0	0	3.561e-05	0.0	15	6	3.75	0.00017805	7.122e-05	4.45125e-05	1	0	-50	0
Wyoming	4	1	0	0	9.979e-05	2.495e-05	333.333333333	153.846153846	100	0.00831666666667	0.00383846153846	0.002495	2	0	100	0
Yates	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Saratoga	53	0	0	0	0.00023027	0.0	265	106	66.25	0.00115135	0.00046054	0.0002878375	18	0	100	0
Allegany	2	0	0	0	4.308e-05	0.0	10	4	2.5	0.0002154	8.616e-05	5.385e-05	0	0	100	0
Oneida	10	0	0	0	4.356e-05	0.0	50	20	12.5	0.0002178	8.712e-05	5.445e-05	5	0	400	0
Greene	4	0	0	0	8.423e-05	0.0	20	8	5	0.00042115	0.00016846	0.0001052875	2	0	100	0
Livingston	3	0	0	0	4.745e-05	0.0	15	6	3.75	0.00023725	9.49e-05	5.93125e-05	1	0	100	0
Rensselaer	33	0	0	0	0.00020697	0.0	165	66	41.25	0.00103485	0.00041394	0.0002587125	13	0	100	0
Franklin	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Bronx	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Chenango	3	0	0	0	6.311e-05	0.0	15	6	3.75	0.00031555	0.00012622	7.88875e-05	1	0	100	0
Queens	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Tompkins	16	0	0	0	0.00015565	0.0	80	32	20	0.00077825	0.0003113	0.0001945625	1	0	100	0
Fulton	1	0	0	0	1.866e-05	0.0	5	2	1.25	9.33e-05	3.732e-05	2.3325e-05	0	0	100	0
Seneca	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Madison	4	1	0	0	5.65e-05	1.413e-05	333.333333333	153.846153846	100	0.00471	0.00217384615385	0.001413	3	1	200	0
Clinton	6	0	0	0	7.435e-05	0.0	30	12	7.5	0.00037175	0.0001487	9.29375e-05	2	0	100	0
Ulster	35	0	0	0	0.00019597	0.0	175	70	43.75	0.00097985	0.00039194	0.0002449625	17	0	100	0
Schuyler	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sullivan	23	0	0	0	0.00030464	0.0	115	46	28.75	0.0015232	0.00060928	0.0003808	11	0	100	0
Lewis	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Oswego	2	0	0	0	1.696e-05	0.0	10	4	2.5	8.48e-05	3.392e-05	2.12e-05	0	0	-100	0
Washington	3	0	0	0	4.902e-05	0.0	15	6	3.75	0.0002451	9.804e-05	6.1275e-05	2	0	100	0
Essex	3	0	0	0	8.043e-05	0.0	15	6	3.75	0.00040215	0.00016086	0.0001005375	0	0	100	0
Genesee	1	0	0	0	1.739e-05	0.0	5	2	1.25	8.695e-05	3.478e-05	2.17375e-05	0	0	100	0
New York	14904	131	0	0	0.00915085	8.043e-05	43666.6666667	20153.8461538	13100	0.02681	0.0123738461538	0.008043	2599	32	-2	0
Niagara	10	0	0	0	4.752e-05	0.0	50	20	12.5	0.0002376	9.504e-05	5.94e-05	1	0	100	0
Cattaraugus	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Suffolk	1880	17	0	0	0.00126933	1.148e-05	5666.66666667	2615.38461538	1700	0.00382666666667	0.00176615384615	0.001148	422	4	-0.5	0
Kings	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Erie	114	0	0	0	0.00012395	0.0	570	228	142.5	0.00061975	0.0002479	0.0001549375	27	0	-12.9	0
Schenectady	44	0	0	0	0.00028323	0.0	220	88	55	0.00141615	0.00056646	0.0003540375	12	0	100	0
Schoharie	1	0	0	0	3.216e-05	0.0	5	2	1.25	0.0001608	6.432e-05	4.02e-05	0	0	100	0
Monroe	106	3	0	0	0.00014277	4.04e-06	1000	461.538461538	300	0.00134666666667	0.000621538461538	0.000404	25	1	92.3	0
Steuben	8	0	0	0	8.351e-05	0.0	40	16	10	0.00041755	0.00016702	0.0001043875	4	0	100	0
