Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Wilson	6	0	0	0	1.1946e-4	0	30	12	7.5	5.973e-4	2.3892e-4	1.49325e-4	0	0	-100	0
Bowie	17	1	0	0	1.8023e-4	1.06e-5	333.333333333	153.846153846	100	0.00353333333333	0.00163076923077	0.00106	7	0	600	0
Gonzales	1	0	0	0	4.802e-5	0	5	2	1.25	2.401e-4	9.604e-5	6.0025e-5	0	0	100	0
Burnet	4	0	0	0	8.414e-5	0	20	8	5	4.207e-4	1.6828e-4	1.05175e-4	0	0	100	0
Dewitt	6	0	0	0	2.9722e-4	0	30	12	7.5	0.0014861	5.9444e-4	3.71525e-4	0	0	-100	0
Smith	57	1	0	0	2.4759e-4	4.34e-6	333.333333333	153.846153846	100	0.00144666666667	6.67692307692e-4	4.34e-4	4	0	-63.6	0
Erath	9	1	0	0	2.1203e-4	2.356e-5	333.333333333	153.846153846	100	0.00785333333333	0.00362461538462	0.002356	0	0	-100	0
Tyler	2	0	0	0	9.218e-5	0	10	4	2.5	4.609e-4	1.8436e-4	1.15225e-4	0	0	-100	0
Hill	5	0	0	0	1.3754e-4	0	25	10	6.25	6.877e-4	2.7508e-4	1.71925e-4	2	0	100	0
Robertson	2	0	0	0	1.1571e-4	0	10	4	2.5	5.7855e-4	2.3142e-4	1.446375e-4	0	0	100	0
Maverick	4	0	0	0	6.839e-5	0	20	8	5	3.4195e-4	1.3678e-4	8.54875e-5	0	0	-100	0
Trinity	2	0	0	0	1.3569e-4	0	10	4	2.5	6.7845e-4	2.7138e-4	1.696125e-4	1	0	100	0
Henderson	1	0	0	0	1.215e-5	0	5	2	1.25	6.075e-5	2.43e-5	1.51875e-5	0	0	100	0
Brown	4	0	0	0	1.0547e-4	0	20	8	5	5.2735e-4	2.1094e-4	1.318375e-4	0	0	-100	0
Angelina	10	0	0	0	1.1482e-4	0	50	20	12.5	5.741e-4	2.2964e-4	1.43525e-4	2	0	-33.3	0
Goliad	1	0	0	0	1.3186e-4	0	5	2	1.25	6.593e-4	2.6372e-4	1.64825e-4	0	0	100	0
Rusk	11	0	0	0	2.0202e-4	0	55	22	13.75	0.0010101	4.0404e-4	2.52525e-4	4	0	300	0
