Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Potter	2.378	20.594	33.599	0.002	0.053	241.46	1.987e-05	0.00017212	0.00028082	2e-08	4.4e-07	0.00201809
McCulloch	2.219	19.213	20.158	24.031	162.229	178.819	0.00027783	0.00240553	0.00252385	0.00300876	0.02031163	0.02238876
Floyd	0.0	0.933	1.181	0.0	0.0	6.105	0.0	0.00015984	0.00020233	0.0	0.0	0.00104591
Bosque	1.389	12.026	12.377	0.26	1.757	30.674	7.431e-05	0.00064341	0.00066219	1.391e-05	9.4e-05	0.00164111
Oldham	0.016	0.135	15.135	0.0	0.0	1.0	7.51e-06	6.335e-05	0.0071023	0.0	0.0	0.00046926
Concho	3.209	19.107	20.458	52.885	255.732	273.343	0.00075047	0.00446843	0.00478438	0.01236787	0.05980636	0.06392493
Limestone	2.561	33.843	43.608	0.229	1.986	159.878	0.00010889	0.00143896	0.00185416	9.74e-06	8.444e-05	0.00679782
Lamb	1.082	9.373	10.915	0.123	0.833	34.243	8.223e-05	0.00071234	0.00082953	9.35e-06	6.331e-05	0.00260245
McLennan	36.223	313.693	336.756	0.583	7.043	586.527	0.00014227	0.00123207	0.00132265	2.29e-06	2.766e-05	0.00230366
Jones	2.539	21.989	24.522	0.583	7.043	7.043	0.00012812	0.0011096	0.00123742	2.942e-05	0.0003554	0.0003554
Brown	2.849	24.669	24.793	0.096	0.648	26.654	7.512e-05	0.00065049	0.00065375	2.53e-06	1.709e-05	0.00070283
Delta	0.182	1.577	1.685	0.096	0.648	0.648	3.403e-05	0.00029482	0.00031501	1.795e-05	0.00012114	0.00012114
Tyler	0.0	0.012	20.739	0.0	0.0	134.177	0.0	5.5e-07	0.00095589	0.0	0.0	0.00618441
Wood	1.039	9.0	12.436	0.253	2.187	64.975	2.302e-05	0.00019943	0.00027557	5.61e-06	4.846e-05	0.00143976
Foard	0.012	0.101	0.114	0.253	2.187	2.187	1e-05	8.417e-05	9.5e-05	0.00021083	0.0018225	0.0018225
Zavala	0.135	1.29	4.659	0.284	2.454	64.022	1.127e-05	0.00010765	0.0003888	2.37e-05	0.00020479	0.00534274
Brewster	0.288	2.491	193.491	0.008	0.066	0.126	3.108e-05	0.0002688	0.02087957	8.6e-07	7.12e-06	1.36e-05
Brazos	21.284	184.319	194.734	0.194	1.682	225.461	9.386e-05	0.00081284	0.00085877	8.6e-07	7.42e-06	0.00099428
Montague	0.158	6.502	8.335	0.022	0.263	32.447	8.06e-06	0.0003318	0.00042534	1.12e-06	1.342e-05	0.0016558
