Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	4.491	4.491	3.754e-05	3.754e-05
Oldham	0.0	0.0	0.0	0.0
Limestone	0.0	0.0	0.0	0.0
Lamb	-0.055	-0.055	-4.2e-06	-4.2e-06
McLennan	1.557	1.557	6.12e-06	6.12e-06
Brown	0.419	0.419	1.105e-05	1.105e-05
Tyler	0.0	0.0	0.0	0.0
Wood	-0.615	-0.615	-1.364e-05	-1.364e-05
Brazos	5.869	5.869	2.588e-05	2.588e-05
Montague	0.0	0.0	0.0	0.0
Kendall	0.299	0.299	6.56e-06	6.56e-06
Dallam	0.0	0.0	0.0	0.0
Gray	0.0	0.0	0.0	0.0
Austin	0.0	0.0	0.0	0.0
Williamson	4.551	4.551	8.03e-06	8.03e-06
Cherokee	-1.166	-1.166	-2.217e-05	-2.217e-05
Ellis	1.437	1.437	8.01e-06	8.01e-06
Cameron	9.222	9.222	2.176e-05	2.176e-05
Harris	143.603	143.603	3.056e-05	3.056e-05
Wilson	0.027	0.027	5.4e-07	5.4e-07
Montgomery	8.923	8.923	1.51e-05	1.51e-05
Eastland	-0.12	-0.12	-6.54e-06	-6.54e-06
Jim Wells	0.058	0.058	1.43e-06	1.43e-06
Wharton	0.719	0.719	1.727e-05	1.727e-05
Comanche	0.0	0.0	0.0	0.0
Wichita	1.293	1.293	9.79e-06	9.79e-06
Gonzales	-0.816	-0.816	-3.918e-05	-3.918e-05
Kerr	0.0	0.0	0.0	0.0
Henderson	0.0	0.0	0.0	0.0
Trinity	0.0	0.0	0.0	0.0
Lee	0.0	0.0	0.0	0.0
Caldwell	0.0	0.0	0.0	0.0
Washington	0.0	0.0	0.0	0.0
Rockwall	0.0	0.0	0.0	0.0
Lampasas	0.0	0.0	0.0	0.0
Reeves	0.0	0.0	0.0	0.0
Falls	0.0	0.0	0.0	0.0
Tom Green	2.39	2.39	2.022e-05	2.022e-05
Erath	0.069	0.069	1.61e-06	1.61e-06
Hunt	-0.117	-0.117	-1.21e-06	-1.21e-06
Hardin	1.976	1.976	3.454e-05	3.454e-05
Hansford	0.0	0.0	0.0	0.0
Denton	18.684	18.684	2.175e-05	2.175e-05
Hays	1.742	1.742	7.83e-06	7.83e-06
Bowie	1.258	1.258	1.333e-05	1.333e-05
Martin	-0.053	-0.053	-9.25e-06	-9.25e-06
Victoria	2.973	2.973	3.23e-05	3.23e-05
Fayette	1.078	1.078	4.252e-05	4.252e-05
Cass	0.012	0.012	3.8e-07	3.8e-07
Jefferson	5.629	5.629	2.207e-05	2.207e-05
San Jacinto	0.0	0.0	0.0	0.0
Newton	-5.231	-5.231	-0.00038056	-0.00038056
Colorado	0.0	0.0	0.0	0.0
Karnes	0.0	0.0	0.0	0.0
Tarrant	15.191	15.191	7.29e-06	7.29e-06
Crane	0.0	0.0	0.0	0.0
Hopkins	0.233	0.233	6.33e-06	6.33e-06
Burleson	-0.0	0.0	-0.0	0.0
Smith	3.952	3.952	1.717e-05	1.717e-05
Fort Bend	22.996	22.996	2.919e-05	2.919e-05
Matagorda	2.466	2.466	6.746e-05	6.746e-05
Panola	-0.408	-0.408	-1.763e-05	-1.763e-05
Parker	0.359	0.359	2.6e-06	2.6e-06
Donley	0.0	0.0	0.0	0.0
Lamar	0.419	0.419	8.43e-06	8.43e-06
Deaf Smith	0.539	0.539	2.873e-05	2.873e-05
Morris	0.0	0.0	0.0	0.0
Grayson	0.073	0.073	5.5e-07	5.5e-07
Leon	-0.175	-0.175	-1.013e-05	-1.013e-05
Coryell	1.249	1.249	1.67e-05	1.67e-05
Willacy	0.0	0.0	0.0	0.0
Brazoria	10.719	10.719	2.896e-05	2.896e-05
Live Oak	-0.061	-0.061	-5e-06	-5e-06
Hill	0.0	0.0	0.0	0.0
Dawson	0.055	0.055	4.38e-06	4.38e-06
Camp	0.0	0.0	0.0	0.0
Nacogdoches	2.325	2.325	3.538e-05	3.538e-05
Starr	0.0	0.0	0.0	0.0
Gillespie	0.0	0.0	0.0	0.0
Lavaca	0.18	0.18	8.93e-06	8.93e-06
Lubbock	13.714	13.714	4.461e-05	4.461e-05
Upshur	-0.641	-0.641	-1.554e-05	-1.554e-05
El Paso	11.498	11.498	1.368e-05	1.368e-05
Aransas	0.0	0.0	0.0	0.0
Comal	1.617	1.617	1.09e-05	1.09e-05
Titus	-0.015	-0.015	-4.6e-07	-4.6e-07
Webb	10.659	10.659	3.863e-05	3.863e-05
San Augustine	0.0	0.0	0.0	0.0
Liberty	0.599	0.599	6.94e-06	6.94e-06
Terry	0.0	0.0	0.0	0.0
Kleberg	0.0	0.0	0.0	0.0
Atascosa	0.06	0.06	1.19e-06	1.19e-06
