Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hansford	0.0	0.0	0.0	0.0
Denton	0.018	461.16	2e-08	0.00053682
Hays	0.004	94.664	2e-08	0.0004252
Bowie	0.001	33.87	1e-08	0.00035909
Martin	0.0	1.128	1e-08	0.00019606
Victoria	0.004	132.987	5e-08	0.00144496
Fayette	0.0	0.0	0.0	0.0
Cass	0.0	0.0	0.0	0.0
Jefferson	0.006	153.286	2e-08	0.00060112
San Jacinto	0.0	8.151	0.0	0.00028381
Newton	0.0	1.933	0.0	0.0001406
Dickens	0.0	0.0	0.0	0.0
Colorado	0.0	12.562	0.0	0.00059208
Dimmit	0.0	0.0	0.0	0.0
Karnes	0.0	0.0	0.0	0.0
Tarrant	0.032	831.998	2e-08	0.00039905
Crane	0.0	0.0	0.0	0.0
Hopkins	0.0	0.0	0.0	0.0
Burleson	0.0	9.17	1e-08	0.00049865
Smith	0.004	108.125	2e-08	0.00046966
Fort Bend	0.027	682.621	3e-08	0.00086643
Matagorda	0.0	3.071	0.0	8.403e-05
Panola	2.753	1367.592	0.00011892	0.05908033
Parker	0.0	8.685	0.0	6.276e-05
Frio	0.0	0.0	0.0	0.0
Donley	0.251	308.121	7.571e-05	0.09283545
Lamar	0.0	10.422	1e-08	0.00020957
Deaf Smith	0.0	7.816	2e-08	0.00041665
Morris	0.0	3.554	1e-08	0.00028802
Grayson	0.0	9.006	0.0	6.722e-05
Leon	0.344	170.949	1.992e-05	0.00989861
Coryell	0.001	42.646	2e-08	0.00057007
Willacy	0.0	0.0	0.0	0.0
Brazoria	0.004	170.195	1e-08	0.00045974
Live Oak	0.0	0.0	0.0	0.0
Hill	0.0	8.697	0.0	0.00023923
Dawson	0.0	0.0	0.0	0.0
Camp	0.0	0.005	0.0	3.6e-07
Nacogdoches	0.001	45.015	2e-08	0.00068505
Madison	0.0	0.0	0.0	0.0
Starr	0.0	0.009	0.0	1.4e-07
Gillespie	0.0	-1.933	0.0	-7.21e-05
Lavaca	0.0	6.514	1e-08	0.0003239
Lubbock	0.011	292.241	4e-08	0.00095065
Upshur	0.0	6.764	0.0	0.00016394
El Paso	0.012	296.584	1e-08	0.00035276
Aransas	0.001	35.538	4e-08	0.00149371
Comal	0.002	46.029	1e-08	0.00031023
Titus	0.0	0.0	0.0	0.0
Webb	0.01	245.344	3e-08	0.00088922
San Augustine	0.065	88.462	7.87e-06	0.01074616
Liberty	0.001	35.173	2e-08	0.00040746
Terry	0.0	8.7	2e-08	0.00070807
Kleberg	0.0	0.0	0.0	0.0
Howard	0.0	0.0	0.0	0.0
Atascosa	0.0	10.856	1e-08	0.00021578
Hidalgo	0.008	203.223	1e-08	0.00023469
Scurry	0.0	0.0	0.0	0.0
Milam	0.001	13.896	2e-08	0.00055293
Randall	0.003	83.373	2e-08	0.00061182
Midland	0.001	28.225	1e-08	0.00016355
Calhoun	0.0	0.924	0.0	4.285e-05
Hutchinson	0.001	32.182	3e-08	0.00151815
Hemphill	0.0	16.919	1e-07	0.00442331
San Patricio	0.0	11.846	0.0	0.00017709
Stephens	0.0	0.0	0.0	0.0
Mason	0.0	16.091	7e-08	0.00375956
Dallas	0.06	1544.147	2e-08	0.0005854
Andrews	0.0	0.642	0.0	3.539e-05
Swisher	0.0	4.512	1e-08	0.00060463
Waller	0.0	14.663	1e-08	0.00027601
Clay	0.214	113.139	2.046e-05	0.01082045
Lynn	0.0	5.094	1e-08	0.00086681
Shelby	0.001	42.862	4e-08	0.00168628
Van Zandt	0.001	15.198	1e-08	0.00027131
Franklin	0.0	0.0	0.0	0.0
Gaines	0.001	19.541	4e-08	0.00093492
Anderson	0.0	4.832	0.0	8.322e-05
Uvalde	0.0	4.291	0.0	0.00015983
Bastrop	0.001	34.8	1e-08	0.00040011
Jack	0.0	0.0	0.0	0.0
Bell	0.004	90.756	1e-08	0.00025519
Young	0.0	0.0	0.0	0.0
Grimes	0.0	7.382	1e-08	0.0002603
Nueces	0.003	68.609	1e-08	0.00018939
Wise	0.573	284.915	8.4e-06	0.00417122
Maverick	0.0	11.724	1e-08	0.00020047
Robertson	0.0	0.0	0.0	0.0
Dewitt	0.0	4.777	1e-08	0.00023662
Goliad	0.002	71.077	2.5e-07	0.00937193
Angelina	0.0	0.1	0.0	1.14e-06
Crosby	0.0	0.0	0.0	0.0
Chambers	0.001	33.436	3e-08	0.00078759
Knox	0.0	0.0	0.0	0.0
Kaufman	0.001	35.538	1e-08	0.0002763
Moore	0.026	118.935	1.22e-06	0.00553574
Winkler	0.0	0.0	0.0	0.0
Rusk	0.0	0.181	0.0	3.32e-06
Ector	0.0	30.004	0.0	0.00018507
Medina	0.001	16.067	1e-08	0.00031552
Hockley	0.0	12.159	2e-08	0.0005291
Bexar	0.035	894.094	2e-08	0.00045019
Johnson	0.0	4.567	0.0	2.665e-05
Harrison	0.0	16.919	1e-08	0.00025356
Castro	0.0	0.016	0.0	2.09e-06
Pecos	0.0	0.0	0.0	0.0
Palo Pinto	0.0	0.0	0.0	0.0
Val Verde	0.0	8.292	0.0	0.00016851
Blanco	0.0	7.382	2e-08	0.00063084
Hale	0.0	7.108	1e-08	0.0002101
Taylor	0.002	71.06	1e-08	0.00051628
Galveston	0.015	392.116	5e-08	0.00116048
Burnet	0.0	4.342	0.0	9.134e-05
Guadalupe	0.003	71.649	2e-08	0.0004377
Jasper	1.262	626.813	3.517e-05	0.01747359
Collin	0.017	447.698	2e-08	0.00044541
Llano	0.0	0.0	0.0	0.0
Gregg	0.003	66.873	2e-08	0.00054057
Zapata	0.0	0.0	0.0	0.0
Walker	0.001	23.015	1e-08	0.00031753
Polk	0.0	3.057	0.0	6.109e-05
Orange	0.002	52.543	2e-08	0.00062871
Travis	0.021	653.124	2e-08	0.00052302
Hood	0.0	9.023	0.0	0.00014906
Navarro	0.0	20.382	1e-08	0.00041121
Cooke	0.0	0.0	0.0	0.0
Fannin	0.0	6.948	1e-08	0.0001969
Jackson	0.0	2.145	0.0	0.00014424
