Name	Confirmed	Deaths	Recovered	Active
Wilson	0	0	0	0
Zapata	0	0	0	0
Bowie	1	0	0	0
Brewster	0	0	0	0
Gonzales	0	0	0	0
Burnet	1	0	0	0
Dewitt	1	0	0	0
Smith	10	0	0	0
Erath	1	0	0	0
Walker	1	0	0	0
Tyler	0	0	0	0
Hill	0	0	0	0
Kent	0	0	0	0
Bailey	0	0	0	0
Reagan	0	0	0	0
Tarrant	57	1	0	0
Hudspeth	0	0	0	0
La Salle	0	0	0	0
Throckmorton	0	0	0	0
Henderson	0	0	0	0
Irion	0	0	0	0
Brown	2	0	0	0
Sabine	0	0	0	0
Angelina	0	0	0	0
Goliad	0	0	0	0
Upton	0	0	0	0
Rusk	1	0	0	0
Dallas	155	4	0	0
Pecos	0	0	0	0
Live Oak	0	0	0	0
Brooks	0	0	0	0
Victoria	0	0	0	0
Montague	0	0	0	0
El Paso	9	0	0	0
Harris	78	1	0	0
Fisher	0	0	0	0
Crane	1	0	0	0
Dimmit	0	0	0	0
Jack	0	0	0	0
Matagorda	4	1	0	0
Childress	0	0	0	0
Duval	0	0	0	0
Culberson	0	0	0	0
Uvalde	0	0	0	0
Ector	0	0	0	0
Camp	0	0	0	0
Scurry	0	0	0	0
Young	0	0	0	0
Navarro	0	0	0	0
Jeff Davis	0	0	0	0
Burleson	0	0	0	0
Randall	2	0	0	0
San Jacinto	0	0	0	0
Montgomery	19	0	0	0
Upshur	0	0	0	0
Llano	0	0	0	0
Parker	1	0	0	0
Aransas	0	0	0	0
Moore	0	0	0	0
Armstrong	0	0	0	0
Freestone	0	0	0	0
Newton	0	0	0	0
Potter	2	0	0	0
Somervell	0	0	0	0
Milam	2	0	0	0
Marion	0	0	0	0
Jasper	0	0	0	0
Lampasas	0	0	0	0
Hemphill	0	0	0	0
Lubbock	9	0	0	0
Hartley	0	0	0	0
Panola	0	0	0	0
Jackson	0	0	0	0
Schleicher	0	0	0	0
Hays	7	0	0	0
Caldwell	0	0	0	0
Oldham	1	0	0	0
Deaf Smith	1	0	0	0
Mills	0	0	0	0
Webb	4	0	0	0
Liberty	1	0	0	0
Mason	0	0	0	0
Anderson	0	0	0	0
Jefferson	6	0	0	0
Dickens	0	0	0	0
Robertson	1	0	0	0
Orange	1	0	0	0
Wise	0	0	0	0
Nacogdoches	0	0	0	0
Lamar	1	0	0	0
Lee	0	0	0	0
Motley	0	0	0	0
Maverick	1	0	0	0
Sherman	0	0	0	0
Crockett	0	0	0	0
Wilbarger	0	0	0	0
Hamilton	0	0	0	0
Trinity	0	0	0	0
Terry	0	0	0	0
Cottle	0	0	0	0
Ward	0	0	0	0
Reeves	0	0	0	0
Sterling	0	0	0	0
Gray	0	0	0	0
McMullen	0	0	0	0
Johnson	2	0	0	0
Hopkins	0	0	0	0
Menard	0	0	0	0
Stonewall	0	0	0	0
Baylor	0	0	0	0
San Augustine	0	0	0	0
Archer	0	0	0	0
Concho	0	0	0	0
Clay	0	0	0	0
Comal	3	0	0	0
Borden	0	0	0	0
Winkler	0	0	0	0
Madison	0	0	0	0
Taylor	0	0	0	0
Van Zandt	1	0	0	0
Polk	0	0	0	0
Briscoe	0	0	0	0
Collingsworth	0	0	0	0
Kendall	1	0	0	0
Refugio	0	0	0	0
Cameron	6	0	0	0
Nueces	1	0	0	0
Dawson	0	0	0	0
Hidalgo	2	0	0	0
Gillespie	0	0	0	0
Lamb	0	0	0	0
Bexar	57	1	0	0
McCulloch	0	0	0	0
Midland	1	0	0	0
Blanco	1	0	0	0
Cherokee	0	0	0	0
Collin	38	1	0	0
Waller	1	0	0	0
Red River	0	0	0	0
Guadalupe	2	0	0	0
Gaines	1	0	0	0
McLennan	16	0	0	0
Hockley	3	0	0	0
Starr	0	0	0	0
Shelby	0	0	0	0
Dallam	0	0	0	0
Tom Green	0	0	0	0
Wichita	5	0	0	0
Washington	0	0	0	0
Wharton	1	0	0	0
Gregg	1	0	0	0
Howard	0	0	0	0
Ochiltree	0	0	0	0
Fayette	1	0	0	0
Medina	1	0	0	0
Frio	0	0	0	0
Jim Hogg	0	0	0	0
Floyd	0	0	0	0
Garza	0	0	0	0
Delta	0	0	0	0
Kenedy	0	0	0	0
Jim Wells	0	0	0	0
Kinney	0	0	0	0
Comanche	0	0	0	0
Eastland	1	0	0	0
King	0	0	0	0
Hutchinson	0	0	0	0
Stephens	0	0	0	0
Bee	0	0	0	0
Lavaca	1	0	0	0
Cooke	0	0	0	0
Franklin	0	0	0	0
Coryell	0	0	0	0
San Saba	0	0	0	0
Terrell	0	0	0	0
Austin	0	0	0	0
Titus	0	0	0	0
Swisher	0	0	0	0
Colorado	0	0	0	0
Bell	16	0	0	0
Brazoria	16	0	0	0
Leon	0	0	0	0
Kaufman	0	0	0	0
Bandera	0	0	0	0
Wood	0	0	0	0
Crosby	0	0	0	0
Harrison	0	0	0	0
Shackelford	0	0	0	0
Hardeman	0	0	0	0
San Patricio	0	0	0	0
Hood	0	0	0	0
Denton	30	0	0	0
Rockwall	0	0	0	0
Ellis	3	0	0	0
Sutton	0	0	0	0
Bosque	0	0	0	0
Edwards	0	0	0	0
Calhoun	0	0	0	0
Carson	0	0	0	0
Lipscomb	0	0	0	0
Karnes	0	0	0	0
Parmer	0	0	0	0
Donley	0	0	0	0
Roberts	0	0	0	0
Coleman	0	0	0	0
Glasscock	0	0	0	0
Loving	0	0	0	0
Real	0	0	0	0
Williamson	14	0	0	0
Runnels	0	0	0	0
Travis	79	0	0	0
Coke	0	0	0	0
Brazos	12	0	0	0
Falls	1	0	0	0
Cochran	0	0	0	0
Nolan	0	0	0	0
Hale	0	0	0	0
Andrews	0	0	0	0
Wheeler	0	0	0	0
Knox	0	0	0	0
Hall	0	0	0	0
Jones	0	0	0	0
Lynn	0	0	0	0
Hardin	2	0	0	0
Hansford	0	0	0	0
Fort Bend	29	0	0	0
Hunt	0	0	0	0
Kerr	0	0	0	0
