Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Wilson	11.0	0.0	0.0	11.0	0.00021902	0.0	55.0	22.0	13.75	0.0010951	0.00043804	0.000273775
Zapata	3.0	0.0	0.0	3.0	0.00021142	0.0	15.0	6.0	3.75	0.0010571	0.00042284	0.000264275
Bowie	32.0	1.0	0.0	31.0	0.00033926	1.06e-05	333.333333333	153.846153846	100.0	0.00353333333333	0.00163076923077	0.00106
Gonzales	2.0	0.0	0.0	2.0	9.603e-05	0.0	10.0	4.0	2.5	0.00048015	0.00019206	0.0001200375
Burnet	6.0	0.0	0.0	6.0	0.0001262	0.0	30.0	12.0	7.5	0.000631	0.0002524	0.00015775
Duval	1.0	0.0	0.0	1.0	8.919e-05	0.0	5.0	2.0	1.25	0.00044595	0.00017838	0.0001114875
Smith	101.0	2.0	0.0	99.0	0.00043871	8.69e-06	666.666666667	307.692307692	200.0	0.00289666666667	0.00133692307692	0.000869
Erath	13.0	1.0	0.0	12.0	0.00030627	2.356e-05	333.333333333	153.846153846	100.0	0.00785333333333	0.00362461538462	0.002356
Tyler	4.0	0.0	0.0	4.0	0.00018437	0.0	20.0	8.0	5.0	0.00092185	0.00036874	0.0002304625
Hill	8.0	0.0	0.0	8.0	0.00022006	0.0	40.0	16.0	10.0	0.0011003	0.00044012	0.000275075
Robertson	2.0	0.0	0.0	2.0	0.00011571	0.0	10.0	4.0	2.5	0.00057855	0.00023142	0.0001446375
Maverick	10.0	0.0	0.0	10.0	0.00017098	0.0	50.0	20.0	12.5	0.0008549	0.00034196	0.000213725
Trinity	4.0	0.0	0.0	4.0	0.00027137	0.0	20.0	8.0	5.0	0.00135685	0.00054274	0.0003392125
Henderson	10.0	0.0	0.0	10.0	0.00012151	0.0	50.0	20.0	12.5	0.00060755	0.00024302	0.0001518875
Brown	11.0	1.0	0.0	10.0	0.00029005	2.637e-05	333.333333333	153.846153846	100.0	0.00879	0.00405692307692	0.002637
Angelina	18.0	0.0	0.0	18.0	0.00020668	0.0	90.0	36.0	22.5	0.0010334	0.00041336	0.00025835
Goliad	4.0	0.0	0.0	4.0	0.00052743	0.0	20.0	8.0	5.0	0.00263715	0.00105486	0.0006592875
Rusk	16.0	0.0	0.0	16.0	0.00029385	0.0	80.0	32.0	20.0	0.00146925	0.0005877	0.0003673125
Blanco	4.0	0.0	0.0	4.0	0.00034182	0.0	20.0	8.0	5.0	0.0017091	0.00068364	0.000427275
Live Oak	3.0	0.0	0.0	3.0	0.00024659	0.0	15.0	6.0	3.75	0.00123295	0.00049318	0.0003082375
Hockley	14.0	1.0	0.0	13.0	0.00060923	4.352e-05	333.333333333	153.846153846	100.0	0.0145066666667	0.00669538461538	0.004352
Victoria	87.0	0.0	0.0	87.0	0.00094529	0.0	435.0	174.0	108.75	0.00472645	0.00189058	0.0011816125
Montague	5.0	0.0	0.0	5.0	0.00025515	0.0	25.0	10.0	6.25	0.00127575	0.0005103	0.0003189375
El Paso	300.0	2.0	0.0	298.0	0.00035682	2.38e-06	666.666666667	307.692307692	200.0	0.000793333333333	0.000366153846154	0.000238
Harris	3907.0	52.0	0.0	3855.0	0.00083152	1.107e-05	17333.3333333	8000.0	5200.0	0.00369	0.00170307692308	0.001107
Coryell	34.0	0.0	0.0	34.0	0.0004545	0.0	170.0	68.0	42.5	0.0022725	0.000909	0.000568125
Crane	2.0	0.0	0.0	2.0	0.00041719	0.0	10.0	4.0	2.5	0.00208595	0.00083438	0.0005214875
Dimmit	1.0	0.0	0.0	1.0	9.701e-05	0.0	5.0	2.0	1.25	0.00048505	0.00019402	0.0001212625
Jack	2.0	0.0	0.0	2.0	0.00022617	0.0	10.0	4.0	2.5	0.00113085	0.00045234	0.0002827125
Matagorda	49.0	3.0	0.0	46.0	0.00134056	8.207e-05	1000.0	461.538461538	300.0	0.0273566666667	0.0126261538462	0.008207
Palo Pinto	7.0	1.0	0.0	6.0	0.00024242	3.463e-05	333.333333333	153.846153846	100.0	0.0115433333333	0.00532769230769	0.003463
Uvalde	6.0	0.0	0.0	6.0	0.0002235	0.0	30.0	12.0	7.5	0.0011175	0.000447	0.000279375
Ector	45.0	2.0	0.0	43.0	0.00027757	1.234e-05	666.666666667	307.692307692	200.0	0.00411333333333	0.00189846153846	0.001234
Camp	5.0	0.0	0.0	5.0	0.00038364	0.0	25.0	10.0	6.25	0.0019182	0.00076728	0.00047955
Scurry	2.0	0.0	0.0	2.0	0.00011858	0.0	10.0	4.0	2.5	0.0005929	0.00023716	0.000148225
Navarro	16.0	2.0	0.0	14.0	0.00032281	4.035e-05	666.666666667	307.692307692	200.0	0.01345	0.00620769230769	0.004035
Burleson	6.0	0.0	0.0	6.0	0.00032628	0.0	30.0	12.0	7.5	0.0016314	0.00065256	0.00040785
Tarrant	929.0	29.0	0.0	900.0	0.00044558	1.391e-05	9666.66666667	4461.53846154	2900.0	0.00463666666667	0.00214	0.001391
San Jacinto	8.0	0.0	0.0	8.0	0.00027856	0.0	40.0	16.0	10.0	0.0013928	0.00055712	0.0003482
Montgomery	308.0	6.0	0.0	302.0	0.00052122	1.015e-05	2000.0	923.076923077	600.0	0.00338333333333	0.00156153846154	0.001015
Upshur	9.0	0.0	0.0	9.0	0.00021813	0.0	45.0	18.0	11.25	0.00109065	0.00043626	0.0002726625
Llano	3.0	0.0	0.0	3.0	0.00013859	0.0	15.0	6.0	3.75	0.00069295	0.00027718	0.0001732375
Parker	15.0	0.0	0.0	15.0	0.0001084	0.0	75.0	30.0	18.75	0.000542	0.0002168	0.0001355
Aransas	2.0	0.0	0.0	2.0	8.406e-05	0.0	10.0	4.0	2.5	0.0004203	0.00016812	0.000105075
Moore	36.0	0.0	0.0	36.0	0.00167559	0.0	180.0	72.0	45.0	0.00837795	0.00335118	0.0020944875
Armstrong	1.0	0.0	0.0	1.0	0.00052854	0.0	5.0	2.0	1.25	0.0026427	0.00105708	0.000660675
Newton	2.0	0.0	0.0	2.0	0.0001455	0.0	10.0	4.0	2.5	0.0007275	0.000291	0.000181875
Potter	79.0	2.0	0.0	77.0	0.00066027	1.672e-05	666.666666667	307.692307692	200.0	0.00557333333333	0.00257230769231	0.001672
Milam	8.0	0.0	0.0	8.0	0.00031833	0.0	40.0	16.0	10.0	0.00159165	0.00063666	0.0003979125
Jasper	7.0	1.0	0.0	6.0	0.00019514	2.788e-05	333.333333333	153.846153846	100.0	0.00929333333333	0.00428923076923	0.002788
Lampasas	2.0	0.0	0.0	2.0	9.421e-05	0.0	10.0	4.0	2.5	0.00047105	0.00018842	0.0001177625
Hemphill	1.0	0.0	0.0	1.0	0.00026144	0.0	5.0	2.0	1.25	0.0013072	0.00052288	0.0003268
San Augustine	9.0	1.0	0.0	8.0	0.00109329	0.00012148	333.333333333	153.846153846	100.0	0.0404933333333	0.0186892307692	0.012148
Polk	11.0	0.0	0.0	11.0	0.00021986	0.0	55.0	22.0	13.75	0.0010993	0.00043972	0.000274825
Panola	20.0	1.0	0.0	19.0	0.00086401	4.32e-05	333.333333333	153.846153846	100.0	0.0144	0.00664615384615	0.00432
Jackson	4.0	0.0	0.0	4.0	0.00026893	0.0	20.0	8.0	5.0	0.00134465	0.00053786	0.0003361625
Howard	1.0	1.0	0.0	0.0	2.743e-05	2.743e-05	333.333333333	153.846153846	100.0	0.00914333333333	0.00422	0.002743
Caldwell	6.0	0.0	0.0	6.0	0.00013874	0.0	30.0	12.0	7.5	0.0006937	0.00027748	0.000173425
Oldham	3.0	1.0	0.0	2.0	0.00140779	0.00046926	333.333333333	153.846153846	100.0	0.15642	0.0721938461538	0.046926
Deaf Smith	11.0	0.0	0.0	11.0	0.00058635	0.0	55.0	22.0	13.75	0.00293175	0.0011727	0.0007329375
Webb	206.0	8.0	0.0	198.0	0.00074662	2.899e-05	2666.66666667	1230.76923077	800.0	0.00966333333333	0.00446	0.002899
Liberty	20.0	0.0	0.0	20.0	0.00023169	0.0	100.0	40.0	25.0	0.00115845	0.00046338	0.0002896125
Mason	1.0	0.0	0.0	1.0	0.00023364	0.0	5.0	2.0	1.25	0.0011682	0.00046728	0.00029205
Anderson	4.0	0.0	0.0	4.0	6.89e-05	0.0	20.0	8.0	5.0	0.0003445	0.0001378	8.6125e-05
Jefferson	134.0	6.0	0.0	128.0	0.00052549	2.353e-05	2000.0	923.076923077	600.0	0.00784333333333	0.00362	0.002353
Dickens	1.0	0.0	0.0	1.0	0.00044464	0.0	5.0	2.0	1.25	0.0022232	0.00088928	0.0005558
Orange	45.0	0.0	0.0	45.0	0.00053846	0.0	225.0	90.0	56.25	0.0026923	0.00107692	0.000673075
Wise	5.0	0.0	0.0	5.0	7.32e-05	0.0	25.0	10.0	6.25	0.000366	0.0001464	9.15e-05
Nacogdoches	56.0	4.0	0.0	52.0	0.00085222	6.087e-05	1333.33333333	615.384615385	400.0	0.02029	0.00936461538462	0.006087
Lamar	8.0	0.0	0.0	8.0	0.00016088	0.0	40.0	16.0	10.0	0.0008044	0.00032176	0.0002011
