Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	4.431	4.431	3.704e-05	3.704e-05
McCulloch	0.0	0.0	0.0	0.0
Floyd	0.0	0.0	0.0	0.0
Oldham	0.06	0.06	2.81e-05	2.81e-05
Limestone	0.397	0.397	1.687e-05	1.687e-05
Lamb	0.0	0.0	0.0	0.0
McLennan	1.797	1.797	7.06e-06	7.06e-06
Jones	0.0	0.0	0.0	0.0
Brown	0.419	0.419	1.105e-05	1.105e-05
Tyler	1.797	1.797	8.281e-05	8.281e-05
Wood	0.0	0.0	0.0	0.0
Brazos	5.749	5.749	2.535e-05	2.535e-05
Montague	0.0	0.0	0.0	0.0
Kendall	0.12	0.12	2.62e-06	2.62e-06
Dallam	0.0	0.0	0.0	0.0
Gray	0.0	0.0	0.0	0.0
Austin	0.442	0.442	1.473e-05	1.473e-05
Williamson	0.305	0.305	5.4e-07	5.4e-07
Cherokee	0.0	0.0	0.0	0.0
Ellis	2.096	2.096	1.168e-05	1.168e-05
Cameron	9.761	9.761	2.303e-05	2.303e-05
Harris	171.749	171.749	3.655e-05	3.655e-05
Wilson	0.026	0.026	5.1e-07	5.1e-07
Montgomery	11.079	11.079	1.875e-05	1.875e-05
Eastland	0.0	0.0	0.0	0.0
Jim Wells	0.0	0.0	0.0	0.0
Wharton	1.018	1.018	2.446e-05	2.446e-05
Callahan	0.0	0.0	0.0	0.0
Comanche	2.767	2.767	0.00020444	0.00020444
Wichita	0.067	0.067	5.1e-07	5.1e-07
Gonzales	0.874	0.874	4.198e-05	4.198e-05
Kerr	1.797	1.797	3.428e-05	3.428e-05
Henderson	3.593	3.593	4.366e-05	4.366e-05
Trinity	0.0	0.0	0.0	0.0
Mitchell	0.0	0.0	0.0	0.0
Hamilton	0.0	0.0	0.0	0.0
Lee	0.0	0.0	0.0	0.0
Caldwell	0.0	0.0	0.0	0.0
Washington	7.001	7.001	0.00019941	0.00019941
Rockwall	0.442	0.442	4.39e-06	4.39e-06
Lampasas	0.0	0.0	0.0	0.0
Reeves	0.898	0.898	5.723e-05	5.723e-05
Falls	0.898	0.898	5.182e-05	5.182e-05
Tom Green	1.574	1.574	1.332e-05	1.332e-05
Erath	0.072	0.072	1.69e-06	1.69e-06
Bandera	0.0	0.0	0.0	0.0
Hunt	0.0	0.0	0.0	0.0
Hardin	2.455	2.455	4.292e-05	4.292e-05
Hansford	0.0	0.0	0.0	0.0
Denton	17.846	17.846	2.077e-05	2.077e-05
Hays	3.833	3.833	1.722e-05	1.722e-05
Bowie	1.258	1.258	1.333e-05	1.333e-05
Martin	0.166	0.166	2.88e-05	2.88e-05
Victoria	4.721	4.721	5.13e-05	5.13e-05
Fayette	0.015	0.015	6e-07	6e-07
Cass	0.0	0.0	0.0	0.0
Jefferson	7.006	7.006	2.748e-05	2.748e-05
San Jacinto	2.767	2.767	9.634e-05	9.634e-05
Newton	0.898	0.898	6.535e-05	6.535e-05
Dickens	0.0	0.0	0.0	0.0
Colorado	5.39	5.39	0.00025402	0.00025402
Karnes	0.0	0.0	0.0	0.0
Tarrant	30.002	30.002	1.439e-05	1.439e-05
Crane	0.0	0.0	0.0	0.0
Hopkins	0.175	0.175	4.75e-06	4.75e-06
Burleson	4.612	4.612	0.00025078	0.00025078
Smith	4.731	4.731	2.055e-05	2.055e-05
Fort Bend	23.714	23.714	3.01e-05	3.01e-05
Matagorda	0.141	0.141	3.84e-06	3.84e-06
Panola	0.0	0.0	0.0	0.0
Parker	0.18	0.18	1.3e-06	1.3e-06
Frio	0.0	0.0	0.0	0.0
Donley	11.677	11.677	0.00351837	0.00351837
Lamar	0.419	0.419	8.43e-06	8.43e-06
Deaf Smith	0.778	0.778	4.15e-05	4.15e-05
Morris	0.85	0.85	6.892e-05	6.892e-05
Grayson	0.069	0.069	5.1e-07	5.1e-07
Leon	1.797	1.797	0.00010403	0.00010403
Coryell	1.361	1.361	1.819e-05	1.819e-05
Willacy	0.0	0.0	0.0	0.0
Brazoria	8.563	8.563	2.313e-05	2.313e-05
Live Oak	2.695	2.695	0.0002215	0.0002215
Hill	0.0	0.0	0.0	0.0
Dawson	0.0	0.0	0.0	0.0
Camp	1.749	1.749	0.00013416	0.00013416
Nacogdoches	2.211	2.211	3.365e-05	3.365e-05
Starr	0.108	0.108	1.67e-06	1.67e-06
Gillespie	0.898	0.898	3.351e-05	3.351e-05
Lavaca	0.18	0.18	8.93e-06	8.93e-06
Lubbock	11.537	11.537	3.753e-05	3.753e-05
Upshur	5.39	5.39	0.00013063	0.00013063
El Paso	10.48	10.48	1.246e-05	1.246e-05
Aransas	0.0	0.0	0.0	0.0
Comal	1.856	1.856	1.251e-05	1.251e-05
Titus	0.0	0.0	0.0	0.0
Webb	10.839	10.839	3.928e-05	3.928e-05
San Augustine	3.593	3.593	0.00043648	0.00043648
Liberty	0.958	0.958	1.11e-05	1.11e-05
Terry	0.233	0.233	1.897e-05	1.897e-05
Kleberg	1.845	1.845	5.926e-05	5.926e-05
Atascosa	0.18	0.18	3.57e-06	3.57e-06
Hidalgo	8.353	8.353	9.65e-06	9.65e-06
Milam	0.18	0.18	7.15e-06	7.15e-06
Randall	3.234	3.234	2.373e-05	2.373e-05
Midland	1.617	1.617	9.37e-06	9.37e-06
Calhoun	0.68	0.68	3.156e-05	3.156e-05
Hutchinson	0.0	0.0	0.0	0.0
Hemphill	0.0	0.0	0.0	0.0
San Patricio	0.227	0.227	3.39e-06	3.39e-06
Mason	0.0	0.0	0.0	0.0
Dallas	54.543	54.543	2.068e-05	2.068e-05
Andrews	9.223	9.223	0.00050877	0.00050877
Swisher	0.996	0.996	0.00013346	0.00013346
Waller	0.718	0.718	1.352e-05	1.352e-05
Clay	0.874	0.874	8.362e-05	8.362e-05
Lynn	3.689	3.689	0.00062774	0.00062774
Shelby	0.973	0.973	3.827e-05	3.827e-05
Van Zandt	0.539	0.539	9.62e-06	9.62e-06
Franklin	0.898	0.898	8.344e-05	8.344e-05
Gaines	0.898	0.898	4.298e-05	4.298e-05
Anderson	1.797	1.797	3.094e-05	3.094e-05
Uvalde	0.162	0.162	6.02e-06	6.02e-06
Bastrop	0.874	0.874	1.005e-05	1.005e-05
Bell	3.473	3.473	9.77e-06	9.77e-06
Young	0.0	0.0	0.0	0.0
Grimes	0.06	0.06	2.11e-06	2.11e-06
Nueces	4.012	4.012	1.108e-05	1.108e-05
Wise	2.695	2.695	3.945e-05	3.945e-05
Maverick	0.479	0.479	8.19e-06	8.19e-06
Robertson	0.0	0.0	0.0	0.0
Dewitt	0.18	0.18	8.9e-06	8.9e-06
Goliad	2.551	2.551	0.00033641	0.00033641
Angelina	1.049	1.049	1.205e-05	1.205e-05
Crosby	0.0	0.0	0.0	0.0
Chambers	0.778	0.778	1.834e-05	1.834e-05
Knox	0.0	0.0	0.0	0.0
Kaufman	1.247	1.247	9.7e-06	9.7e-06
Moore	8.084	8.084	0.00037628	0.00037628
Rusk	1.018	1.018	1.87e-05	1.87e-05
Ector	0.0	0.0	0.0	0.0
Medina	0.299	0.299	5.88e-06	5.88e-06
Hockley	0.539	0.539	2.345e-05	2.345e-05
Bexar	38.146	38.146	1.921e-05	1.921e-05
Johnson	0.933	0.933	5.45e-06	5.45e-06
Harrison	1.226	1.226	1.837e-05	1.837e-05
Castro	0.299	0.299	3.906e-05	3.906e-05
Pecos	0.0	0.0	0.0	0.0
Palo Pinto	0.0	0.0	0.0	0.0
Val Verde	0.17	0.17	3.46e-06	3.46e-06
Blanco	0.299	0.299	2.559e-05	2.559e-05
Hale	0.01	0.01	3e-07	3e-07
Taylor	2.541	2.541	1.846e-05	1.846e-05
Galveston	24.912	24.912	7.373e-05	7.373e-05
Burnet	0.18	0.18	3.78e-06	3.78e-06
Guadalupe	2.575	2.575	1.573e-05	1.573e-05
Jasper	2.695	2.695	7.512e-05	7.512e-05
Collin	18.085	18.085	1.799e-05	1.799e-05
Llano	0.0	0.0	0.0	0.0
Gregg	2.036	2.036	1.646e-05	1.646e-05
Zapata	0.0	0.0	0.0	0.0
Walker	1.317	1.317	1.818e-05	1.818e-05
Polk	7.378	7.378	0.00014748	0.00014748
Orange	3.054	3.054	3.654e-05	3.654e-05
Travis	28.625	28.625	2.292e-05	2.292e-05
Hood	0.126	0.126	2.08e-06	2.08e-06
Navarro	-0.778	-0.778	-1.569e-05	-1.569e-05
Fannin	0.18	0.18	5.09e-06	5.09e-06
Jackson	0.0	0.0	0.0	0.0
