Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	4.551	4.551	3.804e-05	3.804e-05
McCulloch	0.0	0.0	0.0	0.0
Floyd	0.0	0.0	0.0	0.0
Oldham	0.16	0.16	7.494e-05	7.494e-05
Concho	0.0	0.0	0.0	0.0
Limestone	0.737	0.737	3.134e-05	3.134e-05
Lamb	0.808	0.808	6.144e-05	6.144e-05
McLennan	2.056	2.056	8.08e-06	8.08e-06
Jones	0.0	0.0	0.0	0.0
Brown	0.499	0.499	1.316e-05	1.316e-05
Delta	0.0	0.0	0.0	0.0
Tyler	0.306	0.306	1.411e-05	1.411e-05
Wood	0.306	0.306	6.79e-06	6.79e-06
Brazos	5.669	5.669	2.5e-05	2.5e-05
Montague	0.054	0.054	2.75e-06	2.75e-06
Kendall	0.021	0.021	4.5e-07	4.5e-07
Dallam	0.0	0.0	0.0	0.0
Gray	0.0	0.0	0.0	0.0
Austin	0.442	0.442	1.473e-05	1.473e-05
Williamson	2.785	2.785	4.91e-06	4.91e-06
Cherokee	0.0	0.0	0.0	0.0
Ellis	2.854	2.854	1.591e-05	1.591e-05
Cameron	10.58	10.58	2.496e-05	2.496e-05
Harris	248.341	248.341	5.285e-05	5.285e-05
Wilson	0.51	0.51	1.016e-05	1.016e-05
Montgomery	14.113	14.113	2.388e-05	2.388e-05
Eastland	0.0	0.0	0.0	0.0
Jim Wells	1.701	1.701	4.167e-05	4.167e-05
Rains	0.0	0.0	0.0	0.0
Wharton	1.637	1.637	3.933e-05	3.933e-05
Callahan	0.0	0.0	0.0	0.0
Comanche	0.105	0.105	7.76e-06	7.76e-06
Wichita	0.918	0.918	6.95e-06	6.95e-06
Gonzales	0.148	0.148	7.12e-06	7.12e-06
Kerr	0.0	0.0	0.0	0.0
Henderson	1.261	1.261	1.532e-05	1.532e-05
Trinity	2.486	2.486	0.00016862	0.00016862
Mitchell	0.0	0.0	0.0	0.0
Hamilton	0.0	0.0	0.0	0.0
Lee	1.701	1.701	9.921e-05	9.921e-05
Caldwell	0.014	0.014	3.3e-07	3.3e-07
Washington	2.425	2.425	6.908e-05	6.908e-05
Rockwall	0.663	0.663	6.58e-06	6.58e-06
Lampasas	1.657	1.657	7.805e-05	7.805e-05
Reeves	0.0	0.0	0.0	0.0
Falls	0.898	0.898	5.182e-05	5.182e-05
Tom Green	1.982	1.982	1.677e-05	1.677e-05
Erath	0.539	0.539	1.27e-05	1.27e-05
Bandera	0.0	0.0	0.0	0.0
Bee	0.0	0.0	0.0	0.0
Hunt	1.166	1.166	1.208e-05	1.208e-05
Hardin	3.673	3.673	6.42e-05	6.42e-05
Hansford	0.0	0.0	0.0	0.0
Denton	21.199	21.199	2.468e-05	2.468e-05
Hays	4.352	4.352	1.955e-05	1.955e-05
Bowie	1.557	1.557	1.651e-05	1.651e-05
Martin	0.055	0.055	9.6e-06	9.6e-06
Victoria	6.237	6.237	6.776e-05	6.776e-05
Fayette	0.0	0.0	0.0	0.0
Cass	0.0	0.0	0.0	0.0
Jefferson	7.046	7.046	2.763e-05	2.763e-05
San Jacinto	0.42	0.42	1.463e-05	1.463e-05
Newton	0.102	0.102	7.43e-06	7.43e-06
Dickens	0.0	0.0	0.0	0.0
Colorado	0.663	0.663	3.127e-05	3.127e-05
Dimmit	0.0	0.0	0.0	0.0
Karnes	0.0	0.0	0.0	0.0
Tarrant	38.246	38.246	1.834e-05	1.834e-05
Crane	0.0	0.0	0.0	0.0
Hopkins	0.0	0.0	0.0	0.0
Burleson	0.473	0.473	2.571e-05	2.571e-05
Smith	4.97	4.97	2.159e-05	2.159e-05
Fort Bend	31.379	31.379	3.983e-05	3.983e-05
Matagorda	0.656	0.656	1.795e-05	1.795e-05
Panola	12.496	12.496	0.00053982	0.00053982
Parker	0.399	0.399	2.89e-06	2.89e-06
Frio	0.0	0.0	0.0	0.0
Donley	9.458	9.458	0.00284954	0.00284954
Lamar	0.479	0.479	9.63e-06	9.63e-06
Deaf Smith	0.359	0.359	1.915e-05	1.915e-05
Morris	0.17	0.17	1.378e-05	1.378e-05
Grayson	0.536	0.536	4e-06	4e-06
Leon	1.562	1.562	9.044e-05	9.044e-05
Coryell	2.041	2.041	2.728e-05	2.728e-05
Willacy	0.0	0.0	0.0	0.0
Brazoria	8.334	8.334	2.251e-05	2.251e-05
Live Oak	0.0	0.0	0.0	0.0
Hill	0.459	0.459	1.264e-05	1.264e-05
Dawson	0.0	0.0	0.0	0.0
Camp	0.005	0.005	3.6e-07	3.6e-07
Nacogdoches	2.154	2.154	3.279e-05	3.279e-05
Madison	0.0	0.0	0.0	0.0
Starr	0.003	0.003	4e-08	4e-08
Gillespie	-0.102	-0.102	-3.81e-06	-3.81e-06
Lavaca	0.299	0.299	1.489e-05	1.489e-05
Lubbock	13.434	13.434	4.37e-05	4.37e-05
Upshur	0.357	0.357	8.66e-06	8.66e-06
El Paso	13.634	13.634	1.622e-05	1.622e-05
Aransas	1.701	1.701	7.149e-05	7.149e-05
Comal	2.116	2.116	1.426e-05	1.426e-05
Titus	0.0	0.0	0.0	0.0
Webb	11.278	11.278	4.088e-05	4.088e-05
San Augustine	2.916	2.916	0.00035428	0.00035428
Liberty	1.617	1.617	1.873e-05	1.873e-05
Terry	0.408	0.408	3.321e-05	3.321e-05
Kleberg	0.0	0.0	0.0	0.0
Howard	0.0	0.0	0.0	0.0
Atascosa	0.499	0.499	9.92e-06	9.92e-06
Hidalgo	9.342	9.342	1.079e-05	1.079e-05
Scurry	0.0	0.0	0.0	0.0
Milam	0.639	0.639	2.542e-05	2.542e-05
Randall	3.833	3.833	2.812e-05	2.812e-05
Midland	1.298	1.298	7.52e-06	7.52e-06
Calhoun	0.197	0.197	9.16e-06	9.16e-06
Hutchinson	1.617	1.617	7.627e-05	7.627e-05
Hemphill	0.829	0.829	0.0002166	0.0002166
San Patricio	0.567	0.567	8.48e-06	8.48e-06
Stephens	0.0	0.0	0.0	0.0
Mason	0.808	0.808	0.00018888	0.00018888
Dallas	70.983	70.983	2.691e-05	2.691e-05
Andrews	0.189	0.189	1.044e-05	1.044e-05
Swisher	0.221	0.221	2.961e-05	2.961e-05
Waller	0.718	0.718	1.352e-05	1.352e-05
Clay	1.192	1.192	0.00011399	0.00011399
Lynn	0.263	0.263	4.469e-05	4.469e-05
Shelby	2.099	2.099	8.257e-05	8.257e-05
Van Zandt	0.699	0.699	1.247e-05	1.247e-05
Franklin	0.0	0.0	0.0	0.0
Gaines	0.898	0.898	4.298e-05	4.298e-05
Anderson	0.255	0.255	4.4e-06	4.4e-06
Uvalde	0.216	0.216	8.03e-06	8.03e-06
Bastrop	1.632	1.632	1.876e-05	1.876e-05
Jack	0.0	0.0	0.0	0.0
Bell	4.172	4.172	1.173e-05	1.173e-05
Young	0.0	0.0	0.0	0.0
Grimes	0.339	0.339	1.197e-05	1.197e-05
Nueces	3.154	3.154	8.71e-06	8.71e-06
Wise	2.603	2.603	3.811e-05	3.811e-05
Maverick	0.539	0.539	9.22e-06	9.22e-06
Robertson	0.0	0.0	0.0	0.0
Dewitt	0.22	0.22	1.088e-05	1.088e-05
Goliad	3.402	3.402	0.00044855	0.00044855
Angelina	0.028	0.028	3.2e-07	3.2e-07
Crosby	0.0	0.0	0.0	0.0
Chambers	1.537	1.537	3.62e-05	3.62e-05
Knox	0.0	0.0	0.0	0.0
Kaufman	1.701	1.701	1.322e-05	1.322e-05
Moore	4.843	4.843	0.00022543	0.00022543
Winkler	0.0	0.0	0.0	0.0
Rusk	0.049	0.049	9e-07	9e-07
Ector	1.734	1.734	1.069e-05	1.069e-05
Medina	0.739	0.739	1.45e-05	1.45e-05
Hockley	0.559	0.559	2.432e-05	2.432e-05
