Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Magallanes	1284.0	15.0	0.0	1269.0	N/A	N/A	N/A	N/A	5000.0	2307.69230769	1500.0	N/A	N/A	N/A
Coquimbo	1980.0	12.0	0.0	1968.0	N/A	N/A	N/A	N/A	4000.0	1846.15384615	1200.0	N/A	N/A	N/A
Metropolitana	180532.0	3114.0	0.0	177418.0	N/A	N/A	N/A	N/A	1038000.0	479076.923077	311400.0	N/A	N/A	N/A
Arica y Parinacota	1218.0	11.0	0.0	1207.0	N/A	N/A	N/A	N/A	3666.66666667	1692.30769231	1100.0	N/A	N/A	N/A
Biobio	4015.0	25.0	0.0	3990.0	N/A	N/A	N/A	N/A	8333.33333333	3846.15384615	2500.0	N/A	N/A	N/A
Tarapaca	4787.0	67.0	0.0	4720.0	N/A	N/A	N/A	N/A	22333.3333333	10307.6923077	6700.0	N/A	N/A	N/A
Unknown	0.0	0.0	181931.0	-181931.0	N/A	N/A	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Maule	3386.0	24.0	0.0	3362.0	N/A	N/A	N/A	N/A	8000.0	3692.30769231	2400.0	N/A	N/A	N/A
Valparaiso	8253.0	141.0	0.0	8112.0	N/A	N/A	N/A	N/A	47000.0	21692.3076923	14100.0	N/A	N/A	N/A
Los Lagos	1249.0	14.0	0.0	1235.0	N/A	N/A	N/A	N/A	4666.66666667	2153.84615385	1400.0	N/A	N/A	N/A
Atacama	561.0	0.0	0.0	561.0	N/A	N/A	N/A	N/A	2805.0	1122.0	701.25	N/A	N/A	N/A
Antofagasta	5241.0	81.0	0.0	5160.0	N/A	N/A	N/A	N/A	27000.0	12461.5384615	8100.0	N/A	N/A	N/A
Nuble	1929.0	24.0	0.0	1905.0	N/A	N/A	N/A	N/A	8000.0	3692.30769231	2400.0	N/A	N/A	N/A
Los Rios	555.0	10.0	0.0	545.0	N/A	N/A	N/A	N/A	3333.33333333	1538.46153846	1000.0	N/A	N/A	N/A
Araucania	2815.0	36.0	0.0	2779.0	N/A	N/A	N/A	N/A	12000.0	5538.46153846	3600.0	N/A	N/A	N/A
OHiggins	2797.0	41.0	0.0	2756.0	N/A	N/A	N/A	N/A	13666.6666667	6307.69230769	4100.0	N/A	N/A	N/A
Aysen	26.0	0.0	0.0	26.0	N/A	N/A	N/A	N/A	130.0	52.0	32.5	N/A	N/A	N/A
