Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Magallanes	1088.0	15.0	0.0	1073.0	N/A	N/A	N/A	N/A	5000.0	2307.69230769	1500.0	N/A	N/A	N/A
Coquimbo	1175.0	5.0	0.0	1170.0	N/A	N/A	N/A	N/A	1666.66666667	769.230769231	500.0	N/A	N/A	N/A
Metropolitana	115126.0	1968.0	0.0	113158.0	N/A	N/A	N/A	N/A	656000.0	302769.230769	196800.0	N/A	N/A	N/A
Arica y Parinacota	914.0	8.0	0.0	906.0	N/A	N/A	N/A	N/A	2666.66666667	1230.76923077	800.0	N/A	N/A	N/A
Biobio	2694.0	11.0	0.0	2683.0	N/A	N/A	N/A	N/A	3666.66666667	1692.30769231	1100.0	N/A	N/A	N/A
Tarapaca	3491.0	35.0	0.0	3456.0	N/A	N/A	N/A	N/A	11666.6666667	5384.61538462	3500.0	N/A	N/A	N/A
Unknown	0.0	0.0	117361.0	-117361.0	N/A	N/A	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Maule	2289.0	18.0	0.0	2271.0	N/A	N/A	N/A	N/A	6000.0	2769.23076923	1800.0	N/A	N/A	N/A
Valparaiso	5391.0	85.0	0.0	5306.0	N/A	N/A	N/A	N/A	28333.3333333	13076.9230769	8500.0	N/A	N/A	N/A
Los Lagos	1028.0	12.0	0.0	1016.0	N/A	N/A	N/A	N/A	4000.0	1846.15384615	1200.0	N/A	N/A	N/A
Atacama	348.0	0.0	0.0	348.0	N/A	N/A	N/A	N/A	1740.0	696.0	435.0	N/A	N/A	N/A
Antofagasta	3402.0	45.0	0.0	3357.0	N/A	N/A	N/A	N/A	15000.0	6923.07692308	4500.0	N/A	N/A	N/A
Nuble	1584.0	18.0	0.0	1566.0	N/A	N/A	N/A	N/A	6000.0	2769.23076923	1800.0	N/A	N/A	N/A
Los Rios	446.0	8.0	0.0	438.0	N/A	N/A	N/A	N/A	2666.66666667	1230.76923077	800.0	N/A	N/A	N/A
Araucania	2445.0	32.0	0.0	2413.0	N/A	N/A	N/A	N/A	10666.6666667	4923.07692308	3200.0	N/A	N/A	N/A
OHiggins	1317.0	23.0	0.0	1294.0	N/A	N/A	N/A	N/A	7666.66666667	3538.46153846	2300.0	N/A	N/A	N/A
Aysen	21.0	0.0	0.0	21.0	N/A	N/A	N/A	N/A	105.0	42.0	26.25	N/A	N/A	N/A
