Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Bernalillo	32.0	0.0	0.0	0.0	4.715e-05	0.0	160.0	64.0	40.0	0.00023575	9.43e-05	5.89375e-05	2020-03-22
Bernalillo	38	0	0	0	5.599e-05	0.0	190	76	47.5	0.00027995	0.00011198	6.99875e-05	6	0	2020-03-23
Bernalillo	43	0	0	0	6.336e-05	0.0	215	86	53.75	0.0003168	0.00012672	7.92e-05	5	0	-16.7	0	2020-03-24
Bernalillo	48	0	0	0	7.072e-05	0.0	240	96	60	0.0003536	0.00014144	8.84e-05	5	0	0	0	2020-03-25
Bernalillo	48	0	0	0	7.072e-05	0.0	240	96	60	0.0003536	0.00014144	8.84e-05	0	0	-100	0	2020-03-26
Bernalillo	55	0	0	0	8.104e-05	0.0	275	110	68.75	0.0004052	0.00016208	0.0001013	7	0	100	0	2020-03-27
Bernalillo	93	0	0	0	0.00013703	0.0	465	186	116.25	0.00068515	0.00027406	0.0001712875	38	0	442.9	0	2020-03-28
Bernalillo	101	1	0	0	0.00014881	1.47e-06	333.333333333	153.846153846	100	0.00049	0.000226153846154	0.000147	8	1	-78.9	0	2020-03-29
Bernalillo	101	1	0	0	0.00014881	1.47e-06	333.333333333	153.846153846	100	0.00049	0.000226153846154	0.000147	0	0	-100	0	2020-03-30
Bernalillo	129	3	0	0	1.9007e-4	4.42e-6	1000	461.538461538	300	0.00147333333333	6.8e-4	4.42e-4	28	2	100	0	2020-03-31
Bernalillo	129	4	0	0	1.9007e-4	5.89e-6	1333.33333333	615.384615385	400	0.00196333333333	9.06153846154e-4	5.89e-4	0	1	-100	0	2020-04-01
Bernalillo	148	4	0	0	0.00021806	5.89e-06	1333.33333333	615.384615385	400	0.00196333333333	0.000906153846154	0.000589	19	0	100	0	2020-04-02
Bernalillo	202	7	0	0	0.00029763	1.031e-05	2333.33333333	1076.92307692	700	0.00343666666667	0.00158615384615	0.001031	54	3	184.2	0	2020-04-03
Bernalillo	202	7	0	0	0.00029763	1.031e-05	2333.33333333	1076.92307692	700	0.00343666666667	0.00158615384615	0.001031	0	0	-100	0	2020-04-04
Bernalillo	246	7	0	0	0.00036246	1.031e-05	2333.33333333	1076.92307692	700	0.00343666666667	0.00158615384615	0.001031	44	0	100	0	2020-04-05
