Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-18	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0
2020-03-19	0.001	0.0	0.002	1e-08	0.0	0.0	0.0	0.0
2020-03-20	0.001	0.0	0.003	1e-08	0.0	0.0	0.0	0.0
2020-03-21	0.002	1e-08	0.005	1e-08	0.0	0.0	0.0	0.0
2020-03-22	0.005	1e-08	0.01	3e-08	0.0	0.0	0.0	0.0
2020-03-23	0.008	2e-08	0.018	5e-08	0.0	0.0	0.0	0.0
2020-03-24	0.011	3e-08	0.029	7e-08	0.0	0.0	0.0	0.0
2020-03-25	0.015	4e-08	0.044	1.1e-07	0.0	0.0	0.0	0.0
2020-03-26	0.024	6e-08	0.067	1.7e-07	0.0	0.0	0.0	0.0
2020-03-27	0.036	9e-08	0.103	2.7e-07	0.0	0.0	0.001	0.0
2020-03-28	0.049	1.3e-07	0.152	3.9e-07	0.0	0.0	0.001	0.0
2020-03-29	0.06	1.6e-07	0.213	5.5e-07	0.0	0.0	0.001	0.0
2020-03-30	0.068	1.8e-07	0.281	7.3e-07	0.0	0.0	0.002	0.0
2020-03-31	0.073	1.9e-07	0.354	9.2e-07	0.0	0.0	0.002	1e-08
2020-04-01	0.077	2e-07	0.431	1.12e-06	0.0	0.0	0.003	1e-08
2020-04-02	0.078	2e-07	0.509	1.32e-06	0.0	0.0	0.003	1e-08
2020-04-03	0.079	2.1e-07	0.588	1.53e-06	0.0	0.0	0.004	1e-08
2020-04-04	0.08	2.1e-07	0.669	1.73e-06	0.0	0.0	0.004	1e-08
2020-04-05	0.079	2.1e-07	0.748	1.94e-06	0.0	0.0	0.004	1e-08
2020-04-06	0.078	2e-07	0.826	2.14e-06	0.0	0.0	0.005	1e-08
2020-04-07	0.077	2e-07	0.903	2.34e-06	0.0	0.0	0.005	1e-08
2020-04-08	0.072	1.9e-07	0.975	2.53e-06	0.0	0.0	0.006	2e-08
2020-04-09	0.07	1.8e-07	1.045	2.71e-06	0.0	0.0	0.006	2e-08
2020-04-10	0.066	1.7e-07	1.112	2.88e-06	0.0	0.0	0.007	2e-08
2020-04-11	0.057	1.5e-07	1.169	3.03e-06	0.0	0.0	0.007	2e-08
2020-04-12	0.049	1.3e-07	1.218	3.16e-06	0.0	0.0	0.007	2e-08
2020-04-13	0.043	1.1e-07	1.261	3.27e-06	0.0	0.0	0.008	2e-08
2020-04-14	0.037	9e-08	1.297	3.36e-06	0.0	0.0	0.008	2e-08
2020-04-15	0.031	8e-08	1.328	3.44e-06	0.0	0.0	0.008	2e-08
2020-04-16	0.025	6e-08	1.353	3.51e-06	0.0	0.0	0.008	2e-08
2020-04-17	0.02	5e-08	1.373	3.56e-06	0.0	0.0	0.008	2e-08
2020-04-18	0.017	4e-08	1.389	3.6e-06	0.0	0.0	0.008	2e-08
2020-04-19	0.015	4e-08	1.404	3.64e-06	0.0	0.0	0.008	2e-08
2020-04-20	0.013	3e-08	1.417	3.67e-06	0.0	0.0	0.009	2e-08
2020-04-21	0.011	3e-08	1.428	3.7e-06	0.0	0.0	0.009	2e-08
2020-04-22	0.009	2e-08	1.437	3.73e-06	0.0	0.0	0.009	2e-08
2020-04-23	0.007	2e-08	1.444	3.74e-06	0.0	0.0	0.009	2e-08
2020-04-24	0.005	1e-08	1.449	3.76e-06	0.0	0.0	0.009	2e-08
2020-04-25	0.004	1e-08	1.453	3.77e-06	0.0	0.0	0.009	2e-08
2020-04-26	0.003	1e-08	1.456	3.77e-06	0.0	0.0	0.009	2e-08
2020-04-27	0.002	1e-08	1.458	3.78e-06	0.0	0.0	0.009	2e-08
2020-04-28	0.001	0.0	1.459	3.78e-06	0.0	0.0	0.009	2e-08
2020-04-29	1.459	3.78e-06	2.917	7.57e-06	0.009	2e-08	0.018	5e-08
