Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-11	1.336	2.7e-07	1.336	2.7e-07	0.0	0.0	0.0	0.0
2020-02-12	2.672	5.3e-07	4.009	8e-07	0.0	0.0	0.0	0.0
2020-02-13	5.345	1.07e-06	9.353	1.87e-06	0.0	0.0	0.0	0.0
2020-02-14	10.69	2.14e-06	20.043	4.01e-06	0.0	0.0	0.0	0.0
2020-02-15	18.573	3.71e-06	38.616	7.72e-06	0.0	0.0	0.0	0.0
2020-02-16	37.147	7.43e-06	75.763	1.515e-05	0.0	0.0	0.0	0.0
2020-02-17	55.72	1.114e-05	131.483	2.63e-05	0.0	0.0	0.0	0.0
2020-02-18	111.44	2.229e-05	242.923	4.858e-05	0.0	0.0	0.0	0.0
2020-02-19	185.733	3.715e-05	428.656	8.573e-05	0.0	0.0	0.0	0.0
2020-02-20	278.6	5.572e-05	707.255	0.00014145	0.0	0.0	0.0	0.0
2020-02-21	371.466	7.429e-05	1078.721	0.00021574	0.008	0.0	0.008	0.0
2020-02-22	464.333	9.287e-05	1543.054	0.00030861	0.016	0.0	0.024	0.0
2020-02-23	557.199	0.00011144	2100.253	0.00042005	0.032	1e-08	0.056	1e-08
2020-02-24	650.066	0.00013001	2750.318	0.00055006	0.064	1e-08	0.12	2e-08
2020-02-25	780.079	0.00015602	3530.397	0.00070608	0.111	2e-08	0.232	5e-08
2020-02-26	928.665	0.00018573	4459.062	0.00089181	0.223	4e-08	0.455	9e-08
2020-02-27	1114.398	0.00022288	5573.46	0.00111469	0.334	7e-08	0.789	1.6e-07
2020-02-28	1337.278	0.00026746	6910.737	0.00138215	0.669	1.3e-07	1.458	2.9e-07
2020-02-29	1727.317	0.00034546	8638.054	0.00172761	1.114	2.2e-07	2.572	5.1e-07
2020-03-01	2433.102	0.00048662	11071.157	0.00221423	1.672	3.3e-07	4.244	8.5e-07
2020-03-02	3510.354	0.00070207	14581.51	0.0029163	2.229	4.5e-07	6.472	1.29e-06
2020-03-03	4330.055	0.00086601	18911.566	0.00378231	2.786	5.6e-07	9.258	1.85e-06
2020-03-04	5420.927	0.00108419	24332.493	0.0048665	3.343	6.7e-07	12.602	2.52e-06
2020-03-05	6600.951	0.00132019	30933.444	0.00618669	3.9	7.8e-07	16.502	3.3e-06
2020-03-06	8021.189	0.00160424	38954.633	0.00779093	4.68	9.4e-07	21.182	4.24e-06
2020-03-07	9654.401	0.00193088	48609.034	0.00972181	5.572	1.11e-06	26.754	5.35e-06
2020-03-08	11816.334	0.00236327	60425.368	0.01208507	6.686	1.34e-06	33.441	6.69e-06
2020-03-09	14593.661	0.00291873	75019.029	0.01500381	8.024	1.6e-06	41.464	8.29e-06
2020-03-10	17951.714	0.00359034	92970.743	0.01859415	10.364	2.07e-06	51.828	1.037e-05
2020-03-11	21615.607	0.00432312	114586.349	0.02291727	14.599	2.92e-06	66.427	1.329e-05
2020-03-12	25915.945	0.00518319	140502.294	0.02810046	21.062	4.21e-06	87.489	1.75e-05
2020-03-13	30439.162	0.00608783	170941.456	0.03418829	25.98	5.2e-06	113.469	2.269e-05
2020-03-14	35390.804	0.00707816	206332.261	0.04126645	32.526	6.51e-06	145.995	2.92e-05
2020-03-15	40918.218	0.00818364	247250.479	0.0494501	39.606	7.92e-06	185.601	3.712e-05
2020-03-16	47207.138	0.00944143	294457.617	0.05889152	48.127	9.63e-06	233.728	4.675e-05
2020-03-17	53292.989	0.0106586	347750.606	0.06955012	57.926	1.159e-05	291.654	5.833e-05
2020-03-18	58377.12	0.01167542	406127.726	0.08122555	70.898	1.418e-05	362.552	7.251e-05
2020-03-19	63016.731	0.01260335	469144.457	0.09382889	87.562	1.751e-05	450.114	9.002e-05
2020-03-20	68417.846	0.01368357	537562.304	0.10751246	107.71	2.154e-05	557.824	0.00011156
2020-03-21	75422.457	0.01508449	612984.761	0.12259695	129.694	2.594e-05	687.518	0.0001375
2020-03-22	83812.636	0.01676253	696797.397	0.13935948	155.496	3.11e-05	843.014	0.0001686
2020-03-23	92459.126	0.01849183	789256.523	0.1578513	182.635	3.653e-05	1025.649	0.00020513
2020-03-24	96581.161	0.01931623	885837.683	0.17716754	212.345	4.247e-05	1237.994	0.0002476
2020-03-25	100295.821	0.02005916	986133.504	0.1972267	245.509	4.91e-05	1483.503	0.0002967
2020-03-26	102153.151	0.02043063	1088286.654	0.21765733	283.243	5.665e-05	1766.746	0.00035335
